---file metadata---
location: PJ
date generated: 2024-05-08 12:36:45.204238
writer: sawyer.io.sawyer_out
writer HEAD SHA: d80c2a65b5cb7e9395ba8256543121646b55ef7d
called from: make_daily_files.py
-------------------
Date,Rain_mm_Tot_sum,AirTC_Avg_avg,BP_hPa_avg,RH_Avg_avg,PPFD_Up_umol_Avg_avg,WS_ms_Avg_avg,WindDir_MEAN1_WVT_avg,VWC_1_125_avg,VWC_1_2_avg,VWC_1_25_avg,VWC_1_5_avg,VWC_1_50_avg,VWC_2_150_avg,VWC_2_2_avg,VWC_2_25_avg,VWC_2_5_avg,VWC_2_50_avg,VWC_3_125_avg,VWC_3_2_avg,VWC_3_25_avg,VWC_3_5_avg,VWC_3_50_avg,TS_1_125_avg,TS_1_2_avg,TS_1_25_avg,TS_1_5_avg,TS_1_50_avg,TS_2_150_avg,TS_2_2_avg,TS_2_25_avg,TS_2_5_avg,TS_2_50_avg,TS_3_125_avg,TS_3_2_avg,TS_3_25_avg,TS_3_5_avg,TS_3_50_avg,EC_1_125_avg,EC_1_2_avg,EC_1_25_avg,EC_1_5_avg,EC_1_50_avg,EC_2_150_avg,EC_2_2_avg,EC_2_25_avg,EC_2_5_avg,EC_2_50_avg,EC_3_125_avg,EC_3_2_avg,EC_3_25_avg,EC_3_5_avg,EC_3_50_avg,PSI_1_125_avg,PSI_1_2_avg,PSI_1_25_avg,PSI_1_50_avg,PSI_3_125_avg,PSI_3_2_avg,PSI_3_25_avg,PSI_3_50_avg,CO2_1_125_avg,CO2_1_25_avg,CO2_1_5_avg,CO2_1_50_avg,CO2_1_SURF_avg,CO2_2_150_avg,CO2_2_25_avg,CO2_2_5_avg,CO2_2_50_avg,AirTC_Min_min,RH_Avg_min,AirTC_Max_max,RH_Avg_max
2022-03-31,0.0,11.02425,834.4393833333335,41.31656249999998,589.0894519641669,1.8579375000000002,201.88320833333333,0.03195833333333336,NA,0.06236458333333325,0.053114583333333326,0.0617708333333333,NA,NA,NA,NA,NA,0.04599999999999996,NA,0.07516666666666667,0.04349999999999999,0.054822916666666686,12.489687499999995,NA,13.511666666666672,13.512291666666663,13.380729166666667,NA,NA,NA,NA,NA,12.130208333333336,NA,13.867916666666657,14.628645833333332,13.242916666666666,0.002770833333333335,NA,0.049447916666666675,0.009927083333333342,0.03816666666666659,0.0,NA,0.0,0.0,0.0,0.014979166666666646,NA,0.08755208333333342,0.01580208333333332,0.025249999999999963,NA,-33.13437500000001,-63.708333333333336,-46.83854166666669,-21391.226041666658,-55513.70729166666,-1973.7135416666677,-4644.511458333335,1639.4425625000001,NA,695.8084718750001,1490.9410520833337,397.5970552083334,NA,NA,591.7466500000002,1724.1448229166674,3.844,24.18,17.83,67.23
2022-04-01,0.0,12.222479166666666,837.3968562499994,37.21833333333334,627.2475760329165,1.719875,206.21416666666667,0.031968750000000025,NA,0.06235416666666658,0.05171874999999998,0.06143749999999997,NA,NA,NA,NA,NA,0.04599999999999996,NA,0.07533333333333335,0.04392708333333328,0.054739583333333335,12.56447916666666,NA,14.254583333333334,14.595729166666665,13.710000000000003,NA,NA,NA,NA,NA,12.1665625,NA,14.286249999999997,15.40177083333334,13.394791666666665,0.002718750000000002,NA,0.050291666666666596,0.010197916666666675,0.038218749999999926,0.0,NA,0.0,0.0,0.0,0.014989583333333311,NA,0.08830208333333338,0.01622916666666667,0.025177083333333298,NA,-39.81562500000002,-65.88437500000002,-47.10520833333331,-17538.70625,-46288.771875000006,-1885.086458333334,-4969.001041666666,1534.1853958333338,NA,1014.6675187499995,1500.4246249999997,408.3467270833334,NA,NA,840.6937729166665,1748.397958333334,3.841,17.58,20.88,63.83
2022-04-02,0.0,12.484145833333335,839.3525145833337,36.30572916666666,617.7348121995834,1.987427083333334,211.4604166666666,0.03197916666666669,NA,0.06219791666666661,0.05013541666666668,0.06099999999999995,NA,NA,NA,NA,NA,0.04599999999999996,NA,0.07554166666666666,0.044270833333333266,0.054312499999999986,12.635104166666672,NA,14.974583333333333,15.302083333333329,14.175312499999995,NA,NA,NA,NA,NA,12.210416666666674,NA,14.868854166666656,15.946458333333334,13.686250000000008,0.0027916666666666684,NA,0.050979166666666596,0.01008333333333334,0.03852083333333329,0.0,NA,0.0,0.0,0.0,0.014989583333333311,NA,0.0894583333333333,0.01657291666666667,0.025145833333333298,NA,-45.58750000000001,-68.08958333333332,-46.92083333333338,-17096.78229166666,-30328.881250000002,-1780.9291666666657,-5078.003125000002,1589.1427187500003,NA,1144.4636625,1548.2125520833335,402.5635843750001,NA,NA,956.476821875,1801.2019166666666,3.98,21.34,20.2,61.9
2022-04-03,0.0,12.742989583333333,836.6591083333342,38.86000000000001,392.5644715528124,1.4044895833333335,203.92302083333334,0.03197916666666669,NA,0.061427083333333306,0.04819791666666665,0.06082291666666656,NA,NA,NA,NA,NA,0.04599999999999996,NA,0.07522916666666676,0.04402083333333328,0.05419791666666668,12.728958333333333,NA,15.243333333333325,14.918125000000002,14.596145833333326,NA,NA,NA,NA,NA,12.271562499999982,NA,14.923229166666673,15.2946875,13.929895833333346,0.002781250000000002,NA,0.051031249999999966,0.009437500000000007,0.03890625000000002,0.0,NA,0.0,0.0,0.0,0.015010416666666644,NA,0.08948958333333336,0.01639583333333331,0.025229166666666632,NA,-53.82395833333334,-73.56041666666668,-46.42187500000001,-16498.335416666665,-38785.28645833333,-1799.0624999999989,-5271.323958333334,1687.7640625000006,NA,822.1514656250002,1619.8039375000008,397.6238635416668,NA,NA,716.0704114583335,1834.614260416666,5.055,25.63,20.19,59.1
2022-04-04,0.0,14.747958333333331,837.5383291666676,27.84031249999998,604.690860134271,2.417989583333333,271.83645833333344,0.03195833333333336,NA,0.06055208333333329,0.04708333333333334,0.0598958333333334,NA,NA,NA,NA,NA,0.04599999999999996,NA,0.07487499999999996,0.04431249999999993,0.05413541666666671,12.848020833333349,NA,15.111249999999997,15.214374999999999,14.640312499999999,NA,NA,NA,NA,NA,12.352812500000013,NA,14.71322916666666,15.81875,13.869062499999991,0.0028333333333333353,NA,0.05026041666666666,0.00877083333333334,0.0385104166666666,0.0,NA,0.0,0.0,0.0,0.015020833333333311,NA,0.08861458333333334,0.016760416666666663,0.0250833333333333,NA,-66.01354166666668,-77.67916666666667,-46.48750000000002,-16035.394791666675,-41794.848958333336,-1855.944791666667,-5442.003124999999,1637.8832604166666,NA,551.2560218750001,1535.0325520833333,395.53868333333315,NA,NA,539.5755750000002,1763.5964270833329,4.716,13.33,22.03,58.68
2022-04-05,0.0,17.99125,839.0145041666664,19.855520833333333,643.4813182965623,3.0230312499999994,279.559375,0.031947916666666694,NA,0.060281249999999946,0.0466979166666667,0.05900000000000009,NA,NA,NA,NA,NA,0.04599999999999996,NA,0.07520833333333334,0.045093750000000016,0.05403125,12.973541666666668,NA,15.87635416666666,16.741145833333324,14.930416666666668,NA,NA,NA,NA,NA,12.431354166666678,NA,15.613229166666676,17.3928125,14.090416666666663,0.0028541666666666685,NA,0.05076041666666658,0.00845833333333334,0.038322916666666595,0.0,NA,0.0,0.0,0.0,0.015010416666666644,NA,0.09045833333333332,0.01770833333333333,0.025031249999999963,NA,-101.61875000000002,-84.00520833333331,-46.4125,-15337.483333333335,-36962.88229166666,-1727.2197916666657,-5686.636458333332,1627.1348854166663,NA,557.0039770833332,1529.3741770833333,399.55468020833337,NA,NA,586.3582666666667,1784.744052083334,10.06,10.45,25.89,33.64
2022-04-06,0.0,13.798541666666663,845.4060395833332,12.248135416666665,647.2885472064584,4.282822916666666,289.28398958333327,0.03193750000000003,NA,0.05942708333333344,0.04531249999999993,0.058697916666666655,NA,NA,NA,NA,NA,0.04599999999999996,NA,0.07525000000000005,0.044718749999999974,0.05400000000000001,13.097500000000018,NA,16.41572916666667,16.278854166666665,15.47260416666667,NA,NA,NA,NA,NA,12.506666666666655,NA,16.088645833333334,16.83593749999999,14.543958333333322,0.002750000000000002,NA,0.05095833333333331,0.007718750000000006,0.03865624999999997,0.0,NA,0.0,0.0,0.0,0.015062499999999979,NA,0.09129166666666665,0.017625000000000005,0.025145833333333298,NA,-270.8187500000001,-90.09999999999997,-46.56249999999999,-13936.285416666673,-37791.77395833332,-1630.3687500000008,-5441.305208333334,1287.8635625,NA,519.2443260416666,1554.9205625000006,387.23199999999997,NA,NA,548.4231395833332,1899.5863541666665,9.59,7.558,20.56,18.83
2022-04-07,0.0,15.945416666666661,847.68155625,7.933906250000001,651.1598903812496,3.5372083333333335,259.82993749999997,0.031968750000000025,NA,0.05831249999999993,0.044208333333333266,0.05748958333333342,NA,NA,NA,NA,NA,0.04599999999999996,NA,0.0744270833333333,0.044468749999999946,0.05400000000000001,13.236458333333324,NA,16.048750000000002,16.229062499999994,15.51291666666666,NA,NA,NA,NA,NA,12.607395833333348,NA,15.567499999999997,16.451666666666668,14.557708333333343,0.0027916666666666684,NA,0.04973958333333331,0.007406250000000006,0.03819791666666659,0.0,NA,0.0,0.0,0.0,0.015062499999999979,NA,0.08959374999999999,0.017395833333333326,0.025020833333333298,NA,-803.8749999999999,-101.79374999999999,-46.32604166666667,-14028.287500000006,-41674.433333333334,-1758.8906249999993,-5700.823958333335,1543.6354166666667,NA,534.7241374999999,1586.4347812499993,394.57128020833306,NA,NA,537.0929916666665,1896.4911770833344,9.05,4.788,22.03,12.62
2022-04-08,0.0,16.77801041666667,843.6388250000006,12.8860625,660.035733264375,2.1083854166666667,219.4004791666667,0.031906250000000025,NA,0.05780208333333333,0.04382291666666665,0.05663541666666666,NA,NA,NA,NA,NA,0.04599999999999996,NA,0.07460416666666665,0.04519791666666669,0.05347916666666664,13.38041666666667,NA,16.743333333333332,17.847187499999993,15.712499999999999,NA,NA,NA,NA,NA,12.712083333333341,NA,16.235416666666666,18.076562499999998,14.67593750000001,0.002812500000000002,NA,0.05001041666666665,0.007354166666666672,0.038010416666666595,0.0,NA,0.0,0.0,0.0,0.015052083333333313,NA,0.09082291666666668,0.01834375,0.02496874999999996,NA,-2163.614583333334,-115.00312499999995,-46.077083333333384,-13090.478124999996,-35772.615624999984,-1700.2000000000005,-5927.595833333334,1742.5771770833328,NA,556.1068375000001,1669.8686458333334,410.58685833333334,NA,NA,627.0275302083334,1937.5871354166666,6.684,7.017,25.55,24.64
2022-04-09,0.0,17.304374999999997,835.7190958333334,15.72680208333333,643.7822455369795,3.7328125,238.78333333333327,0.03193750000000002,NA,0.057020833333333444,0.04261458333333337,0.0557708333333333,NA,NA,NA,NA,NA,0.04599999999999996,NA,0.07486458333333336,0.044916666666666605,0.053468749999999975,13.51562499999998,NA,17.239791666666672,17.744270833333335,16.176145833333322,NA,NA,NA,NA,NA,12.812708333333328,NA,16.890416666666678,18.265208333333327,15.097604166666663,0.0029166666666666685,NA,0.05008333333333332,0.006958333333333338,0.038031249999999926,0.0,NA,0.0,0.0,0.0,0.015114583333333315,NA,0.09203124999999994,0.018385416666666658,0.024968749999999956,NA,-4360.095833333331,-129.03020833333335,-46.23645833333338,-11976.144791666664,-38438.05520833334,-1604.7479166666672,-5902.9437499999985,1867.8421770833336,NA,523.1703677083331,1512.9930208333337,398.58395937500035,NA,NA,662.8462322916664,1753.8084479166666,9.47,7.86,24.95,27.03
