---file metadata---
location: JTree
date generated: 2024-05-08 12:36:40.807979
writer: sawyer.io.sawyer_out
writer HEAD SHA: d80c2a65b5cb7e9395ba8256543121646b55ef7d
called from: make_daily_files.py
-------------------
Date,Rain_mm_Tot_sum,AirTC_Avg_avg,BP_hPa_avg,RH_Avg_avg,PPFD_Up_umol_Avg_avg,WS_ms_Avg_avg,WindDir_MEAN1_WVT_avg,VWC_1_2_avg,VWC_1_25_avg,VWC_1_5_avg,VWC_1_50_avg,VWC_1_80_avg,VWC_2_125_avg,VWC_2_2_avg,VWC_2_25_avg,VWC_2_5_avg,VWC_2_50_avg,VWC_3_125_avg,VWC_3_2_avg,VWC_3_25_avg,VWC_3_5_avg,VWC_3_50_avg,TS_1_2_avg,TS_1_25_avg,TS_1_5_avg,TS_1_50_avg,TS_1_80_avg,TS_2_125_avg,TS_2_2_avg,TS_2_25_avg,TS_2_5_avg,TS_2_50_avg,TS_3_125_avg,TS_3_2_avg,TS_3_25_avg,TS_3_5_avg,TS_3_50_avg,EC_1_2_avg,EC_1_25_avg,EC_1_5_avg,EC_1_50_avg,EC_1_80_avg,EC_2_125_avg,EC_2_2_avg,EC_2_25_avg,EC_2_5_avg,EC_2_50_avg,EC_3_125_avg,EC_3_2_avg,EC_3_25_avg,EC_3_5_avg,EC_3_50_avg,PSI_1_2_avg,PSI_1_25_avg,PSI_1_50_avg,PSI_1_80_avg,PSI_2_125_avg,PSI_2_2_avg,PSI_2_25_avg,PSI_2_50_avg,CO2_1_25_avg,CO2_1_5_avg,CO2_1_50_avg,CO2_1_80_avg,CO2_1_SURF_avg,CO2_2_125_avg,CO2_2_25_avg,CO2_2_5_avg,CO2_2_50_avg,AirTC_Min_min,RH_Avg_min,AirTC_Max_max,RH_Avg_max
2018-07-08,0.1,29.030964912280698,878.3655208333333,37.32118055555555,434.5513659638887,2.164111111111113,143.1196527777778,NA,0.04239583333333321,0.07593750000000007,0.04600000000000006,0.043999999999999866,0.02599999999999992,NA,0.03925694444444441,0.08676388888888897,0.04795138888888892,0.03863888888888887,NA,0.03795138888888891,0.08422222222222218,0.048222222222222236,NA,30.820624999999993,27.352638888888876,30.572916666666668,28.618888888888893,25.87291666666664,NA,29.032777777777792,26.001736111111114,29.479305555555545,26.65770833333332,NA,29.77312500000001,26.55055555555556,30.34694444444444,NA,0.03274305555555556,0.035118055555555555,0.03293749999999999,0.019006944444444448,0.02469444444444441,NA,0.03175000000000003,0.06379861111111108,0.015763888888888897,0.012083333333333337,NA,0.01610416666666667,0.045736111111111095,0.028125000000000025,-21.54583333333333,-1161.9347222222225,-1627.7805555555553,-1394.1951388888895,-1789.4847222222227,-18.075,-1300.2798611111107,-1457.7645833333327,2015.3432368421047,3375.5619473684205,2116.4324473684205,2335.285666666666,431.22150964912265,2588.8820438596485,2515.0145350877197,2945.8332631578955,2255.2873684210517,23.1,23.22,35.56,55.25
2018-07-09,10.0,28.338803418803415,879.447235416666,41.58909722222225,477.21216967708347,2.634500000000001,161.55236111111105,NA,0.04159722222222212,0.0651875,0.04521527777777773,0.043999999999999866,0.02599999999999992,NA,0.039375000000000035,0.07373611111111109,0.04730555555555548,0.03848611111111108,NA,0.03829861111111108,0.0710069444444445,0.04765277777777781,NA,29.34986111111111,29.493333333333325,29.459513888888896,28.476388888888867,25.978125000000002,NA,27.866249999999994,27.255624999999995,28.257013888888874,26.761666666666702,NA,28.703055555555547,28.767708333333328,29.08493055555556,NA,0.03109027777777778,0.029854166666666643,0.03188194444444447,0.019006944444444448,0.02481249999999996,NA,0.03252083333333333,0.05660416666666665,0.014868055555555534,0.012152777777777778,NA,0.016444444444444414,0.040874999999999974,0.027090277777777828,-37.627777777777794,-1270.163888888889,-1715.907638888889,-1416.8486111111115,-1781.4631944444443,-23.017361111111107,-1399.9319444444448,-1566.4520833333333,1624.076547826087,1258.8093156521736,2051.7829043478255,2428.9201134020623,403.82628000000017,2669.1619826086967,1831.0656869565225,1343.8344826086957,2242.743182608696,19.51,24.8,35.65,89.3
2018-07-10,2.7000000000000006,25.02025862068966,879.7812083333333,61.216041666666655,582.7052138220834,2.2520694444444453,135.4018749999999,NA,0.041534722222222153,0.08814583333333333,0.04499999999999995,0.04349305555555564,0.02599999999999992,NA,0.03989583333333344,0.0954652777777778,0.04696527777777772,0.03858333333333331,NA,0.03936805555555564,0.09384722222222223,0.04745833333333324,NA,28.951111111111118,27.715416666666673,28.952916666666667,28.173472222222255,25.999791666666635,NA,27.095277777777785,25.316388888888902,27.76458333333333,26.794027777777803,NA,28.203124999999982,27.072847222222226,28.65416666666668,NA,0.030951388888888882,0.04009722222222223,0.03142361111111113,0.018965277777777775,0.02483333333333329,NA,0.03460416666666662,0.07080555555555558,0.014631944444444437,0.012145833333333335,NA,0.017777777777777788,0.04995833333333333,0.026743055555555527,-16.33263888888888,-1296.7611111111119,-1789.583333333334,-1442.6694444444443,-1778.0458333333345,-16.194444444444443,-1449.264583333333,-1609.7173611111118,1816.7459017857145,2929.3777857142854,2118.284035714287,2432.1174537037036,413.11467589285724,2716.600223214286,2122.8212232142855,2216.5362767857146,2267.288866071428,18.78,33.13,32.44,99.4
2018-07-11,0.5,25.08412280701755,877.8103437499998,60.23340277777777,502.29901975659726,2.116875,142.6897638888889,NA,0.041395833333333285,0.07154166666666678,0.04499999999999995,0.04300000000000009,0.02599999999999992,NA,0.041999999999999905,0.0784305555555555,0.046895833333333255,0.038590277777777744,NA,0.04359027777777774,0.07679166666666665,0.04699999999999992,NA,28.332777777777775,27.93548611111112,28.44013888888888,27.905763888888927,25.95145833333332,NA,26.63986111111113,25.67854166666666,27.192222222222213,26.7588194444444,NA,27.58062500000001,27.047847222222227,28.118472222222195,NA,0.03081944444444444,0.032555555555555546,0.031006944444444455,0.01883333333333331,0.024861111111111067,NA,0.039256944444444386,0.06152777777777782,0.014145833333333342,0.012062500000000006,NA,0.021319444444444426,0.0429791666666667,0.026222222222222136,-25.403472222222216,-1344.9840277777776,-1881.3687499999999,-1455.0666666666666,-1781.5069444444457,-20.849999999999998,-1484.414583333334,-1688.0062500000004,1843.3315739130433,1621.9009304347817,2258.618182608696,2552.047347826087,403.92868173913024,2749.2041999999988,1971.3017565217392,1382.2647565217383,2334.7709391304343,19.3,41.97,30.94,96.8
2018-07-12,4.3999999999999995,24.741913043478245,879.0809187500005,61.94854166666667,502.58023121006903,2.489333333333333,130.0884722222223,NA,0.04157638888888879,0.06836111111111105,0.04499999999999995,0.04300000000000009,0.025979166666666585,NA,0.046111111111111075,0.07286111111111117,0.046979166666666586,0.03834722222222225,NA,0.050604166666666596,0.07296527777777764,0.04699999999999992,NA,28.415972222222237,27.831527777777772,28.126250000000017,27.648819444444495,25.871250000000007,NA,26.95701388888889,25.960624999999997,26.99319444444445,26.69374999999998,NA,27.89930555555555,27.254236111111105,27.87840277777778,NA,0.03150694444444445,0.03079166666666666,0.030888888888888896,0.018590277777777754,0.024881944444444398,NA,0.04849305555555549,0.05931250000000002,0.014048611111111118,0.012055555555555562,NA,0.029527777777777757,0.041944444444444444,0.026020833333333254,-28.001388888888886,-1341.6520833333334,-1927.7500000000005,-1474.7604166666652,-1791.353472222223,-23.674999999999997,-1403.6965277777776,-1718.4229166666673,1670.5861578947367,1502.1620964912274,2096.4400438596485,2439.483511111112,386.86163771929836,2754.4133508771943,1766.838657894737,1285.7284973684207,2195.7486228070165,20.25,40.76,30.89,91.4
2018-07-13,0.0,25.840521739130445,880.4451270833323,58.9084027777778,411.9122953780554,1.686909722222222,125.38638888888889,NA,0.04140972222222214,0.0686666666666667,0.04450694444444428,0.04300000000000009,0.02597222222222214,NA,0.049562499999999954,0.07102083333333337,0.04693749999999994,0.038000000000000006,NA,0.05400694444444441,0.07177083333333344,0.04663888888888889,NA,27.392777777777795,26.809166666666673,27.798194444444466,27.440694444444446,25.780625000000004,NA,26.02694444444444,25.332777777777775,26.697083333333314,26.607013888888908,NA,26.687083333333327,26.11819444444445,27.548263888888897,NA,0.03124305555555558,0.031111111111111072,0.030534722222222192,0.018270833333333292,0.02492361111111106,NA,0.05585416666666662,0.05787499999999996,0.014041666666666675,0.012062500000000006,NA,0.034965277777777776,0.04173611111111109,0.025937499999999926,-27.695138888888874,-1416.7548611111115,-1955.2416666666666,-1490.544444444443,-1800.7402777777786,-25.024305555555543,-1305.2708333333335,-1754.2826388888882,1843.2452956521747,1624.0178695652178,2153.101739130435,2442.9866811594206,409.4173243478261,2750.8352434782614,1870.9522956521744,1300.1744782608698,2187.9844695652178,21.28,42.59,31.18,79.7
2018-07-14,0.0,28.95384615384614,879.0333062499999,40.22298611111111,698.7290852262502,2.3095347222222222,167.9823611111111,NA,0.04219444444444434,0.0658819444444444,0.044083333333333224,0.04300000000000009,0.02597222222222214,NA,0.05348611111111115,0.06822222222222225,0.04654166666666666,0.038000000000000006,NA,0.057486111111111154,0.06816666666666668,0.046527777777777765,NA,28.3188888888889,31.513055555555557,27.48645833333333,27.21013888888887,25.691041666666663,NA,27.518263888888896,28.905833333333344,26.48895833333333,26.513402777777745,NA,28.32416666666666,31.171458333333344,27.272083333333356,NA,0.03316666666666665,0.030819444444444438,0.030187499999999923,0.018076388888888857,0.02496527777777772,NA,0.06575694444444441,0.05962499999999996,0.014062500000000006,0.01205555555555556,NA,0.04261111111111109,0.04265277777777781,0.025819444444444367,-66.14236111111111,-1363.9437500000001,-1990.3027777777772,-1511.597916666666,-1807.9437500000004,-31.04513888888889,-869.2125,-1772.5125,1772.9976140350868,1093.6710184210528,2172.2257368421047,2482.832719298246,411.2272394736844,2744.0646754385957,1789.3304999999987,1123.480174561404,2176.206921052631,21.61,22.51,36.97,67.22
2018-07-15,0.0,29.82191304347826,878.4083770833336,39.03652777777776,626.0749725820832,2.017763888888888,170.12784722222227,NA,0.043881944444444425,0.061937499999999965,0.04499999999999995,0.04300000000000009,0.025916666666666584,NA,0.05716666666666667,0.0644097222222222,0.04623611111111105,0.038000000000000006,NA,0.060430555555555605,0.06270138888888883,0.04712499999999996,NA,30.935416666666658,33.63861111111112,28.352361111111104,27.141041666666617,25.601666666666667,NA,30.009305555555557,31.0342361111111,27.5077777777778,26.41423611111113,NA,31.008263888888887,33.02833333333333,28.389236111111128,NA,0.0369583333333333,0.02961111111111107,0.031069444444444465,0.018034722222222188,0.024979166666666608,NA,0.07677083333333345,0.05975694444444443,0.015326388888888872,0.01203472222222223,NA,0.050520833333333376,0.042291666666666686,0.026555555555555572,-384.27708333333345,-1166.630555555556,-1918.945833333334,-1524.559722222221,-1813.395833333333,-41.91388888888886,-530.198611111111,-1614.2048611111118,1744.1012782608695,951.2315191304345,2194.2770086956516,2504.518608695652,414.6466043478259,2744.1452608695654,1802.809156521738,1038.236427826087,2260.164991304348,22.82,25.37,35.94,65.04
2018-07-16,0.0,30.48719298245614,878.1654687499997,31.339513888888877,661.3849252793052,1.548263888888889,178.03479166666673,NA,0.044729166666666736,0.05829166666666666,0.045027777777777736,0.04300000000000009,0.025736111111111043,NA,0.05888888888888877,0.06089583333333331,0.04699999999999992,0.038000000000000006,NA,0.061138888888888805,0.05583333333333332,0.04747222222222219,NA,31.935972222222215,34.55680555555556,29.248263888888864,27.385138888888875,25.575902777777785,NA,30.833472222222237,31.867638888888887,28.344930555555564,26.35902777777778,NA,31.977083333333326,34.218750000000014,29.341944444444454,NA,0.03922916666666665,0.02805555555555554,0.03194444444444447,0.018270833333333306,0.025013888888888825,NA,0.08190277777777781,0.05856250000000001,0.016680555555555514,0.012013888888888897,NA,0.05292361111111109,0.038937499999999986,0.02709027777777782,-792.361805555556,-1105.6138888888888,-1772.1159722222224,-1499.05486111111,-1815.4590277777788,-58.89027777777777,-415.65555555555574,-1543.6097222222215,1706.2964035087714,883.1540447368423,2158.1459912280698,2467.6760087719304,419.7797859649124,2762.677280701754,1732.1772543859647,971.2243719298243,2246.0409035087714,22.6,19.97,38.25,50.93
2018-07-17,0.0,30.590258620689657,878.7674354166662,33.436875,592.2404340122914,1.6350069444444446,149.0611111111111,NA,0.04553472222222224,0.05354166666666669,0.04600000000000006,0.04300000000000009,0.025430555555555494,NA,0.05991666666666665,0.0572013888888889,0.04699999999999992,0.038000000000000006,NA,0.06102777777777773,0.047687500000000015,0.048000000000000036,NA,32.63687499999998,34.47777777777778,29.96090277777775,27.711527777777818,25.640277777777772,NA,31.601041666666656,32.44465277777777,29.03666666666662,26.397847222222218,NA,32.66444444444445,34.498750000000015,30.11611111111113,NA,0.041256944444444436,0.025493055555555533,0.03263194444444446,0.018673611111111096,0.025020833333333273,NA,0.08508333333333332,0.05697222222222223,0.017458333333333284,0.012006944444444452,NA,0.053680555555555565,0.03372222222222221,0.02790972222222225,-987.1840277777778,-1060.1090277777766,-1694.361111111112,-1478.0645833333313,-1808.4604166666675,-120.04999999999998,-349.11666666666656,-1491.1187499999999,1620.1185739130433,822.9598800000003,2089.571947826087,2364.5028695652163,416.0849939130436,2781.868773913044,1662.1284347826086,897.4127191304345,2210.9873739130435,23.58,21.44,37.72,51.96
2018-07-18,3.5,29.037327586206896,880.0427125000001,46.4436111111111,540.7058791807635,1.8644722222222225,159.1639583333334,NA,0.04574305555555556,0.04991666666666667,0.045986111111111165,0.04300000000000009,0.025965277777777695,NA,0.05959027777777775,0.05404166666666672,0.047562499999999924,0.03856249999999997,NA,0.059604166666666604,0.04562500000000001,0.04825000000000001,NA,32.38458333333333,33.18833333333334,30.312222222222204,28.02875000000001,25.769166666666692,NA,31.35833333333334,31.213541666666647,29.45958333333335,26.505069444444484,NA,32.217638888888885,32.39909722222223,30.500000000000007,NA,0.042222222222222126,0.022520833333333313,0.03292361111111112,0.018881944444444448,0.025222222222222153,NA,0.08495833333333322,0.0535833333333333,0.017979166666666633,0.012076388888888895,NA,0.05185416666666666,0.03365277777777777,0.02804166666666668,-195.12638888888893,-1075.7055555555557,-1663.1743055555555,-1458.1861111111111,-1794.6201388888903,-255.40486111111113,-334.7819444444446,-1431.4979166666665,1680.673557522124,1374.000821238938,2095.1187433628315,2371.569026548673,425.88816194690264,2800.721460176989,1743.592690265487,1134.2209469026552,2202.038371681416,23.18,28.02,36.43,73.08
2018-07-19,0.0,29.69508620689654,878.9532708333329,41.64104166666665,716.1109206347226,2.2306736111111114,165.11583333333326,NA,0.04602083333333326,0.0493263888888889,0.04600000000000006,0.04300000000000009,0.02599999999999992,NA,0.0594652777777778,0.05379166666666669,0.04775694444444441,0.038631944444444434,NA,0.05853472222222216,0.045222222222222205,0.048000000000000036,NA,32.465902777777785,34.76874999999999,30.294513888888886,28.223611111111133,25.921180555555555,NA,31.52868055555555,32.17951388888889,29.52999999999998,26.654097222222205,NA,32.38958333333334,34.24791666666667,30.452777777777765,NA,0.04357638888888885,0.02169444444444442,0.03279166666666669,0.0189375,0.025347222222222153,NA,0.08466666666666663,0.05326388888888885,0.018027777777777743,0.012062500000000006,NA,0.05079166666666671,0.03383333333333333,0.02798611111111113,-751.4986111111109,-1070.2743055555559,-1663.0472222222222,-1452.0118055555565,-1778.572916666667,-314.6729166666668,-344.13472222222197,-1429.71875,1640.6572767857144,876.8970276785715,2110.4658482142863,2421.1738839285726,416.1331089285714,2817.9494999999997,1659.866794642857,901.6896160714288,2196.4657053571423,22.96,24.13,36.76,63.88
2018-07-20,0.0,29.57482758620689,878.1396895833326,39.4992361111111,695.8380267188888,1.9189375000000004,146.72708333333333,NA,0.04678472222222216,0.04343750000000003,0.04597916666666672,0.04384027777777765,0.02599999999999992,NA,0.059145833333333356,0.05136111111111109,0.04799305555555559,0.038541666666666675,NA,0.05801388888888892,0.039798611111111104,0.048708333333333395,NA,33.20263888888888,35.11687499999999,30.68694444444444,28.378402777777723,26.070555555555547,NA,32.01340277777778,32.46291666666668,29.886944444444453,26.79534722222222,NA,33.13826388888889,35.042500000000004,30.886944444444445,NA,0.04568750000000002,0.017048611111111098,0.0331388888888889,0.01897916666666667,0.0254166666666666,NA,0.08486805555555543,0.051201388888888894,0.01808333333333329,0.012104166666666671,NA,0.050312499999999954,0.027368055555555538,0.028104166666666677,-1373.5569444444438,-1028.1305555555557,-1640.430555555554,-1443.815277777777,-1759.1381944444447,-596.736111111111,-363.7826388888889,-1388.8006944444444,1595.1044385964906,782.0977482456142,2094.5913070175443,2447.048815789474,415.7030175438597,2833.4870526315785,1629.667096491228,843.8705412280702,2195.4601754385967,22.69,21.99,37.05,65.97
2018-07-21,0.0,26.219304347826107,879.4313604166665,41.67493055555556,340.4902775035417,2.7025972222222228,122.40138888888886,NA,0.04643055555555562,0.03614583333333332,0.04600000000000006,0.043999999999999866,0.02599999999999992,NA,0.05815277777777769,0.047270833333333394,0.04799305555555559,0.038458333333333344,NA,0.05607638888888882,0.034763888888888934,0.048694444444444596,NA,32.52819444444444,31.28034722222224,30.961944444444427,28.59902777777775,26.21694444444445,NA,31.23854166666668,30.083819444444455,30.121666666666663,26.943541666666658,NA,32.19798611111109,30.661805555555546,31.180208333333344,NA,0.045736111111111095,0.009006944444444434,0.03338194444444446,0.019000000000000003,0.02545138888888883,NA,0.08197916666666674,0.04572916666666663,0.018069444444444416,0.012131944444444449,NA,0.04725000000000007,0.0201319444444444,0.0284722222222222,-2407.918055555556,-1055.241666666666,-1608.09861111111,-1428.96875,-1723.0236111111126,-940.1347222222224,-417.8833333333334,-1376.0208333333342,1391.7663739130435,667.5576121739132,1934.289,2368.9057739130426,390.3070678260869,2838.6187652173926,1450.7564173913038,700.2258208695653,2081.8672,21.77,25.88,32.06,56.96
