---file metadata---
location: Creosote
date generated: 2025-02-01 15:05:37.899331
writer: sawyer.io.sawyer_out
writer HEAD SHA: d80c2a65b5cb7e9395ba8256543121646b55ef7d
called from: make_daily_files.py
-------------------
Date,Rain_mm_Tot_sum,AirTC_Avg_avg,BP_hPa_avg,RH_Avg_avg,PPFD_Up_umol_Avg_avg,WS_ms_Avg_avg,WindDir_MEAN1_WVT_avg,VWC_1_125_avg,VWC_1_2_avg,VWC_1_25_avg,VWC_1_5_avg,VWC_1_50_avg,VWC_2_125_avg,VWC_2_2_avg,VWC_2_25_avg,VWC_2_5_avg,VWC_2_50_avg,VWC_3_125_avg,VWC_3_2_avg,VWC_3_25_avg,VWC_3_5_avg,VWC_3_50_avg,TS_1_125_avg,TS_1_2_avg,TS_1_25_avg,TS_1_5_avg,TS_1_50_avg,TS_2_125_avg,TS_2_2_avg,TS_2_25_avg,TS_2_5_avg,TS_2_50_avg,TS_3_125_avg,TS_3_2_avg,TS_3_25_avg,TS_3_5_avg,TS_3_50_avg,EC_1_125_avg,EC_1_2_avg,EC_1_25_avg,EC_1_5_avg,EC_1_50_avg,EC_2_125_avg,EC_2_2_avg,EC_2_25_avg,EC_2_5_avg,EC_2_50_avg,EC_3_125_avg,EC_3_2_avg,EC_3_25_avg,EC_3_5_avg,EC_3_50_avg,PSI_1_125_avg,PSI_1_2_avg,PSI_1_25_avg,PSI_1_50_avg,PSI_2_125_avg,PSI_2_2_avg,PSI_2_25_avg,PSI_2_50_avg,CO2_1_125_avg,CO2_1_25_avg,CO2_1_5_avg,CO2_1_50_avg,CO2_1_SURF_avg,CO2_2_125_avg,CO2_2_25_avg,CO2_2_5_avg,CO2_2_50_avg,AirTC_Min_min,RH_Avg_min,AirTC_Max_max,RH_Avg_max
2017-01-31,41.800000000000026,6.774911937984504,NA,59.35746666666679,257.73029797064873,2.5241916279069763,133.57935875969014,0.02340651162790755,0.05045209302325544,0.0658803100775189,NA,0.039942945736434816,0.02608372093023272,0.11731875968992242,0.04458294573643522,NA,0.04964155038759651,0.014862945736434567,0.07658077519379813,0.05123100775193937,NA,0.049416744186046135,13.606272868217074,6.1157888372093,7.290349767441851,NA,8.697223875969007,13.421069767441894,6.8450787596899385,7.859955348837196,NA,9.005598759689933,13.264421705426352,5.607182325581393,7.160122480620169,NA,8.461384186046503,0.0027503875968992834,0.012777674418604456,0.014483720930232456,NA,0.005703565891472855,0.0036424806201547826,0.03606883720930257,0.01311007751938003,NA,0.012690852713178758,0.005191627906976862,0.016457054263565918,0.011544806201550519,NA,0.01620930232558173,-100000.0,-107.7338504465118,-15.707846443410931,-502.37093064496105,-100000.0,-16.128430217054248,-19.145711048061962,-20.522397299224785,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.402,18.58,19.44,100.0
2017-02-28,27.900000000000002,11.174581493425977,907.0667,52.971195733068626,325.8045838325031,2.2792986851897803,141.6740704539814,0.023273877449764998,0.03467377821880475,0.06264376085338687,NA,0.043441825849665563,0.02669064748201506,0.09865219548499164,0.041354502604812146,NA,0.04692656908955583,0.016402133465642014,0.052363681468618306,0.048965021086579665,NA,0.049774745720666154,13.747463408583355,12.051950136442603,12.004574051103965,NA,12.176698089803963,13.59860431654674,12.41557281071694,12.210597122302165,NA,12.2925276606301,13.485253535102983,11.586884147854132,11.686779955346058,NA,11.81984842470852,0.0030955097990573383,0.008443562391466233,0.018790374596874392,NA,0.007258000496154649,0.00489059786653447,0.036613495410568284,0.016160506077896094,NA,0.015355991069213837,0.006747953361449017,0.016451997023071534,0.015265690895559385,NA,0.019964773009179617,-99990.122842967,-2652.7079175589315,-14.881370629372535,-15.911253748201442,-99983.8808409824,-28.680266975936487,-16.018101116348276,-14.017687153311726,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.3760000000000003,12.26,26.78,100.0
2017-03-31,0.1,14.84612378640775,913.3941430034117,32.42269771955354,497.44089945607107,2.4927624097472934,149.96228990781202,0.02406055128784693,0.02578115942029034,0.05709828287392574,0.014937181663837057,0.041318798011749674,0.02815205603253445,0.07229951690821204,0.03227858111161234,0.024127334465195525,0.04167849073655635,0.01915092634432978,0.03431980676328513,0.04244871215544559,0.029594227504244973,0.04582828739267969,16.021952101219984,16.197574396135277,17.489868956168106,20.6947113752122,16.707636692272928,15.792413014008067,16.006421256038628,17.314132399457723,20.775611205432945,16.51695210122001,15.761622232263923,15.354781159420318,17.03579394487116,20.007495755517873,16.33684139177589,0.003890194306371253,0.009847826086956456,0.02117962042476316,0.004125212224108696,0.008199276999548283,0.006089245368278897,0.03238357487922704,0.015832354270222202,0.007309847198641792,0.01629078174423898,0.010988703117939714,0.0165236714975844,0.016235201084500873,0.012637096774193762,0.023718707636692864,-96714.68912019875,-27565.573211208753,-24.92968813601428,-18.69598030953456,-43093.11075598702,-25867.17569558976,-396.7037353795748,-19.958869051061868,1618.457263157894,1496.5141985815599,829.6253173076923,866.7331774193552,654.800775,998.3601375886525,1210.1796642857141,875.9186628318585,1957.8277811320759,-1.717,9.0,30.41,83.1
2017-04-30,0.0,15.6161486842105,NA,25.198509210526375,558.5455437484889,2.4563355263157916,141.0940861842104,0.025905263157895216,NA,0.04838947368421059,0.00731052631578949,0.03522960526315746,0.030288815789473646,NA,0.019766447368420464,0.01683092105263151,0.032183552631578766,0.023623684210526654,NA,0.027300000000000227,0.01800986842105256,0.03814934210526256,18.678171052631516,NA,19.7732565789474,20.569585526315798,19.426907894736832,18.47436842105266,NA,19.55544736842106,20.243881578947324,19.199072368421035,18.400901315789422,NA,19.354328947368405,20.016230263157883,19.04628947368419,0.005031578947368343,NA,0.019680921052631358,0.0010078947368420672,0.007733552631578767,0.007694736842104993,NA,0.012109210526315755,0.0021684210526314814,0.01348815789473707,0.01963486842105269,NA,0.01382236842105275,0.004724999999999909,0.022352631578947037,-58645.98950723694,-55913.84910328944,-215.6735930526317,-36.57056644078959,-3889.3493315789437,-51807.31857302628,-10849.882807236843,-134.1518812763158,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.297,6.997000000000001,28.24,69.04
2017-05-31,0.5,23.384939544285253,906.2785513386423,21.272051338306262,703.0742115212229,2.5733402314977,171.80785654008403,0.031522740558868036,NA,0.034492692622468554,0.004734479130129905,0.025945165439029704,0.03391441599438458,NA,0.017113410499239524,0.01407517830001221,0.024694259324215366,0.024483222261196116,NA,0.02205658833157969,0.01083397638255609,0.02691698819127464,22.75842511399531,NA,26.7469320706185,29.26447796094933,25.392150122764075,22.40122880860521,NA,26.212995440196355,28.182579211972513,24.917810125102115,22.72148135157265,NA,26.73381971238163,29.20492108032277,25.44227990178883,0.014544253478311685,NA,0.01517642932304447,1.16918040453642e-07,0.005604700105226731,0.01205354846252827,NA,0.009101601777154925,0.0005993218753653744,0.010212206243424168,0.019268443820883385,NA,0.01128340933006013,0.0008177247749328516,0.018439962586229566,-1479.9658715889284,-29445.152318004908,-1793.6100799719616,-1573.2565685724273,-1221.865565766394,-18932.194251548834,-3175.006805682233,-2746.264172337231,NA,1037.7545162337633,462.8138222770621,1371.8195352089474,394.1182434451986,NA,1059.9508919775496,518.4366387956542,1369.120256465166,-0.213,0.34,39.3,80.1
2017-06-30,0.0,30.48587616624256,906.4695554365969,13.841901151631435,749.9729379851872,2.35855821759259,184.78903829210427,0.034515046296298646,NA,0.024974537037038436,0.003947958461175359,0.024308449074074586,0.03399999999999653,NA,0.0148810185185182,0.014711458333333914,0.023923032407407844,0.023986226851852525,NA,0.016431018518519594,0.00929664351851877,0.026227314814818388,26.31735416666657,NA,32.954092592592325,36.48089699074115,30.614491898147968,25.909537037037076,NA,32.47174305555557,35.30734259259263,30.24914583333328,26.477484953703634,NA,33.16754861111116,36.47551041666695,30.896954861110835,0.022726504629628188,NA,0.006567824074074147,-1.3425925925925936e-05,0.004871875000000031,0.011793518518517784,NA,0.004143634259259879,2.7777777777777796e-05,0.00961967592592621,0.015724074074075046,NA,0.005020023148147841,4.9884259259259296e-05,0.01977175925926163,-753.9046246527924,-11924.078894062724,-1242.6158187037074,-1761.8331822916246,-1038.046092870343,-6008.227778999358,-1620.6309631944587,-1764.2301234953559,NA,944.5126355300812,465.29703372584544,1287.7125205314014,410.0078530025715,NA,945.5360378059825,517.0788830314017,1248.8578353474315,7.451,0.068,44.96,61.64
2017-07-31,4.6,32.51660539426214,909.1366244977385,22.282339039605347,668.1624355657426,2.2801529671471186,168.87255981356822,0.035411611897649665,NA,0.023052214573319473,0.005799228312932548,0.022647097025584036,0.0340296142356122,NA,0.013881932718535064,0.016123782309391037,0.022795817638650764,0.02318716716456504,NA,0.014146382647097075,0.010774516170931782,0.02213222496428189,29.506137160670477,NA,36.45890765034396,39.10473697882838,34.01564878555678,29.17578256916538,NA,35.96389531107927,38.12061956098213,33.7257111313158,29.75704247304863,NA,36.61821015716321,39.09983244577209,34.27065073386147,0.025441818181819023,NA,0.0030202597402597853,0.0006842857142857187,0.003937012987013357,0.010928051948052513,NA,0.0021311688311690773,0.0006514285714285728,0.008475064935065762,0.012611298701297928,NA,0.001934935064935168,0.0009101298701298718,0.01747467532467597,-726.5756267921902,-3285.142213493501,-1134.3042131688296,-1391.7109092207593,-1269.7847641558515,-2101.1268100519765,-1430.9371916883197,-1300.7064146752757,NA,773.4866407251518,456.0672496924567,1021.285782890903,415.2571734703778,NA,796.4971162997788,517.8013914049867,999.0312201392221,18.94,0.475,44.52,85.3
2017-08-31,2.8000000000000003,30.18765008960574,908.4752415322587,25.163321460573492,618.0827014824617,2.3280217293906835,140.40566129032274,0.035306451612901996,NA,0.022590725806453427,0.005938396057347755,0.02006899641577233,0.033480734767023866,NA,0.013313620071683798,0.015405465949820937,0.020976926523297426,0.021397401433691548,NA,0.013166666666666327,0.010529121863799461,0.017697356630824602,30.48017473118271,NA,35.071411290322466,36.66148969534037,33.59110663082439,30.27973566308223,NA,34.679012096774166,36.05816756272399,33.34943324372781,30.723384856630695,NA,35.12658154121863,36.55289874551969,33.751754032257914,0.02597289426523377,NA,0.002451836917562909,3.517025089605737e-05,0.002940860215053893,0.008955645161290951,NA,0.0022177419354838883,0.00021057347670250912,0.00610685483870972,0.00943279569892538,NA,0.001578629032258123,0.0003776881720429945,0.011226926523297289,-868.1269265232922,-4702.8730958781225,-1310.4970206093226,-1396.8103270609308,-1360.547356630808,-2494.8023969534065,-1660.254681899644,-1341.4278225806333,NA,687.2954192933258,428.96650401009566,887.1631203869856,407.885278968031,NA,694.824335109365,469.9856782950067,837.9901182557488,16.14,6.686,41.58,89.7
2017-09-30,16.000000000000004,24.19747962962961,907.7326387500065,31.677486111111055,539.4086297296204,2.55668078703705,123.1208407407409,0.035617824074073455,NA,0.022887731481481835,0.02019606481481524,0.017788657407407638,0.032277314814813676,NA,0.012962962962963114,0.031848148148148674,0.019497453703704287,0.019912962962964346,NA,0.028187731481481983,0.043608333333333325,0.0159071759259255,29.694942129629656,NA,29.606611111111135,29.103127314814834,30.182229166666662,29.60304629629626,NA,29.5338148148148,29.074305555555593,30.057703703703712,29.86287037037028,NA,29.191418981481483,28.57866898148157,29.922662037036975,0.02419236111111053,NA,0.004383564814814934,0.009749305555555093,0.0021134259259258737,0.006997222222222551,NA,0.0032416666666666033,0.019293518518518616,0.004611574074074143,0.007493287037037376,NA,0.012410185185185295,0.02780300925925952,0.007156018518518966,-988.6166203703682,-21130.357962962957,-2014.3460648148216,-1800.4712962962826,-1413.1544907407308,-10690.506504629677,-3648.494629629622,-1783.7537731481448,1352.9509608714986,755.2889149253734,468.4460470447749,901.2713496417891,391.8276860000002,NA,731.4616055223863,667.5427399402962,839.0045320597015,6.112,10.5,38.6,92.8
2017-10-31,0.0,19.60385528673836,909.7268611559176,19.67161872759851,445.2904106379181,2.86624126344085,112.22620990143345,0.03386514336917498,NA,0.02296348566308456,0.007307123655914007,0.016301971326164365,0.03050224014336959,NA,0.012626568100358858,0.015898969534050563,0.018125672043011288,0.018321908602150695,NA,0.023813844086022235,0.019173163082437612,0.015145833333333704,25.95507616487455,NA,23.23740591397849,22.617284946236534,24.289027777777864,25.956413530465902,NA,23.532585125448026,23.091664426523334,24.376377688171914,25.84481854838709,NA,22.40008960573468,21.53250672043011,23.54541666666663,0.02015905017921367,NA,0.005538754480286962,9.363799283154129e-05,0.0020246415770608637,0.00542316308243713,NA,0.004118727598566215,0.0014065860215054908,0.0047414874551971265,0.005611335125447807,NA,0.010933691756271976,0.004719310035842279,0.006405465949821052,-1356.4581093190006,-57516.394959677375,-3211.2583109319003,-2995.6795026881514,-1768.1981406810482,-40098.7921594981,-7430.118974014339,-2814.36689068102,1100.855691165781,568.7050032429408,398.06430827509064,693.5801115459877,384.2759847078552,NA,552.0154536762655,426.10792611126544,623.4434590438915,4.898,4.283,31.3,69.87
