---file metadata---
location: JTree
date generated: 2024-05-08 12:36:42.462265
writer: sawyer.io.sawyer_out
writer HEAD SHA: d80c2a65b5cb7e9395ba8256543121646b55ef7d
called from: make_daily_files.py
-------------------
Date,Rain_mm_Tot_sum,AirTC_Avg_avg,BP_hPa_avg,RH_Avg_avg,PPFD_Up_umol_Avg_avg,WS_ms_Avg_avg,WindDir_MEAN1_WVT_avg,VWC_1_2_avg,VWC_1_25_avg,VWC_1_5_avg,VWC_1_50_avg,VWC_1_80_avg,VWC_2_125_avg,VWC_2_2_avg,VWC_2_25_avg,VWC_2_5_avg,VWC_2_50_avg,VWC_3_125_avg,VWC_3_2_avg,VWC_3_25_avg,VWC_3_5_avg,VWC_3_50_avg,TS_1_2_avg,TS_1_25_avg,TS_1_5_avg,TS_1_50_avg,TS_1_80_avg,TS_2_125_avg,TS_2_2_avg,TS_2_25_avg,TS_2_5_avg,TS_2_50_avg,TS_3_125_avg,TS_3_2_avg,TS_3_25_avg,TS_3_5_avg,TS_3_50_avg,EC_1_2_avg,EC_1_25_avg,EC_1_5_avg,EC_1_50_avg,EC_1_80_avg,EC_2_125_avg,EC_2_2_avg,EC_2_25_avg,EC_2_5_avg,EC_2_50_avg,EC_3_125_avg,EC_3_2_avg,EC_3_25_avg,EC_3_5_avg,EC_3_50_avg,PSI_1_2_avg,PSI_1_25_avg,PSI_1_50_avg,PSI_1_80_avg,PSI_2_125_avg,PSI_2_2_avg,PSI_2_25_avg,PSI_2_50_avg,CO2_1_25_avg,CO2_1_5_avg,CO2_1_50_avg,CO2_1_80_avg,CO2_1_SURF_avg,CO2_2_125_avg,CO2_2_25_avg,CO2_2_5_avg,CO2_2_50_avg,AirTC_Min_min,RH_Avg_min,AirTC_Max_max,RH_Avg_max
2018-06-30,0.0,26.238133409676408,874.6288037500011,16.987274768518503,722.6964686188991,2.220172222222228,170.79066203703698,NA,0.04808657407407339,0.010972916666666922,0.047183333333331044,0.04355092592592876,0.025473148148146343,NA,0.044539583333335804,0.019214120370370805,0.0469666666666647,0.038026388888888804,NA,0.045670601851852746,0.013653009259259573,0.04777337962962976,NA,29.913928240740777,32.81566435185189,28.000076388888903,25.80900000000002,23.25836111111113,NA,28.534775462963047,29.540708333333342,26.834094907407337,24.02384953703702,NA,29.54503009259267,32.31326157407416,27.82730324074079,NA,0.04954606481481484,0.00026412037037036693,0.034679166666665484,0.01886805555555579,0.024890740740742046,NA,0.0467664351851857,0.0027259259259261597,0.016178240740740833,0.012922222222222042,NA,0.029151157407407688,0.001016898148148106,0.028524305555556965,-9110.921087963005,-1169.3099768518462,-1865.3711342592499,-1439.3087037037155,-1954.5368518518512,-4133.874166666686,-1317.2611111111044,-1702.0886111111126,1044.446854235333,503.8936068806018,1544.412557097431,2179.1446641692373,393.7832315987281,2498.8965536282194,925.2097112460264,484.79847851980355,1512.6866883492412,8.79,3.635,39.17,61.93
2018-07-31,41.10000000000001,29.266925223214315,878.9624751344114,33.47762432795696,616.443421541831,2.1167455197132643,154.41331003584264,NA,0.045248431899642276,0.03741218637992727,0.04588754480286621,0.04368817204301589,0.02596662186379834,NA,0.05017517921146947,0.04573387096774143,0.04768794802867491,0.03847894265232727,NA,0.049404793906810324,0.039577284946236524,0.0479695340501808,NA,31.917802419354835,33.53202060931897,30.276323924731223,28.431713709677407,26.111906362007176,NA,30.763416218638028,31.132927867383504,29.326323924731163,26.871404569892483,NA,31.67361335125448,33.26043234767029,30.252903225806488,NA,0.04127732974910393,0.013085797491039367,0.03291442652329739,0.01887791218638045,0.024975582437277162,NA,0.06089292114695283,0.034691308243727376,0.01694825268817172,0.012217293906810051,NA,0.03454816308243748,0.019588037634408532,0.02781025985663209,-1758.7434587813666,-1105.7161290322624,-1667.4086021505439,-1422.986223118274,-1742.1591845878254,-1168.8545026881777,-918.9806451612914,-1471.4553987455122,1417.147037243321,968.3390625879075,1863.4383007032352,2323.8333533653868,410.24292382559725,2729.2981203938134,1460.2781924050619,932.5143953305208,1957.2312385372713,17.82,2.911,41.67,99.4
2018-08-31,13.6,27.90692461808161,876.9478708874952,28.35971454178806,598.9873555739343,2.0847138695944456,172.1010643065204,NA,0.04631936351411596,0.017542581801882937,0.04717637830569349,0.04547669206633711,0.02646257283729157,NA,0.04719408337068241,0.029922904527118304,0.047726131779471166,0.03899843119677031,NA,0.04515060510981734,0.025275212909009803,0.046405647691615017,NA,32.174289556252816,33.29592559390407,31.24575750784394,29.943939937247894,28.141129538323646,NA,31.624753473778586,31.932319587628765,30.687947108919758,28.75762662483165,NA,32.01945988346042,33.3558650829225,31.230103092783498,NA,0.04222926938592615,0.0009390407888839072,0.032458314657104755,0.018712460779919487,0.024705737337517283,NA,0.0549840878529812,0.016300537875392138,0.01910869565217454,0.011962348722546567,NA,0.027429179740027405,0.007854101299865761,0.02636597938144396,-3150.106656207988,-1079.8383460331668,-1545.2398476019605,-1406.9762438368473,-1574.2979381442929,-1722.641931869119,-1128.7994621246064,-1354.0490697153243,1034.2168928517476,553.9335911150239,1497.9243606846194,2037.7118915177423,402.87528021646114,2652.3496063428097,1023.8915148502416,541.5614486282392,1588.084574377045,14.56,4.206,39.86,91.0
2018-09-30,0.1,25.18115046296298,874.8078270833311,21.08419189814821,538.4731881843758,2.2633245370370423,156.50869027777793,NA,0.04281273148148202,0.00990671296296324,0.04731712962962783,0.04999513888889155,0.02626412037036965,NA,0.04213564814814645,0.01888587962963011,0.0472868055555542,0.0354106481481464,NA,0.039793981481483776,0.014519907407407934,0.04421087962963231,NA,29.24506712962967,29.533456018518592,29.041870370370372,28.60789120370377,27.759203703703673,NA,29.59894444444439,29.949944444444444,29.015421296296335,28.093768518518342,NA,29.165506944444402,30.355856481481453,28.922719907407348,NA,0.03043078703703748,0.00020532407407407424,0.029242361111112638,0.017827083333333535,0.02339699074074047,NA,0.03664884259259217,0.0022215277777777615,0.014128935185184743,0.010374305555555293,NA,0.018053240740740807,0.0009967592592592092,0.023259259259260753,-15430.246481481503,-1307.4905092592667,-1795.1717361111116,-1566.4188194444512,-1601.714097222218,-3357.969791666676,-1262.1092592592645,-1494.8813382727515,807.0415223611114,459.82127071759203,1200.0803615740735,1721.72384907408,390.9306049305557,2291.0780578703657,797.829666388889,447.8083022916677,1284.6992840277776,14.29,3.068,36.12,81.1
2018-10-31,12.499999999999993,15.7645436827957,875.1831093413888,41.4983176523298,394.91154042600533,2.5525035842293917,110.27893145161298,NA,0.03776276881720732,0.021719758064516304,0.04414560931900018,0.046176971326160755,0.025196684587815304,NA,0.03577531362007279,0.02659184587813636,0.0439397401433719,0.03114068100358584,NA,0.03376814516129012,0.025875672043011107,0.04175716845877953,NA,21.185609318996455,18.64544713261649,22.850087365591424,24.217771057347672,24.96650313620058,NA,21.78975582437272,20.196776433691767,23.018075716845928,24.994879032257973,NA,20.674336917562666,19.237380600358424,22.360810931899586,NA,0.02042607526881737,0.0028261648745519547,0.02357101254480484,0.014694668458782392,0.020307347670252905,NA,0.021725806451613455,0.014188172043011009,0.01022356630824359,0.008452284946236737,NA,0.011242607526881908,0.009928315412186322,0.018642025089605833,-32741.17815860224,-4200.66453853045,-3463.045609318997,-2158.595586917573,-1963.8475134408795,-32399.9636424732,-2531.0735887096876,-3017.58570788529,668.5204526433695,454.4232834229394,963.233205421147,1346.0022364247357,368.82385533154206,1843.8900748207916,682.7455769265224,427.55620701164764,1027.254313776882,4.6560000000000015,8.41,28.17,99.9
2018-11-30,13.700000000000003,10.819194212962941,877.6471004166694,28.958748611111115,305.36883005914996,2.7572187499999976,104.04106689814805,NA,0.03599398148148061,0.012772916666666951,0.041661805555553794,0.04300138888889065,0.023817824074073318,NA,0.03458564814814812,0.02018611111111158,0.04044490740740653,0.029475694444443035,NA,0.03292407407407444,0.017122453703704025,0.03777754629629965,NA,14.415131944444457,11.386147222222226,16.76598842592594,18.900425925925955,20.83242592592597,NA,15.745453703703706,13.985834027777802,17.518155092592668,20.459240740740732,NA,14.03244444444441,12.173894907407401,16.304231481481477,NA,0.018446990740740743,0.0013178240740740485,0.019484722222222303,0.012138888888889799,0.017405787037038763,NA,0.020351851851852783,0.004312268518518666,0.008937962962963425,0.007335648148148726,NA,0.010941203703703566,0.0027483796296296427,0.015148611111111843,-80315.97247685172,-61966.104976851704,-28388.28231481475,-4529.630972222194,-3919.4263657407328,-84343.10740740746,-7483.903425925981,-9237.97287037042,515.1967874999998,402.2765832638884,732.6211470601802,964.0809408796293,368.51941796296285,1398.7892259259304,543.7907625925922,376.58389766203805,790.8079238888879,0.32,6.917999999999998,22.74,100.0
2018-12-31,5.699999999999997,6.5717820340501785,877.4654581989233,44.7259834229389,232.22216959335455,2.3145188172042985,103.18935707885315,NA,0.033665098566308366,0.04739471326164978,0.0394569892473114,0.04019556451612846,0.02218458781362131,NA,0.055633288530465466,0.052379704301074886,0.037133288530468087,0.027998879928317427,NA,0.03541330645161426,0.051882616487455215,0.03536290322580502,NA,8.361717069892489,5.615310035842306,10.99421370967744,13.58689292114693,16.250219534050157,NA,9.519168906810036,8.156821012544825,11.719198028673805,15.745913978494684,NA,7.924540322580643,6.282650537634392,10.545021953405,NA,0.015461693548387268,0.014404569892473323,0.01630286738351281,0.010115591397849474,0.015150089605735145,NA,0.053590949820788575,0.029784498207885552,0.007879480286737656,0.006436603942652581,NA,0.013872535842293927,0.020367159498208335,0.012570116487455178,-6136.813933691753,-100000.0,-96140.2616935485,-10434.815613799381,-25934.41216397863,-760.2564740143359,-42505.18107078856,-58892.72697132623,511.1794284050175,421.4946926299289,661.1116971102157,710.1517272849461,366.04157000447987,1098.9674349686372,582.5662596774201,418.9695157482072,731.5399590501783,-5.374,9.79,19.14,99.9
2019-01-31,22.500000000000004,6.991834868568851,878.2924917491017,49.98537205122426,247.10160227083787,2.6885279712424164,104.06768456526602,NA,0.034553057553957184,0.05638938848920843,0.038842625899278324,0.0389999999999976,0.02105620503597195,NA,0.06071133093525202,0.057995953237410226,0.03609397482014603,0.026252922661869942,NA,0.051810476618706164,0.0601128597122302,0.03486420863309122,NA,7.005160071942431,5.660090152877691,8.683924910071962,10.576848021582682,13.19369829136701,NA,8.501165467625887,7.884366456834543,9.646644784172674,12.578379046762633,NA,6.9272387589927895,6.404629496402884,8.425354316546759,NA,0.017817221223021883,0.016955935251798716,0.015477967625898655,0.00902652877697871,0.014014838129497564,NA,0.054678282374101,0.03217940647482066,0.007768210431654192,0.006025629496403075,NA,0.026430080935252075,0.022869604316547158,0.01187117805755409,-10804.380395683398,-99979.64278327339,-100000.0,-26226.695278776977,-88838.33475719429,-2497.080418165483,-39600.23237410073,-74625.9845773381,529.8083150247411,442.5827082546119,640.4499261133602,631.9917603238877,366.9580540485831,946.1404996176324,578.0617786099875,425.67244811066075,672.8246431653048,-6.735,6.822,18.47,100.0
2019-02-28,54.50000000000006,4.262519097222231,873.0289910714262,56.53226512896816,318.4244477566502,2.406934275793648,166.29189236111074,NA,0.0759843750000008,0.06967485119047688,0.059323412698411376,0.03856125992063668,0.02081572420634904,NA,0.09222941468254071,0.08131374007936491,0.061292162698415864,0.02637202380952325,NA,0.08649305555555484,0.07980481150793665,0.06022792658730115,NA,6.339179067460298,5.179170138888903,7.831623759920651,9.578938740079378,11.908727678571429,NA,7.285518105158745,6.483493055555549,8.366721974206344,11.452452876984061,NA,6.090437996031739,5.47416542658729,7.450685515873015,NA,0.04162549603174618,0.019264136904762114,0.027614583333333945,0.008865079365079607,0.013767113095237867,NA,0.05806448412698453,0.03283159722222285,0.022426835317460227,0.006126488095238256,NA,0.031179811507937284,0.020974454365079654,0.02197569444444461,-156.89908234126867,-42781.55208333283,-68618.57683531758,-47956.26679067478,-66744.08625992021,-27.87435515873007,-31.085937499999932,-42006.8455357145,595.3695030257924,461.1746635168654,687.9843965277785,684.1755254712282,366.4708969742069,961.1445324404747,629.8573608382934,442.8274298827642,732.5362970215672,-6.803,7.565,17.53,100.0
2019-03-31,18.600000000000005,9.7435156810036,875.3631028897877,47.24535170250899,449.3706013457106,2.6699018817204356,147.0378378136204,NA,0.09503606630824228,0.06294959677419304,0.08618570788530554,0.04266532258064625,0.02114112903225956,NA,0.08198767921146825,0.06281451612903158,0.07668100358422729,0.026928091397850733,NA,0.0817979390680985,0.06690479390680988,0.08484655017921942,NA,11.732598342293928,12.02408534946236,11.554352598566311,11.408331093189952,12.238920250896063,NA,12.538722222222233,12.604571460573474,12.140031362007205,11.93915770609315,NA,11.87364762544804,12.503248655913998,11.628431899641573,NA,0.05344982078853078,0.021263216845878584,0.0453089157706088,0.011021057347670641,0.014333109318996838,NA,0.06027195340501846,0.03603629032258075,0.03952956989247057,0.006762992831541767,NA,0.03468481182795788,0.02150761648745566,0.0370694444444424,-84.69825268817227,-20.95380824372742,-29.963888888888924,-17791.999081541086,-69810.38626792088,-3760.526612903225,-23.973028673835227,-30.69294354838716,868.1849242718454,526.8254189207499,1086.4390698125994,1054.3942260555427,372.141116820953,1268.939965545271,980.653064190566,527.6645336419059,1292.3587805900622,-2.122,10.16,21.86,99.8
