Age_Ma,astronomical_time_kyr_j2000,eccentricity,obliquity_deg,climatic_precession,summer_solstice_insolation_w_m2,paleolatitude_deg_n,solar_longitude_deg,solar_constant_w_m2,astronomical_solution,chronology_alignment,phase_interpretation
59.239,-59239,0.0405682410232993,23.763865106121447,0.0405038043341369,544.8989478723495,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.238,-59238,0.0405429901473076,23.712653172245727,0.0391190704143207,542.9399546703424,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.237,-59237,0.0405640063352776,23.650419440689586,0.0347134682836923,537.791238423069,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.236,-59236,0.0405287438323959,23.57868051113029,0.0275966705328458,529.7255005687512,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.235,-59235,0.0405157562006744,23.498667253506362,0.0182773434404182,519.4582595591695,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.234,-59234,0.0404377135820953,23.412286819116616,0.00754170169180616,507.77248685306205,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.233,-59233,0.0404197676377092,23.321372596935962,-0.00381029004263677,495.6065471038769,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.232,-59232,0.0403541558914741,23.22790182668033,-0.014915293731129,483.83303347877467,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.231,-59231,0.0402422738175179,23.13423460292464,-0.0247098506551817,473.4475862371805,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.23,-59230,0.040147162941,23.042368656301452,-0.0325633402969986,465.11637251578105,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.229,-59229,0.0400248093821888,22.954829466084238,-0.0377147154986096,459.45127578023175,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.228,-59228,0.0398720925856499,22.873804806192524,-0.0397643489948087,456.82968452878936,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.227,-59227,0.0397021024138074,22.801335681950455,-0.0386133784815454,457.3849411480499,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.226,-59226,0.0395400905191288,22.73997467244281,-0.0342322251524961,461.0132242139582,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.225,-59225,0.0393298283629576,22.690898844042557,-0.0271018520616173,467.4498233048673,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.224,-59224,0.0391220236116746,22.6559103242408,-0.0178374727111762,476.09088206695924,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.223,-59223,0.0389031956043057,22.635890161068225,-0.00721178137862533,486.2801709571985,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.222,-59222,0.0386636438434726,22.6317507879184,0.00388681940326751,497.16721405238434,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.221,-59221,0.0383846970948458,22.643686860325825,0.0144913683023875,507.827126165003,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.22,-59220,0.0380921301401113,22.67157358527912,0.0237133831953511,517.344679095315,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.219,-59219,0.0378253110026878,22.71459152847391,0.0309347680485831,525.0410754941048,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.218,-59218,0.0374888380712962,22.771977098587257,0.035447627528354,530.167372705054,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.217,-59217,0.0371944011093564,22.84185475369677,0.037122056352074,532.4953924872159,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.216,-59216,0.0368729717215794,22.922609444730764,0.0357780130904039,531.860100952059,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.215,-59215,0.0365609460156836,23.01156907614271,0.0317486780673681,528.4665089001927,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.214,-59214,0.0362117013161308,23.106665586685605,0.0252426482642474,522.690124877639,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.213,-59213,0.0359080700517753,23.20471054213866,0.0170487305659828,515.2023662067618,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.212,-59212,0.0355581249666558,23.30299690054455,0.00767765897279781,506.5799397979554,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.211,-59211,0.035231230702947,23.398479332932983,-0.0020012163670732,497.6808458191816,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.21,-59210,0.0348826250314632,23.488540039439215,-0.0113182859212584,489.16991992239605,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.209,-59209,0.0346308762958131,23.570074934179786,-0.0196058587319017,481.6391480177125,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.208,-59208,0.0342997690481513,23.64116167163063,-0.0262924166105988,475.65688095810265,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.207,-59207,0.0340362699370305,23.699264870997695,-0.0309501042564676,471.5615189064011,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.206,-59206,0.0337601411630468,23.742626069460577,-0.03330123194499,469.59738117995744,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.205,-59205,0.0335119265275209,23.770045235705755,-0.0332774465510644,469.8369135171265,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.204,-59204,0.0332568217453289,23.780434046653248,-0.0308624358398234,472.2498483598821,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.203,-59203,0.0330426923630151,23.773795582934007,-0.0263966902260535,476.5736875913457,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.202,-59202,0.0328598990781785,23.74954259500171,-0.0200614761753748,482.56389755409833,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.201,-59201,0.0326616840869266,23.709265616767272,-0.0124506066893687,489.7540364936155,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.2,-59200,0.032524913950988,23.65363091422502,-0.00402614999488638,497.6672567475807,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.199,-59199,0.032390468425642,23.5846632278155,0.00461651665221472,505.74048730891866,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.198,-59198,0.0322821776775693,23.504513682369993,0.0128976387779453,513.4054698167291,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.197,-59197,0.032162755437078,23.41560882100707,0.0202004632787685,520.0358737774482,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.196,-59196,0.0321130019961533,23.32100050607216,0.0260780677838083,525.195817661718,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.195,-59195,0.0320464420051344,23.223674298259905,0.0300916168932559,528.3901205183375,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.194,-59194,0.0320112672800156,23.126878739658824,0.0318670258771438,529.36031830205,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.193,-59193,0.0319989791448125,23.03373422718478,0.0313825623491241,527.9846834161623,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.192,-59192,0.0320066322936039,22.947625555554733,0.028550395192104,524.3088985784613,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.191,-59191,0.0320004934755791,22.871316452142572,0.0235575894315273,518.5411166349012,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.19,-59190,0.032047496060337,22.807585839772443,0.0167974383708749,511.14839706625804,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.189,-59189,0.0320928222225063,22.75841515091374,0.00871710933768675,502.6080426503947,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.188,-59188,0.0321427363999803,22.726207878907633,-9.14032090283058e-5,493.5900899882822,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.187,-59187,0.0321959664461483,22.711148959762337,-0.00894619488976593,484.75959549882816,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.186,-59186,0.0322767759224446,22.71487694877196,-0.0171390456966576,476.792463758107,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.185,-59185,0.0323489249345387,22.73612522961073,-0.0241004834382223,470.25296173304184,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.184,-59184,0.0324114821435847,22.774938161765103,-0.0291436586840349,465.6969371437579,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.183,-59183,0.0325040915509683,22.829130643655738,-0.0320095160378495,463.4094734211528,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.182,-59182,0.0325766225027482,22.89718474796831,-0.0323251834628207,463.6354717512877,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.181,-59181,0.0326500879764282,22.976072895756797,-0.0301889782729791,466.3771273892814,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.18,-59180,0.0327140343991665,23.063612569897145,-0.0255952002870953,471.4884479491318,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.179,-59179,0.0327831312583399,23.156197031938135,-0.0190693090787643,478.61417721032234,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.178,-59178,0.0328408058133104,23.2508110254149,-0.0109972354746593,487.342598206938,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.177,-59177,0.0328668945199126,23.344227866320704,-0.00212073663479689,496.93828290210666,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.176,-59176,0.0329275031928489,23.43340667913574,0.00695322094063424,506.80545332938544,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.175,-59175,0.0329251786860186,23.515339377138133,0.0154989636278686,516.1936951842431,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.174,-59174,0.0329429876341188,23.58769849424099,0.0228614662635468,524.3388499855761,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.173,-59173,0.0329145995933094,23.64768110813873,0.0284053358349874,530.6297261093426,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.172,-59172,0.0329353757244007,23.694346469756734,0.0319067870955078,534.6343397285535,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.171,-59171,0.0328403567862601,23.72536365079558,0.0327776913930622,535.8655767607655,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.17,-59170,0.0327756739264493,23.741103868444487,0.0313035490192189,534.4242585460474,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.169,-59169,0.0327222534661353,23.740190300291157,0.0273909344208855,530.40578038272,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.168,-59168,0.0326062709410981,23.72391916795263,0.0214538373681621,524.104445008189,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.167,-59167,0.0325172198553578,23.69203793628931,0.0139213407443866,516.1260011487078,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.166,-59166,0.0324326706928175,23.64646060888733,0.00540426725148601,507.07130391595615,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.165,-59165,0.0322964944718125,23.587969975047695,-0.00351950818532555,497.59364927547796,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.164,-59164,0.0321820921218391,23.519229407695196,-0.0121173448936978,488.4595036696953,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.163,-59163,0.032020175049249,23.44188630645327,-0.0196607914110064,480.35037677527606,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.162,-59162,0.0319035040740472,23.35871495914844,-0.0257681033900049,473.721514578324,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.161,-59161,0.0316940451027002,23.272114433025706,-0.0296958675036625,469.15430489729385,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.16,-59160,0.0315538913277524,23.184687791890497,-0.0314157027962546,466.77659091127373,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.159,-59159,0.0313912497600425,23.099078049174288,-0.0307279605064005,466.7691230418585,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.158,-59158,0.0312207514274904,23.017783992037007,-0.0276229687737926,469.06507865535275,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.157,-59157,0.0310586683575201,22.942982800060182,-0.0224616592605619,473.4597735132914,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.156,-59156,0.0308984788035189,22.876919190735034,-0.0155994831820348,479.5585597406662,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.155,-59155,0.0307648460776133,22.820938068719315,-0.00759634584916748,486.9257067083447,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.154,-59154,0.0305827875331269,22.776860391161346,9.162596030198e-4,494.927534343398,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.153,-59153,0.0304681925619332,22.745248109475437,0.00927563215279667,502.95366506742204,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.152,-59152,0.0303240201660337,22.726775142162847,0.0168499873450327,510.3644296401977,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.151,-59151,0.0302006645992974,22.72153026187482,0.023053696470576,516.5592391073509,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.15,-59150,0.0300834471789211,22.729304592956304,0.027419845077077,521.0384882281564,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.149,-59149,0.0300088732059143,22.749604044867233,0.029659045006733,523.517751026254,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.148,-59148,0.0299199325424687,22.780989601719504,0.0296303335957245,523.7367899314426,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.147,-59147,0.0298422900514801,22.8227947225403,0.027279491898449,521.7486658683135,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.146,-59146,0.029793084915459,22.873219646795732,0.0229143441329331,517.7488558635343,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.145,-59145,0.029757241964594,22.930959359823948,0.0167820415153646,512.0833944752125,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.144,-59144,0.0296901929298764,22.994323925494538,0.00939676879545003,505.20493532330283,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.143,-59143,0.0297105058138084,23.061848065992177,0.00137426356155475,497.7914922741556,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.142,-59142,0.0297289980027146,23.13188919301673,-0.0067944838395749,490.2944577646324,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.141,-59141,0.0297332362297611,23.20306607644789,-0.0144269231787889,483.3737158089251,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.14,-59140,0.0297664542735759,23.274112431010796,-0.0209759110154064,477.56025464024714,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.139,-59139,0.0297934775027174,23.343553378794095,-0.025934206588411,473.27748872313134,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.138,-59138,0.0298455869266314,23.410552958761414,-0.029014810249895,470.8663142524893,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.137,-59137,0.0298660110984252,23.473689235804265,-0.0297978068166749,470.5887418774979,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.136,-59136,0.0299408467043868,23.53233951583746,-0.0284492096385023,472.41788800177204,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.135,-59135,0.0299953385455833,23.585178634736213,-0.024832545330379,476.3490122992124,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.134,-59134,0.0300438361659937,23.63183478515239,-0.0193664368965105,482.1116145857738,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.133,-59133,0.0301122264394673,23.671280608023366,-0.0123746978175766,489.34974817443623,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.132,-59132,0.0301796261248003,23.702883576054685,-0.00438789597840955,497.5772244651059,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.131,-59131,0.0302256233663542,23.726321232221487,0.00400361079462441,506.2137743387578,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.13,-59130,0.0302748062987522,23.740653852364485,0.0120742211728698,514.533653563544,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.129,-59129,0.0303258641563279,23.745963948541988,0.0193064601385461,521.9635622079285,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.128,-59128,0.0303590101674212,23.74155968371395,0.0250265028626673,527.8142867142922,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
59.127,-59127,0.0303802028231203,23.727426354851954,0.0288269673569222,531.5983553103324,47,90,1360.7,"ZB20a(1,1)",Native astronomical age plotted on GTS2020 Ma axis; no phase shift,Precession/obliquity phase less secure; interpret exact insolation peaks cautiously
