"time_kyr_j2000","age_ma","eccentricity","obliquity_rad","precession_angle_rad","longitude_perihelion_rad","climatic_precession"
-56730,56.73,0.0401291298771964,0.404912716294849,-1.03653237297377,-16518.1613453431,0.0130824121770454
-56729,56.729,0.0395781368285544,0.403864470633197,-1.28824598277851,-16517.8581127927,0.0234639830347301
-56728,56.728,0.0389890795187501,0.40283823048851,-1.54047238314906,-16517.5539872606,0.0314799771739577
-56727,56.727,0.0383675879689074,0.401869042352003,-1.79322163820579,-16517.2505776019,0.0362656719899541
-56726,56.726,0.037743943941873,0.400980250569828,-2.04642561811696,-16516.9454899165,0.0377145137530468
-56725,56.725,0.0370408086714185,0.40020692414355,-2.30006400529052,-16516.6407146553,0.0354994584641879
-56724,56.724,0.0363620437673922,0.399563468406647,-2.55404509336806,-16516.3362303958,0.0302591222878273
-56723,56.723,0.0356118750145066,0.399078360166279,-2.80831681102334,-16516.0307026308,0.0223081372352394
-56722,56.722,0.0348839703102878,0.398756185930262,-3.06277300762881,-16515.725565943,0.0127092761964714
-56721,56.721,0.0340319885582863,0.398616015782194,2.96584525024485,-16515.4202488804,0.0023079940892437
-56720,56.72,0.033239789506121,0.398649528079331,2.71127673724167,-16515.1163728424,-0.00777030669103603
-56719,56.719,0.0323926584292371,0.398863672192146,2.45679857336544,-16514.8107647526,-0.0166659840910326
-56718,56.718,0.0315015833071577,0.399241356568014,2.20249361826536,-16514.5076045333,-0.023551895748307
-56717,56.717,0.0306494007280278,0.39977510930078,1.94845802191606,-16514.2040525504,-0.027906369798136
-56716,56.716,0.0297547733427044,0.400439705999416,1.69475089354326,-16513.9021138421,-0.029521682513972
-56715,56.715,0.0288511570731426,0.40121883962947,1.44144480868477,-16513.5991360577,-0.0283198047417357
-56714,56.714,0.0279069120208744,0.402081696539243,1.18856753865585,-16513.2989559836,-0.0247034393471877
-56713,56.713,0.0269868252405258,0.403003998423757,0.936171057441504,-16512.9987184555,-0.0191033682163994
-56712,56.712,0.0260399492161994,0.403955761928444,0.68424723677301,-16512.6993445493,-0.0122109058980598
-56711,56.711,0.0250691654795007,0.404909796730337,0.432808674112086,-16512.4021672256,-0.0047661515782513
-56710,56.71,0.0241100474524084,0.405840170698057,0.181821329928749,-16512.1064976977,0.00250673708669298
-56709,56.709,0.0231614652856497,0.406723210777225,-0.0687315506255855,-16511.8116330138,0.00898810201858116
-56708,56.708,0.0221633947902885,0.407538205990262,-0.318894179899671,-16511.5181093982,0.0141243402108229
-56707,56.707,0.0212065618475953,0.408269514906336,-0.568715981032061,-16511.226532317,0.0176284461906747
-56706,56.706,0.0202445489353732,0.408904127215431,-0.818256412739811,-16510.9357098016,0.0193559035186411
-56705,56.705,0.0192615495254076,0.409429364709096,-1.06755742186122,-16510.6459425804,0.0192300827053409
-56704,56.704,0.018302631326631,0.409844398554316,-1.31669374106676,-16510.357582079,0.0175707848281031
-56703,56.703,0.0173296287508899,0.410141901281201,-1.56571419806758,-16510.0735378454,0.014605272139146
-56702,56.702,0.0164133395699712,0.410328106471328,-1.81468058039565,-16509.7879259628,0.0108028177692685
-56701,56.701,0.0154293368904591,0.410402433427162,-2.06364254699232,-16509.5076756284,0.00654843905865323
-56700,56.7,0.0145325470114746,0.410378042227313,-2.31265398327747,-16509.2305567272,0.00233604815186779
-56699,56.699,0.0136180289962748,0.410259733333445,-2.56175322371901,-16508.9524246754,-0.00157766738573975
-56698,56.698,0.0127367652899756,0.410062091319647,-2.81097623726063,-16508.68094784,-0.00481345071784854
-56697,56.697,0.0118574908756629,0.409797463186643,-2.70806787987283,-16508.4108870357,-0.00725118899243313
-56696,56.696,0.0110401061156788,0.409475972142551,2.97329108216502,-16508.146757214,-0.00878326323375584
-56695,56.695,0.0102193056110014,0.409112513141463,2.72357008715285,-16507.8831749977,-0.00945294091586665
-56694,56.694,0.00941860432078084,0.408718101923331,2.47367190163092,-16507.6320894315,-0.00932760786075762
-56693,56.693,0.00870270857573363,0.408300749681771,2.22359615341452,-16507.3848359332,-0.00864082401027718
-56692,56.692,0.00800364210563663,0.407866232245278,1.9733465948794,-16507.1470078603,-0.00750905520160428
-56691,56.691,0.00734227326417604,0.407419823871005,1.72293364546973,-16506.916498219,-0.00613258132790067
-56690,56.69,0.00676205956276683,0.406964185866005,1.47235516923293,-16506.7029983551,-0.00473191503323427
-56689,56.689,0.00625011573044278,0.406502163913304,1.22162404239224,-16506.4938751828,-0.00335207390277448
-56688,56.688,0.00578044189010408,0.406034194460522,0.970733458368031,-16506.304428766,-0.00212745524519651
-56687,56.687,0.00542040217577665,0.405562238912629,0.719688076616848,-16506.1273327522,-0.00107592830989555
-56686,56.686,0.00515681311213137,0.405087313923558,0.468489754014184,-16505.9616733452,-0.000175611856331713
-56685,56.685,0.00497022478877632,0.404611261625284,0.21713324913322,-16505.8020267078,0.000623404233452955
-56684,56.684,0.00490698988197749,0.404135919781475,-0.0343941190927773,-16505.653838461,0.00132683161805173
-56683,56.683,0.00495933925774237,0.403664137601974,-0.286086366534847,-16505.495151188,0.00207933664635951
-56682,56.682,0.00507259379223057,0.403199961921373,-0.537957604964027,-16505.3314828642,0.00284835047887015
-56681,56.681,0.00527198131532281,0.402747855304918,-0.790005626315239,-16505.1540103174,0.00368373709886185
-56680,56.68,0.00555677755301272,0.402314895651417,-1.04224267265295,-16504.9683296783,0.00454876285163638
-56679,56.679,0.00587248382871434,0.401909322273594,-1.29466603492111,-16504.7596254983,0.00539964067015757
-56678,56.678,0.00620178045539277,0.401536892538128,-1.54727125539095,-16504.5509545228,0.00608269399697008
-56677,56.677,0.00662064854088907,0.401211271520414,-1.80005627654189,-16504.3211355131,0.00661107717530842
-56676,56.676,0.00699967102629536,0.400942551358925,-2.05300959506212,-16504.0861656248,0.00673560410123703
-56675,56.675,0.00743266502073947,0.400740997426558,-2.30610575684865,-16503.8415036533,0.00646438362322624
-56674,56.674,0.0078492941905283,0.400621941526608,-2.559327083121,-16503.5913449089,0.00565010284695856
-56673,56.673,0.00830098805991647,0.400593661254282,-2.81263148225485,-16503.3316711894,0.00429841983534286
-56672,56.672,0.00871317118755961,0.400664751916941,-3.06597992992865,-16503.0671350476,0.00241049879459031
-56671,56.671,0.00914033926119419,0.400846656906914,2.96386742015989,-16502.8017712246,0.000138873465743162
-56670,56.67,0.00956407231492133,0.401138600315465,2.71059273133359,-16502.5299989725,-0.00242369662226083
-56669,56.669,0.0100071999509721,0.401547256285287,2.45744682706648,-16502.2538485467,-0.00507562723571521
-56668,56.668,0.0104196927181162,0.402063462186964,2.20448684155186,-16501.9774477771,-0.00753154166452595
-56667,56.667,0.010855198700576,0.402682567223203,1.95178031090617,-16501.6977352816,-0.0096080360486189
-56666,56.666,0.0112744600374226,0.403391425172464,1.69938652731439,-16501.4146795278,-0.0110327920702016
-56665,56.665,0.0116721472831898,0.404170414587009,1.44734181950398,-16501.1303957293,-0.011620932251598
-56664,56.664,0.012082024835461,0.405001278470558,1.19570442678454,-16500.8465571888,-0.0112541149506857
-56663,56.663,0.0124748354389083,0.405857280806841,0.944488525098976,-16500.5599269949,-0.00986663130250191
-56662,56.662,0.0128479061552367,0.406715690572697,0.693696823741247,-16500.2715932351,-0.00752826247430912
-56661,56.661,0.013202748759998,0.407549193098416,0.443339092854494,-16499.9853121504,-0.00440311864111655
-56660,56.66,0.0135872293291218,0.408331097266548,0.193400037717866,-16499.69678985,-0.000702202271560294
-56659,56.659,0.0139318720390516,0.409039395903948,-0.0561655154323896,-16499.4056056398,0.00329819497662181
-56658,56.658,0.0142587658334977,0.409646740719761,-0.305376542707793,-16499.116404214,0.00717771812663574
-56657,56.657,0.0145948319975948,0.410134640846051,-0.554302681290396,-16498.8238787474,0.0106604529109782
-56656,56.656,0.0149219352527964,0.410489516085066,-0.803006590444966,-16498.5312507177,0.013379964366012
-56655,56.655,0.0152001900131601,0.410690262872566,-1.05155523284459,-16498.2369690356,0.0149752336267375
-56654,56.654,0.0154688483731895,0.410733466189408,-1.30003048565947,-16497.9438567986,0.0153272697192914
-56653,56.653,0.0157546924355679,0.410609124482704,-1.54851781729076,-16497.647310636,0.0143219861970578
-56652,56.652,0.0159683836154408,0.410326302690513,-1.79710248696426,-16497.3508288603,0.0119729411678096
-56651,56.651,0.0162265010563839,0.409881306956566,-2.0458748868668,-16497.0530155571,0.00846731053956495
-56650,56.65,0.0164538771328284,0.409298635012034,-2.29491317111978,-16496.7558876402,0.00411616299811698
-56649,56.649,0.0166718312852915,0.408587856759064,-2.54431027438482,-16496.4515387603,-0.000860141269573584
-56648,56.648,0.0168369420478291,0.407782549526276,-2.79411154664848,-16496.150644826,-0.00580601753636411
-56647,56.647,0.0170303271180707,0.40690749055932,-3.04438394476929,-16495.8464013166,-0.0103784951091183
-56646,56.646,0.0171704036015989,0.405997484182861,2.98804068999385,-16495.5401698899,-0.0140850064800263
-56645,56.645,0.017319057981813,0.405085765780877,2.73675907411681,-16495.2336618599,-0.0165049051464744
-56644,56.644,0.01739570448508,0.404207133759472,2.4849880245899,-16494.9247692627,-0.0173894009515351
-56643,56.643,0.01755824352782,0.40339734869998,2.23272458506302,-16494.6166044326,-0.0166592582639924
-56642,56.642,0.0176205392907944,0.402683372697053,1.9800412739291,-16494.3034164723,-0.0142383628410348
-56641,56.641,0.0176904442389608,0.402099136107123,1.72698176628531,-16493.9930638438,-0.0104238055784069
-56640,56.64,0.0177704777388112,0.401660139840767,1.47363905302877,-16493.6782703028,-0.00553236307813106
-56639,56.639,0.017780739413576,0.401390694979988,1.22009884441308,-16493.3629806779,-2.56960574702301e-05
-56638,56.638,0.0177969256728549,0.401292559011893,0.966464172895049,-16493.0446157024,0.00554168868129339
-56637,56.637,0.017776263773246,0.401376178939058,0.712841046324568,-16492.7286781341,0.0104900884181383
-56636,56.636,0.0177592093359874,0.40163072381015,0.459333538614056,-16492.4089352269,0.0144437695819268
-56635,56.635,0.0176895064763676,0.402044612252779,0.206037726804078,-16492.0889520652,0.016892682796776
-56634,56.634,0.0176259780337962,0.402603194383315,-0.0469469210944161,-16491.7687311041,0.017591383999145
-56633,56.633,0.0175395570404341,0.40327605075253,-0.299554337948923,-16491.447077413,0.0164964298495013
-56632,56.632,0.017441616700733,0.404036879297182,-0.551713756413934,-16491.1236581962,0.013674284539615
-56631,56.631,0.0172966643576351,0.404849330333432,-0.803405014881024,-16490.7998371594,0.00947391388502709
-56630,56.63,0.0171745818033314,0.405678506335714,-1.054582429234,-16490.4759614698,0.00434546836749976
-56629,56.629,0.0170204249057852,0.406488492198192,-1.30527150900681,-16490.1488306919,-0.00120491652883061
-56628,56.628,0.0168435758125294,0.407241762628069,-1.55548512124548,-16489.8225143177,-0.00650482704119558
-56627,56.627,0.0166653956903608,0.407907423853324,-1.80527084567371,-16489.4949077231,-0.0110352253567613
-56626,56.626,0.0164865091421786,0.408451772198261,-2.05468665352767,-16489.1656556963,-0.01430646503017
-56625,56.625,0.0162906848908896,0.408856042588794,-2.30381601622867,-16488.8346413797,-0.0160016423488402
-56624,56.624,0.0160881753128077,0.409092242247481,-2.55274081743558,-16488.5027407132,-0.0158744798090967
-56623,56.623,0.0158913793528421,0.409159896654717,-2.80156722779615,-16488.169509826,-0.014079815474436
-56622,56.622,0.0156953158742354,0.40904699518552,-3.05039239024004,-16487.8333353794,-0.0107407743773468
-56621,56.621,0.0154791678274738,0.408759478943377,2.98386348476139,-16487.495523406,-0.00626168708462077
-56620,56.62,0.0152773269666226,0.408309113907788,2.73473652258181,-16487.1571563237,-0.00120562243962278
-56619,56.619,0.0150820634349913,0.407709318925435,2.48531431366809,-16486.8168086345,0.0038866387876023
-56618,56.618,0.0148793827617675,0.406987739667422,2.23553168738169,-16486.4710771344,0.00848364002486733
-56617,56.617,0.0146815747360916,0.406165320797906,1.98529775022738,-16486.1278791612,0.0119139640572217
-56616,56.616,0.0145211314097197,0.40528082188167,1.73459444845887,-16485.7802136273,0.013971197295148
-56615,56.615,0.0143578439879889,0.404362880039461,1.48335785783231,-16485.4294994919,0.0142832597198976
-56614,56.614,0.0142335683393301,0.403451322320699,1.23159442882255,-16485.0774486376,0.0129141320095417
-56613,56.613,0.0140941850888945,0.402581998093202,0.979305264939025,-16484.7244299213,0.00997174930209467
-56612,56.612,0.0140393790030758,0.401791000731219,0.726520005493293,-16484.3693224304,0.00587895830287207
-56611,56.611,0.0139371565695363,0.40111229206425,0.473283327698444,-16484.0100371622,0.00102119667899407
-56610,56.61,0.0138889519041367,0.400574260598121,0.219674922547919,-16483.652893383,-0.0038787779266232
-56609,56.609,0.0138825398544064,0.400200318440104,-0.0342203425255553,-16483.2931534493,-0.00831878118324324
-56608,56.608,0.0138893988212893,0.40001306022386,-0.288309887269922,-16482.9337615836,-0.011679761970351
-56607,56.607,0.0139186634791964,0.400013870208034,-0.542473961491989,-16482.5737140139,-0.0136114439235455
-56606,56.606,0.0139949614141945,0.400215693454668,-0.796601677485343,-16482.2162474568,-0.0138005016802131
-56605,56.605,0.0141016699691354,0.400601170836201,-1.05058666968096,-16481.8580608872,-0.0123064902830279
-56604,56.604,0.0142182095293342,0.401164151839038,-1.30431647018409,-16481.5009041151,-0.00920171463114722
-56603,56.603,0.014360089966174,0.401878684439291,-1.55771077508022,-16481.1454610884,-0.00492454522506129
-56602,56.602,0.0145314102540299,0.402724923045219,-1.81067361926595,-16480.794026833,1.58156210553176e-05
-56601,56.601,0.0147372125296142,0.403668054139575,-2.06316561925825,-16480.4410632085,0.00510128519372073
-56600,56.6,0.0149247150320619,0.404675674286348,-2.31514223326642,-16480.0928571429,0.00963430814640686
-56599,56.599,0.0151569249983821,0.405714947404375,-2.5665660434491,-16479.7473634532,0.0131028570630112
-56598,56.598,0.0153659542013099,0.406751166153043,-2.81746225707872,-16479.4029523573,0.015104618113179
-56597,56.597,0.0156317199965515,0.407748305233554,-3.06782787610124,-16479.0606334549,0.0153966538890527
-56596,56.596,0.0158625789002713,0.408677572791757,2.96547832756562,-16478.7202008451,0.0138550379519214
-56595,56.595,0.0161449195131087,0.409509850714069,2.71603699217604,-16478.3844990524,0.0107528456217663
-56594,56.594,0.0164145751038728,0.41022357110043,2.46696733552122,-16478.0475338124,0.00629663661466678
-56593,56.593,0.0166716879490977,0.410794054476452,2.21820837385172,-16477.7152184661,0.00102365329709469
-56592,56.592,0.0169529091052796,0.411213970036383,1.96966794246916,-16477.3843690192,-0.00450251454604458
-56591,56.591,0.017221856392755,0.411468702584715,1.72127102713306,-16477.0557988504,-0.00967275444542021
-56590,56.59,0.0174765471612186,0.411563459722435,1.472929682769,-16476.7263074491,-0.0139762069330043
-56589,56.589,0.0177447832118814,0.41149197687297,1.22455665338405,-16476.4040127038,-0.0167988069088695
-56588,56.588,0.0180218347668149,0.411272045876322,0.976084399140535,-16476.0807976295,-0.0180038501508256
-56587,56.587,0.0182662253571289,0.410907206220095,0.727432903154557,-16475.7581301934,-0.0172776230809445
-56586,56.586,0.0185075855145252,0.410422187743029,0.478550486053355,-16475.438239029,-0.014792268125716
-56585,56.585,0.0187284332405812,0.409827205672899,0.229370157102699,-16475.1193085702,-0.0106626279068862
-56584,56.584,0.0189712103118448,0.409151450586306,-0.0201267689062403,-16474.8005182264,-0.00539149047478193
-56583,56.583,0.019152862865849,0.40841242113018,-0.269989084338153,-16474.4832227486,0.000549796075882611
-56582,56.582,0.0193393801279417,0.40763571292213,-0.520213743874777,-16474.168085458,0.00651098871152701
-56581,56.581,0.0195366948347223,0.406841908618457,-0.770810193674798,-16473.8533837536,0.011943817163673
-56580,56.58,0.0196784583897152,0.406051348950646,-1.0217738833804,-16473.5397199391,0.0162215472267088
-56579,56.579,0.0198195379274457,0.405281681046311,-1.27307856164599,-16473.228154074,0.0189728158767305
-56578,56.578,0.019948419729931,0.404546678450374,-1.5246955552487,-16472.918288748,0.0199391759845433
-56577,56.577,0.0200740713506525,0.403860982531275,-1.7766082891452,-16472.6052335883,0.0189150024814353
-56576,56.576,0.0201617474374835,0.403229439492093,-2.02876573602509,-16472.2953259451,0.0160855246651812
-56575,56.575,0.0202634605542372,0.402662518674074,-2.28114703616423,-16471.9869668657,0.0116992571508401
-56574,56.574,0.0203421695196327,0.402160756289327,-2.53370983768274,-16471.6776856903,0.00614893714473903
-56573,56.573,0.0204051853463545,0.40172871493548,-2.78642392294215,-16471.3708938963,1.29715204541187e-05
-56572,56.572,0.0204243621844354,0.401363509151802,-3.03925575791808,-16471.0642649147,-0.0061491743359397
-56571,56.571,0.0204970471139765,0.401067661357989,2.99100652918026,-16470.7606089065,-0.0117148436834314
-56570,56.57,0.0205218108954061,0.400834106137507,2.7380191624564,-16470.4551313661,-0.0162446244484581
-56569,56.569,0.0205255839087997,0.40066240158829,2.48498810720221,-16470.1529368064,-0.0192458411613456
-56568,56.568,0.02055575158013,0.400550938868805,2.23192635960998,-16469.8502380299,-0.0204948482012468
-56567,56.567,0.0205418937737038,0.400494691558748,1.97885099631359,-16469.5491433771,-0.0198738081888304
-56566,56.566,0.0205365997413211,0.40049298533487,1.72576727437001,-16469.2479612912,-0.0174550663939209
-56565,56.565,0.020500244259585,0.400545323027371,1.47268472525868,-16468.949009442,-0.0135080809112847
-56564,56.564,0.0204944085063538,0.400654792094998,1.21961083548883,-16468.6495783207,-0.00836274398083727
-56563,56.563,0.0204319311312306,0.40082385564833,0.966554812057588,-16468.351626763,-0.00250190105022047
-56562,56.562,0.0203888241304049,0.40105681454869,0.713532227929088,-16468.0541111908,0.00353621483581752
-56561,56.561,0.0203277377639692,0.401360717223543,0.460561552457454,-16467.7583136707,0.00919723859064514
-56560,56.56,0.0203159793802954,0.401737113459101,0.207671129598174,-16467.4624510277,0.0140837000179361
-56559,56.559,0.0201941340567619,0.402195002407347,-0.0451108645453929,-16467.1668621174,0.0175996349970904
-56558,56.558,0.0201292339587075,0.402732019444273,-0.297746963430502,-16466.8736978526,0.0196224839559073
-56557,56.557,0.0200352851599867,0.403349525815338,-0.550198531258355,-16466.5794176556,0.0199650573221203
-56556,56.556,0.0199397684243448,0.404047375406372,-0.802409640736575,-16466.2878873363,0.0185606105331618
-56555,56.555,0.019823995845777,0.404816159492449,-1.05435668188743,-16465.9958235909,0.0156342900606489
-56554,56.554,0.0197259933510107,0.405650791966564,-1.30597297981935,-16465.7064509578,0.0114308693848123
-56553,56.553,0.0196103477693397,0.406535106427127,-1.55724334218346,-16465.4156040241,0.00631960669462118
-56552,56.552,0.0194539810168534,0.407454739400578,-1.80812008841678,-16465.1281269713,0.00079780590559547
-56551,56.551,0.0193478114071608,0.408391748273911,-2.05858235404705,-16464.8401208391,-0.00472378376143237
-56550,56.55,0.0191956995328255,0.409323268059589,-2.30861214668946,-16464.5533122326,-0.00975251967375497
-56549,56.549,0.0190411861655852,0.410225079979713,-2.55820076665634,-16464.2668472095,-0.0139052814073304
-56548,56.548,0.0188722243099671,0.411072543714021,-2.80735994371651,-16463.9825094002,-0.0168427954631879
-56547,56.547,0.0187214174909704,0.411837610599021,-3.05609940481825,-16463.6994405287,-0.0183806984796994
-56546,56.546,0.018528786842832,0.412496214568329,2.97871811096078,-16463.4153656189,-0.0184235054012535
-56545,56.545,0.0183411126102141,0.413017835401583,2.73069256384303,-16463.1353535312,-0.0170024831889216
-56544,56.544,0.0181605501912358,0.413385148381,2.48293061565903,-16462.8552238037,-0.0143258440248692
-56543,56.543,0.0179596022183938,0.41356764727203,2.23537139938269,-16462.5743671157,-0.0105477681822856
-56542,56.542,0.01773167055059,0.41356167302372,1.9879198928905,-16462.2957687441,-0.00608071472855341
-56541,56.541,0.0175118628610578,0.413343322134336,1.74048487872894,-16462.0173230622,-0.0012585234177492
-56540,56.54,0.0172910730031429,0.412915472799418,1.49296170809712,-16461.7386195517,0.00354906011855912
-56539,56.539,0.017023863749837,0.412270615295974,1.24524117053097,-16461.4617906214,0.00790264668932329
-56538,56.538,0.016764884929053,0.411426769839998,0.997221907481291,-16461.1859717694,0.0115364959222955
-56537,56.537,0.0165203746254624,0.410386964480345,0.748784847506184,-16460.9106366505,0.0141828473710981
-56536,56.536,0.0162377735078538,0.40918234407483,0.499839226077221,-16460.6353842616,0.0156680446785939
-56535,56.535,0.0159348185497749,0.407840020243925,0.250295493310326,-16460.3621810496,0.015922846492857
-56534,56.534,0.0156668135070777,0.406393311607453,5.60142679929196e-05,-16460.0884793215,0.015006761627277
-56533,56.533,0.0153589930115513,0.404887005551999,-0.250896931795324,-16459.814974237,0.0130123641386029
-56532,56.532,0.0150542449497631,0.403363823688776,-0.50264847293576,-16459.5440982092,0.0101402856136808
-56531,56.531,0.0147341055233582,0.401870689505369,-0.755157781956445,-16459.2732581205,0.00666252334292804
-56530,56.53,0.014440573128342,0.400458186973995,-1.00845530766064,-16459.0051652358,0.00288588684020465
-56529,56.529,0.0141075452104975,0.399168868560894,-1.26245815769234,-16458.736180056,-0.00095339733895827
-56528,56.528,0.0138025498944514,0.398051779671882,-1.51713170181391,-16458.4735691456,-0.0044676155517266
-56527,56.527,0.0135113152072478,0.39713829528606,-1.77235130520962,-16458.20894609,-0.00756892823319149
-56526,56.526,0.0132116896141271,0.396472527671437,-2.02802205526485,-16457.9498626525,-0.0099476796512931
-56525,56.525,0.0129371565190128,0.396069719124525,-2.28399236978162,-16457.6923873804,-0.0115890103354199
-56524,56.524,0.0126881160922239,0.395955088681703,-2.54011514028776,-16457.439862779,-0.012403520330842
-56523,56.523,0.0124750846074363,0.396127835256653,-2.79622904884408,-16457.1879887451,-0.0124557732986293
-56522,56.522,0.0122535885692403,0.396592740805759,-3.05216515568453,-16456.9432130418,-0.0117285600808599
-56521,56.521,0.012116807461888,0.397325389358309,2.97540953443916,-16456.7008158983,-0.0104359370528403
-56520,56.52,0.0119997815306175,0.398311585417505,2.72028963327411,-16456.4619778585,-0.0085975190222186
-56519,56.519,0.011932599007283,0.399507786747688,2.46577276563482,-16456.225088506,-0.00636164493545106
-56518,56.518,0.0119344362812875,0.40087716041772,2.21197064616727,-16455.9941931512,-0.0038850881883423
-56517,56.517,0.0120147504117271,0.402367954548497,1.95895470871756,-16455.7607207574,-0.00117919479150854
-56516,56.516,0.0121161931570356,0.403930585683889,1.70676803780376,-16455.530446744,0.00159369102185145
-56515,56.515,0.0123292122134141,0.405510494670046,1.45542366321049,-16455.3003329678,0.00436344933231498
-56514,56.514,0.0125637794676407,0.407057137947817,1.204911534678,-16455.0692590687,0.00701728170124869
-56513,56.513,0.0129084038034453,0.408517858600078,0.955175063326378,-16454.8355285209,0.00949311896610625
-56512,56.512,0.0132581400024682,0.409847076082052,0.706164961681964,-16454.6008417522,0.0115659178581872
-56511,56.511,0.0137369159223563,0.4110052124206,0.457773324538534,-16454.3642587808,0.013219892193841
-56510,56.51,0.0142245165997752,0.411956165511102,0.209901715316185,-16454.1213349205,0.0142086524556689
-56509,56.509,0.0147734592828868,0.412673862970477,-0.0375723531452938,-16453.8776706312,0.0144191863763134
-56508,56.508,0.0153711329802043,0.413146784684929,-0.284785079461992,-16453.6289974584,0.013753488485206
-56507,56.507,0.016016038929407,0.413353440569755,-0.531861699015957,-16453.3766257682,0.0120753861661252
-56506,56.506,0.0166528925749014,0.413311050480567,-0.77894544641714,-16453.1187933216,0.0093758063889728
-56505,56.505,0.0173743470794342,0.413008779021739,-1.02617148276525,-16452.8615238043,0.00579424202334324
-56504,56.504,0.0181027489360941,0.412479903928492,-1.27365143060242,-16452.5983985777,0.00140460520529216
-56503,56.503,0.0188610994752886,0.411736648107246,-1.52153155081691,-16452.3314005623,-0.00355388504383019
-56502,56.502,0.0196198914585175,0.410820982546257,-1.76987050787762,-16452.0623884141,-0.0086808227799786
-56501,56.501,0.0204330754494236,0.409761687387923,-2.01878994432164,-16451.7897744295,-0.0136279938078521
-56500,56.5,0.0212271032989895,0.408604825514892,-2.2683223314888,-16451.5133520435,-0.0179330225670219
-56499,56.499,0.0220056765424805,0.407392130006387,-2.51852753822299,-16451.2356600077,-0.0210880515251578
-56498,56.498,0.0228055188648458,0.406170237084378,-2.76940826347186,-16450.9551556495,-0.0227803537033745
-56497,56.497,0.0236097000457574,0.404984579046908,-3.02096470302125,-16450.6724447526,-0.0226723365465455
-56496,56.496,0.0243864345296893,0.403877370486258,3.01003935917174,-16450.38653161,-0.0205980091411377
-56495,56.495,0.0251675197205753,0.402891420999086,2.7572769765511,-16450.0998482512,-0.016577452032952
-56494,56.494,0.0259669835507221,0.402054192911857,2.50403202328809,-16449.8109463288,-0.0108536403176503
-56493,56.493,0.0267283966582844,0.40139667584647,2.25039736121164,-16449.5191779332,-0.00372158072196713
-56492,56.492,0.0274675890502758,0.400936014132919,1.99648430850397,-16449.2281550654,0.0041304595727722
-56491,56.491,0.0282115029133509,0.400682820704098,1.7424191571353,-16448.934705186,0.0121135452815568
-56490,56.49,0.0289257099869764,0.400629252425711,1.48832277851181,-16448.6404775574,0.019470208436335
-56489,56.489,0.0296238172208035,0.400780978446864,1.23431681734942,-16448.3459491411,0.0254043291275368
-56488,56.488,0.0302677899413317,0.401109852538523,0.980502455675923,-16448.0512912541,0.0293465622459985
-56487,56.487,0.0309555531177102,0.401601036226795,0.726982092605795,-16447.7555362819,0.0308659938196053
-56486,56.486,0.0315448865560807,0.40222235988432,0.473825821087458,-16447.4600063521,0.0296308309458439
-56485,56.485,0.0321752855522841,0.402945471643898,0.221103771644144,-16447.165005107,0.0256935435103318
-56484,56.484,0.0327555055710965,0.403733934152027,-0.0311571848738431,-16446.8691361587,0.0193044995465684
-56483,56.483,0.0333179742191577,0.404553392115674,-0.282943530527104,-16446.573906417,0.0109918768772858
-56482,56.482,0.0338146986926777,0.405369538592027,-0.534234127027845,-16446.2785825625,0.00137736782826344
-56481,56.481,0.0343176910151739,0.406149659182083,-0.785086467389616,-16445.9843394941,-0.00859424121667325
-56480,56.48,0.0347752744468032,0.406862085963669,-1.03551126311814,-16445.6887500575,-0.0181187190404207
-56479,56.479,0.0351919508607183,0.407480930691335,-1.28557994246764,-16445.3954153456,-0.0262086027304873
-56478,56.478,0.0355884629826644,0.407990769381866,-1.53536458720478,-16445.1011911126,-0.0322553763684384
-56477,56.477,0.0359427414908128,0.408369779474624,-1.78493095841423,-16444.8078450224,-0.0355412712683427
-56476,56.476,0.0362813378281663,0.408614661650798,-2.03436276906256,-16444.5139043433,-0.0358032328696488
-56475,56.475,0.0365451739647058,0.408723006467501,-2.2837405891934,-16444.2210938128,-0.0329467399972301
-56474,56.474,0.0368297777061767,0.408696809583091,-2.53314154891407,-16443.9277359381,-0.0271767850214466
-56473,56.473,0.0370416259664976,0.40854858297452,-2.78263328188413,-16443.6342700654,-0.0189861723685589
-56472,56.472,0.0372261277710671,0.408286045303425,-3.03228662876949,-16443.3414005524,-0.0090302346033551
-56471,56.471,0.0373825762437776,0.407931355474333,3.00104190129347,-16443.0486527714,0.00176558428468174
-56470,56.47,0.0375132908025999,0.407499710956722,2.7509314128678,-16442.7557219451,0.0125040196305956
-56469,56.469,0.0375812792568642,0.407014194445814,2.50054365330303,-16442.4627061727,0.022208235153879
-56468,56.468,0.0376463928381828,0.406495818659864,2.24986073375832,-16442.170503343,0.0300429463648137
-56467,56.467,0.0376782283204411,0.405965409458351,1.9988812517426,-16441.8774536635,0.0353143649693158
-56466,56.466,0.0376774521187543,0.405443494498266,1.747611512105,-16441.5844639434,0.037552682153596
-56465,56.465,0.0376379434148876,0.404946571391252,1.49607658199287,-16441.2920958948,0.0365950582598254
-56464,56.464,0.0376011382330237,0.404491208387649,1.24429337844209,-16440.9998407714,0.0324719824391941
-56463,56.463,0.0375263224430253,0.404086392068264,0.992311549903586,-16440.7073180109,0.0256472984302417
-56462,56.462,0.0374217261941599,0.403743827864091,0.740157067579668,-16440.4156986302,0.0166309335353326
