reactor.ID,IPL.num,User,Type.1,Type.2,horizon_id,sample.ID,group.num,rep.num,Date.Time,Data.File,IPL.ID,Name.full,flag.major,flag.analysis,primes,comments,version,d17O,d.17O,d17O.err,d18O,d.18O,d18O.err,CAP.17O,CAP17O.err,d33,d33.err,d34,d34.err,d35,d35.err,d36,d36.err,X33.mismatch.R2,X34.mismatch.R2,d.18O.prelim,test.d.18O.prelim,flag.d18O,flag,reactor.segment,d33.smow_ref,d34.smow_ref,d17O.slap,d18O.slap,dp17O.SMOWSLAP,dp18O.SMOWSLAP,D17O.SMOWSLAP,D17O.SMOWSLAP.per.meg,dp17O.SMOWSLAP.CO2norm,dp18O.SMOWSLAP.CO2norm,D17O.SMOWSLAP.per.meg.carbNorm,dp17O.SMOWSLAP.CO2norm.type,dp18O.SMOWSLAP.CO2norm.type,D17O.SMOWSLAP.per.meg.carbNorm.type
31,5434,mam,CarbonateStd,IAEA-C1,,IAEA-C1,2,4 1,10/11/24 15:46,Data_3200,IPL-17O-5434,Data_3200 IPL-17O-5434 IAEA-C1-R31-4 1,0,0,0,"Sample name changed, it was Data_3200 IPL-17O-5434 IAEA-C1-4 1",2.5,16.8098939,16.67017089,0.004515582,32.47633208,31.96012263,0.001326506,-0.204773863,0.00471263,6.443525584,0.004469546,11.93407045,0.001300114,15.15691746,0.145788957,172.0156419,0.070668014,0.031076036,0.028236356,33.11531449,3.504193116,0,0,1,16.94266042,32.66942104,17.46698557,33.64125191,17.3161912,33.08776415,-0.154148273,-154.1482732,13.06976721,24.92686514,-91.61758113,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5435,mam,CarbonateStd,IAEA-C1,,IAEA-C1,2,5 1,10/14/24 13:07,Data_3201,IPL-17O-5435,Data_3201 IPL-17O-5435 IAEA-C1-R31-5 1,0,0,0,,2.5,16.40759312,16.2744427,0.004255541,31.73923023,31.24595113,0.00254609,-0.223419497,0.00400798,6.045326261,0.004212156,11.21163406,0.002495433,11.70641045,0.185914905,178.0865336,0.243105775,0.09040105,0.088112442,32.38053294,0.734781547,0,0,1,16.53237506,31.9158864,17.04400309,32.86530156,16.90038367,32.33678624,-0.173439465,-173.4394651,12.65395969,24.17588724,-110.908773,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5436,mam,CarbonateStd,IAEA-C1,,IAEA-C1,2,6 1,10/14/24 15:55,Data_3202,IPL-17O-5436,Data_3202 IPL-17O-5436 IAEA-C1-R31-6 1,0,0,0,,2.5,16.66554936,16.52820267,0.003904318,32.21619724,31.70813852,0.001684286,-0.213694467,0.003973443,6.300652636,0.003864513,11.67911128,0.001650775,13.87692378,0.171654022,197.551976,0.132144543,0.038627381,0.036928047,32.85606016,0.475527223,0,0,1,16.79004365,32.39227898,17.30964576,33.35586558,17.1615405,32.81162799,-0.162999079,-162.9990791,12.91511651,24.65072898,-100.468387,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5437,mam,Carbonate,Gona,,DANL-096,1,1 1,10/14/24 19:21,Data_3203,IPL-17O-5437,Data_3203 IPL-17O-5437 DANL-096-R31-1 1,0,0,0,,2.5,15.16736233,15.0534876,0.003959091,29.27766627,28.85726131,0.001256187,-0.183146372,0.00394543,4.817739611,0.003918728,8.799045643,0.001231194,10.30371797,0.138522007,222.5773939,0.125274699,0.001417303,0.001736136,29.92279818,2.933261982,0,0,1,15.29128085,29.45244175,15.76450069,30.32857579,15.64153163,29.87775699,-0.133924062,-133.9240624,11.39510765,21.71685798,-71.39337032,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5438,mam,Carbonate,Gona,,DANL-096,1,2 1,10/14/24 23:18,Data_3204,IPL-17O-5438,Data_3204 IPL-17O-5438 DANL-096-R31-2 1,0,0,0,,2.5,15.13437847,15.02099598,0.004301301,29.24178318,28.82239829,0.001432568,-0.197230319,0.004493082,4.785092019,0.00425745,8.763876484,0.001404066,9.961030167,0.169450313,230.2024357,0.132316111,0.053504871,0.063149973,29.8869262,0.03587198,0,0,1,15.25784173,29.41562669,15.73002673,30.29066558,15.60759212,29.84096202,-0.148435822,-148.4358221,11.36116814,21.68006301,-85.90513008,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5439,mam,Carbonate,Gona,,DANL-096,1,3 1,10/15/24 13:26,Data_3205,IPL-17O-5439,Data_3205 IPL-17O-5439 DANL-096-R31-3 1,0,0,0,high standard deviation,2.5,14.90417493,14.79419869,0.004649985,28.81408433,28.40676441,0.00171522,-0.204572918,0.004909083,4.557235405,0.004602578,8.344687181,0.001681094,9.117538494,0.162046971,215.727199,0.222237397,0.073140471,0.070685456,29.45926071,0.42766549,0,0,1,15.02599491,28.98454184,15.49100494,29.84675707,15.37224423,29.41001163,-0.156241911,-156.2419109,11.12582025,21.24911262,-93.7112188,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5441,mam,Carbonate,Turkana,,ET04-OMO-319,1,2 1,10/16/24 16:27,Data_3206,IPL-17O-5441,Data_3206 IPL-17O-5441 ET04-OMO-319-R31-2 1,0,0,0,analyzed after a sample lost due to autoIT error,2.5,15.39699867,15.27966729,0.004733427,29.81911486,29.38317013,0.001637081,-0.234646535,0.00460261,5.045034812,0.00468517,9.329721514,0.001604509,9.734037271,0.176363865,219.3673226,0.210342429,0.001448954,0.00116128,30.46392294,1.004662228,0,0,1,15.51579115,29.98340355,15.99595892,30.87533233,15.86937171,30.40827855,-0.186199365,-186.1993647,11.62294773,22.24737955,-123.6686726,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5442,mam,Carbonate,Turkana,,ET04-OMO-319,1,3 1,10/16/24 19:18,Data_3207,IPL-17O-5442,Data_3207 IPL-17O-5442 ET04-OMO-319-R31-3 1,0,0,0,high standard deviation,2.5,15.90580948,15.7806373,0.004346775,30.72223942,30.25975981,0.001131258,-0.196515884,0.004496085,5.548658299,0.00430246,10.21487741,0.001108751,11.63893158,0.160382265,245.8366767,0.101594847,0.022865313,0.021322091,31.36585633,0.901933388,0,0,1,16.02433533,30.8860025,16.52024104,31.80478128,16.38526637,31.30948373,-0.146141041,-146.1410412,12.13884239,23.14858473,-83.61034912,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5443,mam,Carbonate,Turkana,,KN07WT-511,1,1 1,10/17/24 0:31,Data_3208,IPL-17O-5443,Data_3208 IPL-17O-5443 KN07WT-511-R31-1 1,0,0,0,,2.5,15.95498152,15.82903824,0.004655735,30.7829345,30.31864403,0.001417199,-0.17920581,0.004673375,5.597329033,0.00460827,10.27436489,0.001389003,11.71006048,0.145923645,208.6618227,0.089481057,0.121047585,0.1181576,31.42644219,0.060585862,0,0,1,16.07291619,30.94548158,16.57032533,31.8660297,16.43453549,31.36884245,-0.128213322,-128.2133224,12.18811151,23.20794344,-65.68263033,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5445,mam,Carbonate,Turkana,,KN07WT-511,1,3 1,10/17/24 16:43,Data_3210,IPL-17O-5445,Data_3210 IPL-17O-5445 KN07WT-511-R31-3 1,0,0,0,,2.5,16.11744955,15.98894204,0.004489552,31.11086295,30.63672874,0.001695238,-0.187250732,0.004334609,5.758140699,0.004443782,10.59576885,0.001661509,12.41925144,0.157322571,226.0294251,0.070982146,0.000322018,0.000160709,31.75371709,0.501327006,0,0,1,16.23355075,31.26965782,16.73593106,32.19984935,16.59742854,31.69230078,-0.136106271,-136.1062708,12.35100456,23.53140178,-73.57557874,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5446,mam,Carbonate,Turkana,,KN07WT-472,1,1 1,10/17/24 19:35,Data_3211,IPL-17O-5446,Data_3211 IPL-17O-5446 KN07WT-472-R31-1 1,0,0,0,,2.5,16.60611829,16.46974405,0.004328777,32.04772103,31.54490727,0.001328185,-0.185966992,0.004344197,6.24182747,0.004284645,11.5139871,0.00130176,13.34138915,0.131703207,196.9820299,0.078548397,0.000247827,9.59E-05,32.68811835,0.934401262,0,0,1,16.72194794,32.20598756,17.23944269,33.16403247,17.09252956,32.62596986,-0.133982523,-133.9825232,12.84610558,24.46507085,-71.45183112,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5447,mam,Carbonate,Turkana,,KN07WT-472,1,2 1,10/18/24 0:37,Data_3212,IPL-17O-5447,Data_3212 IPL-17O-5447 KN07WT-472-R31-2 1,0,0,0,,2.5,16.51329917,16.37843706,0.003567607,31.89509268,31.39700748,0.001340746,-0.199182894,0.003709703,6.149954638,0.003531236,11.36439546,0.001314071,13.43534527,0.166340578,198.0759163,0.122955263,0.047507123,0.046109343,32.53594978,0.152168576,0,0,1,16.62854133,32.05215063,17.14314543,33.00561929,16.99785979,32.4726299,-0.147688794,-147.6887943,12.75143581,24.31173089,-85.15810226,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5448,mam,Carbonate,Turkana,,KN07WT-472,1,3 1,10/18/24 12:11,Data_3213,IPL-17O-5448,Data_3213 IPL-17O-5448 KN07WT-472-R31-3 1,0,0,0,,2.5,16.18251312,16.05297149,0.004751522,31.3002469,30.82038171,0.001483095,-0.220190051,0.004730547,5.822540944,0.00470308,10.78138479,0.001453587,11.78195258,0.172094584,196.0128156,0.116054088,0.170331406,0.167153078,31.94267482,0.593274959,0,0,1,16.29639639,31.45450039,16.80072158,32.3901905,16.66115055,31.87668717,-0.169740279,-169.7402785,12.41472657,23.71578817,-107.2095865,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5449,mam,Carbonate,Turkana,,ET04-OMO-350,1,1 1,10/18/24 15:24,Data_3214,IPL-17O-5449,Data_3214 IPL-17O-5449 ET04-OMO-350-R31-1 1,0,0,0,,2.5,16.66098404,16.5237121,0.00441301,32.18414755,31.67708866,0.001392066,-0.201790713,0.004543935,6.296133859,0.00436802,11.64769926,0.00136437,13.41923861,0.120943147,224.283466,0.072264491,0.010710316,0.011780646,32.8241143,0.881439487,0,0,1,16.77455144,32.33777408,17.29367411,33.29973931,17.14584049,32.75731195,-0.150020218,-150.0202184,12.89941651,24.59641294,-87.4895263,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5450,mam,Carbonate,Turkana,,ET04-OMO-350,1,2 1,10/18/24 18:14,Data_3215,IPL-17O-5450,Data_3215 IPL-17O-5450 ET04-OMO-350-R31-2 1,0,0,0,,2.5,16.85919732,16.71865793,0.005145333,32.55120013,32.03263309,0.001409987,-0.194572342,0.005028428,6.492326354,0.005092877,12.00744892,0.001381934,14.07273659,0.126466017,218.2457965,0.142169801,0.041051376,0.043297686,33.18991667,0.365802364,0,0,1,16.97246364,32.7042171,17.49771111,33.67708306,17.34638881,33.12242853,-0.14225345,-142.2534498,13.09996483,24.96152952,-79.72275773,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5452,mam,Carbonate,Turkana,,ET04-OMO-319,2,4 1,10/19/24 21:17,Data_3217,IPL-17O-5452,Data_3217 IPL-17O-5452 ET04-OMO-319-R31-4 1,0,0,0,,2.5,15.0294769,14.91765286,0.005214331,29.11165382,28.69595804,0.001432062,-0.233812989,0.0052121,4.681259926,0.005161171,8.636336191,0.00140357,10.63626272,0.153434899,241.5806301,0.141086054,0.000540649,0.000982013,29.75682635,3.433090322,0,0,1,15.13944953,29.25782125,15.60797065,30.12816584,15.48741903,29.68322735,-0.185325011,-185.3250112,11.24099505,21.52232835,-122.7943192,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5453,mam,Carbonate,Gona,,DANL-096,2,4 1,10/20/24 4:13,Data_3218,IPL-17O-5453,Data_3218 IPL-17O-5453 DANL-096-R31-4 1,0,0,0,,2.5,15.32577491,15.20952117,0.004285511,29.63764988,29.20694407,0.001492061,-0.211745304,0.004207939,4.974537181,0.00424182,9.151866977,0.001462375,11.65584961,0.165670128,188.5043235,0.125820122,0.035842164,0.041201682,30.28259911,0.525772762,0,0,1,15.43498711,29.78226556,15.91265424,30.66821101,15.78737522,30.20734045,-0.162100533,-162.1005332,11.54095124,22.04644144,-99.56984118,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5454,mam,Carbonate,Gona,,DANL-003,2,4 1,10/20/24 15:02,Data_3219,IPL-17O-5454,Data_3219 IPL-17O-5454 DANL-003-R31-4 1,0,0,0,,2.5,15.20596502,15.09151279,0.004065312,29.39888276,28.97502285,0.001737161,-0.207299272,0.004114241,4.855948745,0.004023866,8.9178504,0.001702598,11.122908,0.135288179,194.4419226,0.127884177,0.156426459,0.153576052,30.04396762,0.23863149,0,0,1,15.31392829,29.54092857,15.78784901,30.41969486,15.66451732,29.96618999,-0.157630997,-157.6309966,11.41809333,21.80529098,-95.10030458,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5455,mam,Carbonate,Gona,,GONJQ-202,2,4 1,10/20/24 17:46,Data_3220,IPL-17O-5455,Data_3220 IPL-17O-5455 GONJQ-202-R31-4 1,0,0,0,,2.5,15.64392407,15.52281888,0.004656576,30.21386665,29.76641818,0.001299923,-0.193849916,0.004559597,5.28944281,0.004609103,9.716619278,0.00127406,12.52571603,0.136514225,155.5094193,0.08533307,0.025139107,0.023543405,30.85825415,0.814286534,0,0,1,15.75162252,30.3553857,16.23908858,31.25837999,16.10864488,30.77978469,-0.143081439,-143.0814391,11.86222089,22.61888568,-80.55074702,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5457,mam,Carbonate,Woranso-Mille,,WM11-ARI-125,1,2 1,10/21/24 1:07,Data_3222,IPL-17O-5457,Data_3222 IPL-17O-5457 WM11-ARI-125-R31-2 1,0,0,0,,2.5,13.91253233,13.81664102,0.00457685,26.88553195,26.53046603,0.00136902,-0.191445042,0.004504991,3.575702596,0.004530189,6.454505488,0.001341782,7.760678798,0.163483797,172.9142864,0.07274954,0.089776176,0.086847626,27.52858377,1.025156925,0,0,1,14.01920797,27.02487373,14.45306092,27.8287939,14.34961103,27.44861026,-0.143255192,-143.2551918,10.10318704,19.28771125,-80.72449973,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5459,mla,CarbonateStd,IAEA-C1,,IAEA-C1,3,8 1,10/22/24 12:19,Data_3224,IPL-17O-5459,Data_3224 IPL-17O-5459 IAEA-C1-R31-8 1,0,0,0,,2.5,16.0399253,15.91264454,0.00461158,31.05677901,30.58427519,0.002517454,-0.235852761,0.00417652,5.681406812,0.004564565,10.54276097,0.002467367,13.0595627,0.154768835,275.4231555,0.201418752,0.00023263,0.000128217,31.69974831,2.146487283,0,0,1,16.1427992,31.18841991,16.64237101,32.11619481,16.5054043,31.6112526,-0.185337072,-185.3370715,12.25898032,23.45035359,-122.8063795,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5462,acf,Carbonate,Mono Basin,,UWI-MONO15-1B-1G-1,1,103.4_2 1,10/23/24 16:17,Data_3226,IPL-17O-5462,Data_3226 IPL-17O-5462 UWI-MONO15-1B-1G-1-W_102.9-103.4_2 1,0,0,0,,2.5,16.70575714,16.56775049,0.004443765,32.37954324,31.86637385,0.001723126,-0.257694901,0.004347118,6.340450495,0.004398461,11.83920733,0.001688842,14.42526828,0.15058023,238.2629735,0.140800411,0.018393539,0.02928528,33.01886111,0.074238682,0,0,1,16.80549854,32.50477761,17.32557893,33.47171076,17.17720244,32.9237275,-0.206525675,-206.5256749,12.93077846,24.76282849,-143.9949828,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5463,acf,Carbonate,Mono Basin,,UWI-MONO15-1B-1G-1,1,103.4_3 1,10/23/24 19:09,Data_3227,IPL-17O-5463,Data_3227 IPL-17O-5463 UWI-MONO15-1B-1G-1-W_102.9-103.4_3 1,0,0,0,,2.5,16.25246618,16.12180836,0.003768307,31.48965119,31.00402066,0.001481457,-0.248314552,0.003809875,5.891780839,0.003729889,10.96702067,0.001451982,13.97117536,0.160693013,338.0787261,0.121534967,0.117547851,0.113993509,32.13161714,0.887243971,0,0,1,16.3518361,31.61410592,16.85787699,32.55454389,16.71735999,32.03587147,-0.197580145,-197.5801453,12.47093601,23.87497246,-135.0494533,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5464,acf,Carbonate,Mono Basin,,UWI-MONO15-1B-1G-1,1,76_1 1,10/24/24 12:11,Data_3228,IPL-17O-5464,Data_3228 IPL-17O-5464 UWI-MONO15-1B-1G-1-W_75.5-76_1 1,0,0,0,,2.5,18.16895305,18.0058697,0.004148814,35.21826021,34.61228387,0.001589294,-0.269416179,0.004041486,7.78872914,0.004106516,14.62144488,0.001557673,18.35658662,0.139919512,127.1477659,0.111352612,0.063641677,0.061614433,35.8438815,3.712264366,0,0,1,18.26655956,35.33915094,18.83185546,36.39039937,18.65673127,35.74390622,-0.216051221,-216.0512206,14.41030728,27.58300722,-153.5205286,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5465,acf,Carbonate,Mono Basin,,UWI-MONO15-1B-1G-1,1,76_2 1,10/24/24 15:25,Data_3229,IPL-17O-5465,Data_3229 IPL-17O-5465 UWI-MONO15-1B-1G-1-W_75.5-76_2 1,0,0,0,,2.5,17.6270461,17.47349129,0.003859205,34.1887922,33.61734371,0.001487167,-0.276466189,0.003865321,7.252346924,0.003819861,13.61245927,0.001457578,16.87114337,0.131901756,230.8892563,0.129337437,0.135331156,0.132821532,34.82030267,1.023578833,0,0,1,17.72423006,34.30880055,18.27274248,35.32939872,18.10780216,34.71963572,-0.224165498,-224.1654979,13.86137818,26.55873671,-161.6348059,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5466,acf,Carbonate,Mono Basin,,UWI-MONO15-1B-1G-1,1,76_3 1,10/24/24 18:07,Data_3230,IPL-17O-5466,Data_3230 IPL-17O-5466 UWI-MONO15-1B-1G-1-W_75.5-76_3 1,0,0,0,,2.5,17.90614094,17.74771409,0.00416235,34.67710094,34.08939824,0.001385623,-0.251488187,0.004229462,7.5285964,0.004119915,14.09105258,0.001358054,17.64276631,0.156512144,220.3907478,0.085743028,0.005292282,0.006142384,35.30594862,0.48564595,0,0,1,18.0030418,34.79652879,18.56018261,35.83163561,18.3900444,35.20461674,-0.197993244,-197.9932438,14.14362041,27.04371774,-135.4625518,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5467,acf,Carbonate,Mono Basin,,UWI-MONO15-1B-1G-1,1,79_1 1,10/24/24 22:20,Data_3231,IPL-17O-5467,Data_3231 IPL-17O-5467 UWI-MONO15-1B-1G-1-W_78.5-79_1 1,0,0,0,,2.5,17.9741273,17.81450229,0.003930766,34.82946891,34.23664877,0.001256631,-0.262448265,0.003886062,7.595889635,0.003890692,14.24038901,0.001231629,17.74368157,0.154056431,247.6089997,0.107300256,0.002031286,0.001642375,35.45743744,0.151488818,0,0,1,18.07055129,34.94792004,18.62978132,35.98753036,18.45837255,35.35510744,-0.209124179,-209.1241795,14.21194856,27.19420843,-146.5934874,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5468,acf,Carbonate,Mono Basin,,UWI-MONO15-1B-1G-1,1,79_2 1,10/25/24 12:14,Data_3233,IPL-17O-5468,Data_3233 IPL-17O-5468 UWI-MONO15-1B-1G-1-W_78.5-79_2 1,0,0,0,,2.5,16.65869758,16.52146316,0.004060014,32.32466487,31.81321528,0.001462271,-0.275914506,0.004178887,6.293870711,0.004018622,11.78542082,0.001433177,16.00859751,0.137628094,305.2523282,0.148966591,0.007880096,0.008373054,32.96416881,2.493268626,0,0,1,16.75340759,32.43956336,17.27187592,33.40455655,17.12441263,32.85874614,-0.225005335,-225.0053346,12.87798864,24.69784714,-162.4746425,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5471,acf,Carbonate,Mono Basin,,UWI-MONO15-1B-1G-1,1,26.5_2 1,10/26/24 18:51,Data_3236,IPL-17O-5471,Data_3236 IPL-17O-5471 UWI-MONO15-1B-1G-1-W_26-26.5_2 1,0,0,0,,2.5,16.52628351,16.3912101,0.00529363,32.05123891,31.5483159,0.001395485,-0.266300694,0.005231922,6.162806606,0.005239662,11.51743498,0.00136772,15.23888094,0.14875607,396.3381897,0.162198236,0.001693481,0.002482084,32.69162536,2.220815905,0,0,1,16.61747761,32.15890871,17.13173931,33.11555315,16.98664586,32.5790456,-0.215090217,-215.0902168,12.74022188,24.41814659,-152.5595248,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5472,acf,Carbonate,Mono Basin,,UWI-MONO15-1B-1G-1,1,26.5_3 1,10/27/24 14:22,Data_3237,IPL-17O-5472,Data_3237 IPL-17O-5472 UWI-MONO15-1B-1G-1-W_26-26.5_3 1,0,0,0,,2.5,17.35211139,17.20328215,0.005417159,33.66438573,33.11014473,0.00200317,-0.27887427,0.005216657,6.980215175,0.005361931,13.09848646,0.001963314,16.53801159,0.156333114,204.0515272,0.175583858,0.066658133,0.062993619,34.29849307,1.606867712,0,0,1,17.441146,33.76763143,17.9808978,34.77213121,17.82115351,34.1812394,-0.226540893,-226.5408935,13.57472953,26.02034039,-164.0102014,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5473,acf,Carbonate,Mono Basin,,UWI-MONO15-1B-1G-1,1,103.4_4 1,10/27/24 17:02,Data_3238,IPL-17O-5473,Data_3238 IPL-17O-5473 UWI-MONO15-1B-1G-1-W_102.9-103.4_4 1,0,0,0,,2.5,16.66825736,16.53086622,0.004242571,32.32118544,31.80984481,0.001321847,-0.264731833,0.004210841,6.303333027,0.004199318,11.78201062,0.001295547,15.25856603,0.13287718,300.0127402,0.131577231,0.007463517,0.008407148,32.96070108,1.337791988,0,0,1,16.75692658,32.42366916,17.27550382,33.38818955,17.12797892,32.84290807,-0.21307654,-213.0765398,12.88155494,24.68200906,-150.5458477,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5474,acf,Carbonate,Mono Basin,,UWI-MONO15-1B-1G-1,1,10_1 1,10/27/24 19:41,Data_3239,IPL-17O-5474,Data_3239 IPL-17O-5474 UWI-MONO15-1B-1G-1-W_9.5-10_1 1,0,0,0,,2.5,17.60044044,17.44734596,0.004989475,34.12369904,33.5544004,0.002263454,-0.269377451,0.004437926,7.226012515,0.004938607,13.54866121,0.002218421,17.76963648,0.128904366,209.1972565,0.082382051,0.003819406,0.003001103,34.75554665,1.79484557,0,0,1,17.68888834,34.22573935,18.23630703,35.24386666,18.0720199,34.63701893,-0.216326093,-216.3260927,13.82559592,26.47611992,-153.7954006,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
31,5475,acf,Carbonate,Mono Basin,,UWI-MONO15-1B-1G-1,1,14.1_1 1,10/28/24 12:04,Data_3240,IPL-17O-5475,Data_3240 IPL-17O-5475 UWI-MONO15-1B-1G-1-W_13.7-14.1_1 1,0,0,0,with 3rd rep this looks like the odd rep out,2.5,16.99124893,16.84851156,0.006033479,32.96458375,32.43290447,0.00357949,-0.276062002,0.005408642,6.623031707,0.005971968,12.41260781,0.003508272,15.17239971,0.196925065,207.4469886,0.135060034,0.20376173,0.200476648,33.60173211,1.153814535,0,0,1,17.07776896,33.06265599,17.60627532,34.04618458,17.45308037,33.47944103,-0.224064495,-224.0644948,13.20665639,25.31854202,-161.5338028,secondary correction applied but only meaningful if D'17O correction was applied,no secondary correction,mineral + 1-pt normalization applied to D17O for data.cor[[2]] using IAEA-603 and/or IAEA-C1 as calcite. Offset=16.87 per meg
