"","D17Osw","d18Osw","d17Osw","dDsw","z","z_ef","d18O_ef","d17O_ef","dD_ef","slope1","slope2","slopeD","slope1_above","slope2_above","slopeD_above","slope1_below","slope2_below","slopeD_below"
"32",34.3986678600459,-3.96664826991363,-2.06202758486892,-19.9452534832185,0.31,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"33",34.428464175249,-3.9683012575283,-2.06287229675332,-19.9479668451326,0.32,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"34",34.455934158605,-3.96982515274158,-2.06365103967057,-19.9504683032174,0.33,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"35",34.481321916147,-3.97123350570645,-2.0643707380375,-19.9527800999076,0.34,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"36",34.5048397552321,-3.97253810086693,-2.06503741395606,-19.954921579245,0.35,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"37",34.5266730885059,-3.97374922932889,-2.06565632640058,-19.9569096339725,0.36,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"38",34.5469844695057,-3.97487591304371,-2.06623208578039,-19.958759073529,0.37,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"39",34.5659169339676,-3.97592609036495,-2.06676874876328,-19.9604829286391,0.38,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"40",34.5835967799357,-3.97690677044652,-2.06726989717621,-19.9620927047558,0.39,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"41",34.6001358923993,-3.97782416235739,-2.0677387039857,-19.9635985940009,0.4,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"42",34.6156336974648,-3.97868378356486,-2.06817798873508,-19.9650096532395,0.41,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"43",34.6301788110219,-3.97949055149265,-2.06859026433261,-19.9663339543712,0.42,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"44",34.6438504365727,-3.98024886112424,-2.06897777670848,-19.9675787117155,0.43,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"45",34.6567195543703,-3.98096265104513,-2.0693425385638,-19.9687503904195,0.44,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"46",34.6688499385466,-3.98163545986357,-2.06968635820274,-19.9698547990716,0.45,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"47",34.6802990274369,-3.98227047458884,-2.07001086425496,-19.9708971691143,0.46,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"48",34.6911186743579,-3.98287057225932,-2.07031752694835,-19.971882223176,0.47,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"49",34.7013557946587,-3.98343835588229,-2.07060767647508,-19.9728142340661,0.48,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"50",34.71105292651,-3.98397618556249,-2.07088251889895,-19.9736970758718,0.49,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
"51",34.7202487185645,-3.98448620554615,-2.07114314997546,-19.9745342683509,0.5,0.0146393676839554,0.424979743838483,0.182187884218088,-12.7364419423971,-19.5542953975304,0.508445704602469,1.27871600674576,-10.1665573768243,0.517833442623176,3.00571633357096,-17.6874693820241,0.510312530617976,1.64148956110295
