"","D17Osw","d18Osw","d17Osw","dDsw","z","z_ef","d18O_ef","d17O_ef","dD_ef","slope1","slope2","slopeD","slope1_above","slope2_above","slopeD_above","slope1_below","slope2_below","slopeD_below"
"72",8.50804069456601,-1.66597179780705,-0.871478647055556,-13.3915863005962,0.71,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"73",9.07922251379367,-1.71765748435451,-0.898220072584951,-13.5379257487324,0.72,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"74",9.63079866215655,-1.76750915030397,-0.924012602423546,-13.6790724717621,0.73,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"75",10.1636826156761,-1.81561568056265,-0.948902224334808,-13.8152781325564,0.74,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"76",10.6787345222084,-1.86206052917553,-0.972932116232729,-13.9467790174008,0.75,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"77",11.1767649175272,-1.90692211797216,-0.99614285243595,-14.0737971646974,0.76,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"78",11.6585381429439,-1.95027420117331,-1.01857259230993,-14.1965413972885,0.77,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"79",12.1247754902991,-1.99218619926155,-1.04025725300677,-14.3152082677555,0.78,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"80",12.5761580997703,-2.03272350506177,-1.06123066782682,-14.4299829250348,0.79,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"81",13.0133296314758,-2.07194776466187,-1.08152473156299,-14.5410399097991,0.8,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"82",13.4368987320295,-2.1099171355259,-1.10116953404474,-14.6485438852608,0.81,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"83",13.8474413127321,-2.14668652390585,-1.12019348297151,-14.7526503093651,0.82,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"84",14.2455026564623,-2.18230780344101,-1.13862341701285,-14.853506053717,0.83,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"85",14.6315993669557,-2.21683001664096,-1.15648471005282,-14.9512499740474,0.84,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"86",15.0062211747173,-2.25029956077747,-1.17380136736775,-15.0460134365355,0.85,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"87",15.3698326114393,-2.28276035955831,-1.19059611444779,-15.1379208038738,0.86,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"88",15.7228745627696,-2.31425402182089,-1.20689047910268,-15.2270898845836,0.87,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"89",16.0657657106711,-2.34481998836304,-1.2227048674299,-15.3136323487419,0.88,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"90",16.3989038733459,-2.37449566792058,-1.2380586341675,-15.3976541129789,0.89,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
"91",16.7226672515004,-2.40331656320526,-1.25297014790425,-15.479255697334,0.9,0.131754309155599,30.6174986007894,15.8315212966869,78.0137051375864,-7.67294945258409,0.520327050547417,2.82033530424964,-5.9973265821454,0.522002673417854,3.00571633357082,-8.4733436867582,0.519526656313242,2.83133412578087
