MLA_horizon_id,host_d18Owater_vsmow,T47_C,d18Ocarb_vsmow
PK95-SC-54,-6.438850151642555,28.527355241654643,21.10581176297262
PK95-SC-54,-6.438850151642555,28.945948573280226,21.02125405844049
PK95-SC-54,-6.438850151642555,29.364541904905813,20.936937334291656
PK95-SC-54,-6.438850151642555,29.7831352365314,20.852860562126125
PK95-SC-54,-6.438850151642555,30.201728568156984,20.769022719385134
PK95-SC-54,-6.438850151642555,30.62032189978257,20.685422789310906
PK95-SC-54,-6.438850151642555,31.038915231408154,20.60205976090458
PK95-SC-54,-6.438850151642555,31.45750856303374,20.51893262888632
PK95-SC-54,-6.438850151642555,31.876101894659328,20.43604039365391
PK95-SC-54,-6.438850151642555,32.294695226284915,20.353382061244247
PK95-SC-54,-6.438850151642555,32.7132885579105,20.27095664329181
PK95-SC-54,-6.438850151642555,33.13188188953608,20.188763156991172
PK95-SC-54,-6.438850151642555,33.55047522116167,20.10680062505662
PK95-SC-54,-6.438850151642555,33.969068552787256,20.025068075683635
PK95-SC-54,-6.438850151642555,34.38766188441284,19.94356454251124
PK95-SC-54,-6.438850151642555,34.80625521603843,19.86228906458348
PK95-SC-54,-6.438850151642555,35.22484854766401,19.78124068631155
PK95-SC-54,-6.438850151642555,35.6434418792896,19.700418457437195
PK95-SC-54,-6.438850151642555,36.062035210915184,19.619821432993717
PK95-SC-54,-6.438850151642555,36.48062854254077,19.539448673271977
PK95-SC-54,-6.438850151642555,36.89922187416636,19.459299243780947
PK95-SC-54,-6.438850151642555,37.317815205791945,19.37937221521429
PK95-SC-54,-6.438850151642555,37.736408537417525,19.29966666341204
PK95-SC-54,-6.438850151642555,38.15500186904311,19.220181669327076
PK95-SC-54,-6.438850151642555,38.5735952006687,19.140916318988047
PK95-SC-54,-6.438850151642555,38.992188532294286,19.06186970346596
PK95-SC-54,-6.438850151642555,39.410781863919865,18.983040918838242
PK95-SC-54,-6.438850151642555,39.82937519554545,18.904429066155103
PK95-SC-54,-6.438850151642555,40.24796852717104,18.826033251404965
PK95-SC-54,-6.438850151642555,40.666561858796626,18.747852585481155
PK95-SC-54,-6.438850151642555,41.08515519042221,18.669886184147003
PK95-SC-54,-6.438850151642555,41.5037485220478,18.592133168004466
PK95-SC-54,-6.438850151642555,41.92234185367339,18.514592662459563
PK95-SC-54,-6.438850151642555,42.34093518529897,18.43726379769032
PK95-SC-54,-6.438850151642555,42.759528516924554,18.36014570861414
PK95-SC-54,-6.438850151642555,43.17812184855014,18.283237534855175
PK95-SC-54,-6.438850151642555,43.59671518017573,18.2065384207134
PK95-SC-54,-6.438850151642555,44.01530851180131,18.130047515131764
PK95-SC-54,-6.438850151642555,44.433901843426895,18.05376397166515
PK95-SC-54,-6.438850151642555,44.85249517505248,17.977686948449673
PK95-SC-54,-6.438850151642555,45.27108850667807,17.901815608170864
PK95-SC-54,-6.438850151642555,45.689681838303656,17.82614911803398
PK95-SC-54,-6.438850151642555,46.10827516992924,17.750686649732188
PK95-SC-54,-6.438850151642555,46.52686850155483,17.67542737941801
PK95-SC-54,-6.438850151642555,46.94546183318042,17.60037048767242
PK95-SC-54,-6.438850151642555,47.364055164806,17.525515159474708
PK95-SC-54,-6.438850151642555,47.782648496431584,17.450860584174507
PK95-SC-54,-6.438850151642555,48.20124182805717,17.37640595546054
PK95-SC-54,-6.438850151642555,48.61983515968275,17.30215047133356
PK95-SC-54,-6.438850151642555,49.03842849130834,17.228093334076448
PK95-SC-54,-6.438850151642555,49.457021822933925,17.154233750226126
PK95-SC-54,-6.438850151642555,49.87561515455951,17.080570930544695
PK95-SC-54,-6.438850151642555,50.2942084861851,17.007104089992026
PK95-SC-54,-6.438850151642555,50.712801817810686,16.933832447697228
PK95-SC-54,-6.438850151642555,51.13139514943627,16.86075522693227
PK95-SC-54,-6.438850151642555,51.54998848106186,16.787871655082768
PK95-SC-54,-6.438850151642555,51.96858181268744,16.715180963621947
PK95-SC-54,-6.438850151642555,52.38717514431303,16.6426823880837
PK95-SC-54,-6.438850151642555,52.80576847593861,16.57037516803507
PK95-SC-54,-6.438850151642555,53.22436180756419,16.49825854705034
PK95-SC-54,-6.438850151642555,53.64295513918978,16.426331772684648
PK95-SC-54,-6.438850151642555,54.06154847081537,16.354594096447386
PK95-SC-54,-6.438850151642555,54.480141802440954,16.283044773776624
PK95-SC-54,-6.438850151642555,54.89873513406654,16.2116830640133
PK95-SC-54,-6.438850151642555,55.31732846569213,16.140508230375644
PK95-SC-54,-6.438850151642555,55.735921797317715,16.06951953993405
PK95-SC-54,-6.438850151642555,56.1545151289433,15.998716263585493
PK95-SC-54,-6.438850151642555,56.57310846056888,15.928097676029097
PK95-SC-54,-6.438850151642555,56.99170179219447,15.857663055740886
PK95-SC-54,-6.438850151642555,57.410295123820056,15.787411684949802
PK95-SC-54,-6.438850151642555,57.828888455445636,15.717342849613033
PK95-SC-54,-6.438850151642555,58.24748178707122,15.647455839391569
PK95-SC-54,-6.438850151642555,58.66607511869681,15.577749947626899
PK95-SC-54,-6.438850151642555,59.0846684503224,15.508224471316566
PK95-SC-54,-6.438850151642555,59.503261781947984,15.438878711090751
PK95-SC-54,-6.438850151642555,59.92185511357357,15.369711971189076
PK95-SC-54,-6.438850151642555,60.34044844519916,15.300723559437415
PK95-SC-54,-6.438850151642555,60.75904177682474,15.231912787224132
PK95-SC-54,-6.438850151642555,61.177635108450325,15.163278969477801
PK95-SC-54,-6.438850151642555,61.59622844007591,15.094821424644465
PK95-SC-54,-6.438850151642555,62.0148217717015,15.026539474665014
PK95-SC-54,-6.438850151642555,62.433415103327086,14.958432444952678
PK95-SC-54,-6.438850151642555,62.85200843495267,14.890499664370964
PK95-SC-54,-6.438850151642555,63.27060176657825,14.822740465211155
PK95-SC-54,-6.438850151642555,63.68919509820384,14.755154183172067
PK95-SC-54,-6.438850151642555,64.10778842982943,14.687740157335952
PK95-SC-54,-6.438850151642555,64.52638176145501,14.62049773014894
PK95-SC-54,-6.438850151642555,64.9449750930806,14.553426247398534
PK95-SC-54,-6.438850151642555,65.36356842470619,14.486525058193251
PK95-SC-54,-6.438850151642555,65.78216175633176,14.41979351494092
PK95-SC-54,-6.438850151642555,66.20075508795736,14.353230973327982
PK95-SC-54,-6.438850151642555,66.61934841958293,14.286836792299141
PK95-SC-54,-6.438850151642555,67.03794175120854,14.220610334035996
PK95-SC-54,-6.438850151642555,67.45653508283411,14.154550963937595
PK95-SC-54,-6.438850151642555,67.8751284144597,14.08865805059952
PK95-SC-54,-6.438850151642555,68.29372174608528,14.022930965794103
PK95-SC-111,-4.561543227024117,29.790504319200178,22.780253665861096
PK95-SC-111,-4.561543227024117,30.01736501626858,22.73470372058398
PK95-SC-111,-4.561543227024117,30.244225713336984,22.689223918586208
PK95-SC-111,-4.561543227024117,30.471086410405388,22.643814098015127
PK95-SC-111,-4.561543227024117,30.69794710747379,22.59847409751478
PK95-SC-111,-4.561543227024117,30.924807804542194,22.553203756225116
PK95-SC-111,-4.561543227024117,31.151668501610597,22.508002913780047
PK95-SC-111,-4.561543227024117,31.378529198679,22.462871410304274
PK95-SC-111,-4.561543227024117,31.605389895747404,22.417809086413627
PK95-SC-111,-4.561543227024117,31.832250592815807,22.37281578321074
PK95-SC-111,-4.561543227024117,32.059111289884214,22.327891342285056
PK95-SC-111,-4.561543227024117,32.28597198695262,22.283035605709983
PK95-SC-111,-4.561543227024117,32.51283268402102,22.238248416041642
PK95-SC-111,-4.561543227024117,32.739693381089424,22.19352961631671
PK95-SC-111,-4.561543227024117,32.96655407815783,22.148879050049914
PK95-SC-111,-4.561543227024117,33.19341477522623,22.10429656123381
PK95-SC-111,-4.561543227024117,33.420275472294634,22.059781994335594
PK95-SC-111,-4.561543227024117,33.64713616936304,22.01533519429597
PK95-SC-111,-4.561543227024117,33.87399686643144,21.970956006526762
PK95-SC-111,-4.561543227024117,34.100857563499844,21.926644276909883
PK95-SC-111,-4.561543227024117,34.32771826056825,21.88239985179507
PK95-SC-111,-4.561543227024117,34.55457895763665,21.838222577998067
PK95-SC-111,-4.561543227024117,34.78143965470505,21.794112302799135
PK95-SC-111,-4.561543227024117,35.00830035177346,21.75006887394136
PK95-SC-111,-4.561543227024117,35.23516104884186,21.70609213962814
PK95-SC-111,-4.561543227024117,35.46202174591026,21.662181948522743
PK95-SC-111,-4.561543227024117,35.68888244297867,21.618338149745114
PK95-SC-111,-4.561543227024117,35.91574314004707,21.574560592871535
PK95-SC-111,-4.561543227024117,36.14260383711547,21.530849127931674
PK95-SC-111,-4.561543227024117,36.36946453418388,21.4872036054079
PK95-SC-111,-4.561543227024117,36.59632523125228,21.44362387623255
PK95-SC-111,-4.561543227024117,36.82318592832068,21.400109791787713
PK95-SC-111,-4.561543227024117,37.050046625389086,21.356661203901808
PK95-SC-111,-4.561543227024117,37.27690732245749,21.31327796484902
PK95-SC-111,-4.561543227024117,37.50376801952589,21.269959927347372
PK95-SC-111,-4.561543227024117,37.730628716594296,21.22670694455701
PK95-SC-111,-4.561543227024117,37.9574894136627,21.1835188700785
PK95-SC-111,-4.561543227024117,38.1843501107311,21.140395557951706
PK95-SC-111,-4.561543227024117,38.411210807799506,21.09733686265281
PK95-SC-111,-4.561543227024117,38.63807150486791,21.054342639094102
PK95-SC-111,-4.561543227024117,38.86493220193631,21.011412742622156
PK95-SC-111,-4.561543227024117,39.091792899004716,20.968547029014644
PK95-SC-111,-4.561543227024117,39.31865359607312,20.92574535448159
PK95-SC-111,-4.561543227024117,39.54551429314152,20.883007575660486
PK95-SC-111,-4.561543227024117,39.772374990209926,20.84033354961764
PK95-SC-111,-4.561543227024117,39.99923568727833,20.797723133844443
PK95-SC-111,-4.561543227024117,40.22609638434673,20.755176186256563
PK95-SC-111,-4.561543227024117,40.452957081415136,20.71269256519315
PK95-SC-111,-4.561543227024117,40.67981777848354,20.67027212941366
PK95-SC-111,-4.561543227024117,40.90667847555195,20.62791473809807
PK95-SC-111,-4.561543227024117,41.13353917262035,20.585620250843135
PK95-SC-111,-4.561543227024117,41.360399869688756,20.543388527663296
PK95-SC-111,-4.561543227024117,41.58726056675716,20.50121942898761
PK95-SC-111,-4.561543227024117,41.81412126382556,20.45911281565793
PK95-SC-111,-4.561543227024117,42.040981960893966,20.41706854892891
PK95-SC-111,-4.561543227024117,42.26784265796237,20.375086490464923
PK95-SC-111,-4.561543227024117,42.49470335503077,20.333166502339736
PK95-SC-111,-4.561543227024117,42.721564052099176,20.291308447033657
PK95-SC-111,-4.561543227024117,42.94842474916758,20.24951218743388
PK95-SC-111,-4.561543227024117,43.17528544623598,20.207777586830957
PK95-SC-111,-4.561543227024117,43.402146143304385,20.166104508918806
PK95-SC-111,-4.561543227024117,43.62900684037279,20.12449281779277
PK95-SC-111,-4.561543227024117,43.85586753744119,20.08294237794746
PK95-SC-111,-4.561543227024117,44.082728234509595,20.041453054277213
PK95-SC-111,-4.561543227024117,44.309588931578,20.000024712071877
PK95-SC-111,-4.561543227024117,44.5364496286464,19.958657217017617
PK95-SC-111,-4.561543227024117,44.763310325714805,19.917350435194294
PK95-SC-111,-4.561543227024117,44.99017102278321,19.87610423307501
PK95-SC-111,-4.561543227024117,45.21703171985161,19.834918477523388
PK95-SC-111,-4.561543227024117,45.443892416920015,19.793793035792646
PK95-SC-111,-4.561543227024117,45.67075311398842,19.75272777552493
PK95-SC-111,-4.561543227024117,45.89761381105682,19.711722564749266
PK95-SC-111,-4.561543227024117,46.124474508125225,19.6707772718795
PK95-SC-111,-4.561543227024117,46.35133520519363,19.629891765714433
PK95-SC-111,-4.561543227024117,46.57819590226203,19.58906591543473
PK95-SC-111,-4.561543227024117,46.80505659933044,19.54829959060305
PK95-SC-111,-4.561543227024117,47.031917296398845,19.507592661161198
PK95-SC-111,-4.561543227024117,47.25877799346725,19.466944997430346
PK95-SC-111,-4.561543227024117,47.48563869053565,19.42635647010809
PK95-SC-111,-4.561543227024117,47.712499387604055,19.385826950268324
PK95-SC-111,-4.561543227024117,47.93936008467246,19.345356309358863
PK95-SC-111,-4.561543227024117,48.16622078174086,19.304944419201092
PK95-SC-111,-4.561543227024117,48.393081478809265,19.264591151987588
PK95-SC-111,-4.561543227024117,48.61994217587767,19.22429638028177
PK95-SC-111,-4.561543227024117,48.84680287294607,19.184059977015863
PK95-SC-111,-4.561543227024117,49.073663570014475,19.143881815489294
PK95-SC-111,-4.561543227024117,49.30052426708288,19.10376176936859
PK95-SC-111,-4.561543227024117,49.52738496415128,19.063699712685093
PK95-SC-111,-4.561543227024117,49.754245661219684,19.02369551983361
PK95-SC-111,-4.561543227024117,49.98110635828809,18.983749065571487
PK95-SC-111,-4.561543227024117,50.20796705535649,18.943860225017147
PK95-SC-111,-4.561543227024117,50.434827752424894,18.904028873649054
PK95-SC-111,-4.561543227024117,50.6616884494933,18.864254887303673
PK95-SC-111,-4.561543227024117,50.8885491465617,18.824538142175015
PK95-SC-111,-4.561543227024117,51.115409843630104,18.78487851481316
PK95-SC-111,-4.561543227024117,51.34227054069851,18.745275882122428
PK95-SC-111,-4.561543227024117,51.56913123776691,18.70573012136083
PK95-SC-111,-4.561543227024117,51.795991934835314,18.666241110138344
PK95-SC-111,-4.561543227024117,52.02285263190372,18.62680872641556
PK95-SC-111,-4.561543227024117,52.24971332897212,18.58743284850334
