section_id,MLA_horizon_id,strat_height_m,IPL17O_mean_dp17Ocarb,IPL17O_sd_dp17Ocarb,IPL17O_se_dp17Ocarb,IPL17O_n_dp17Ocarb,IPL17O_mean_dp18Ocarb,IPL17O_sd_dp18Ocarb,IPL17O_se_dp18Ocarb,IPL17O_n_dp18Ocarb,IPL17O_mean_Dp17Ocarb,IPL17O_sd_Dp17Ocarb,IPL17O_se_Dp17Ocarb,IPL17O_n_Dp17Ocarb,IPL17O_n_analyses,D17O_n_attempted,D17O_n_analysis_excluded,D17O_pending_replicates,D17O_n_retained,D17O_replicate_range_permeg,D17O_replicate_status,D17O_primary_use,IPL17O_sd_Dp17Ocarb_adj,IPL17O_se_Dp17Ocarb_adj,IPL17O_ci95_Dp17Ocarb_adj,D17O_sd_used_permeg,D17O_se_used_permeg,IPL17O_mean_d17Ocarb,IPL17O_mean_d18Ocarb,IPLD47_n_T47,IPLD47_mean_T47_C,IPLD47_sd_T47_C,IPLD47_se_T47_C,IPLD47_min_T47_C,IPLD47_max_T47_C,IPLD47_range_T47_C,IPL_NuDog_d13Ccarb_VPDB,IPL_NuDog_d18Ocarb_VPDB,IPL_NuDog_d18Ocarb_VSMOW,IPLD47_sessions,IPLD47_IPLnums,IPLD47_sample_type,CU_sample_id,CU_mean_d13Ccarb_vpdb,CU_mean_d18Ocarb_vpdb,CU_se_d18Ocarb_vpdb,CU_mean_d18Ocarb_vsmow,CU_mean_D47_ICDES,CU_se_D47_ICDES,CU_mean_T47_C,CU_2se_T47_C,CU_mean_d18Ow_vsmow,CU_se_d18Ow_vsmow,snell2013_age_ma,Snell_sample_id,Snell_sample_type,Snell_mean_d18Ow_vsmow,Snell_mean_d18Ocarb_vsmow,Snell_reported_d13Ccarb_vpdb,Snell_mean_d13Ccarb_vpdb,Snell_mean_D47,Snell_se_D47,Snell_mean_T47_C,Snell_se_T47_C,Comments,Snell_d13C_omitted_from_compilation,Snell_d13C_omission_reason,Snell_sample_group,Koch_mean_d13Ccarb_vpdb,Koch_se_d13Ccarb_vpdb,Koch_n_d13Ccarb,Koch_mean_d18Ocarb_vpdb,Koch_se_d18Ocarb_vpdb,Koch_n_d18Ocarb_vpdb,Koch_mean_d18Ocarb_vsmow,Koch_se_d18Ocarb_vsmow,Koch_n_d18Ocarb_vsmow,Bowen_mean_d13Ccarb_vpdb,Bowen_se_d13Ccarb_vpdb,Bowen_n_d13Ccarb,Bowen_mean_d18Ocarb_vpdb,Bowen_se_d18Ocarb_vpdb,Bowen_n_d18Ocarb_vpdb,Bowen_mean_d18Ocarb_vsmow,Bowen_se_d18Ocarb_vsmow,Bowen_n_d18Ocarb_vsmow,alteration_likelihood,n_temperature_observations,n_temperature_observations_passing_screen,exclude_from_temp_model,primary_screening_scenario,temperature_model_position,T_model_C,T_model_se_C,T_model_lower95_C,T_model_upper95_C,model_min_strat_height_m,model_max_strat_height_m,screening_scenario_id,screening_scenario,n_excluded_horizons,uncertainty_method,extrapolation_policy,T_measured_C,T_measured_se_C,n_T_obs,T_sources,T_model_anchor_C,has_measured_T47,is_snell,d18Ocarb_vsmow,d18Ocarb_se_vsmow,d18Ocarb_source,d18Ocarb_missing_flag,T_recon_C,T_recon_se_C,T_recon_source,d18Ocarb_se_used_vsmow,d18Ow_mean_vsmow,d18Ow_median_vsmow,d18Ow_sd_vsmow,d18Ow_lower95_vsmow,d18Ow_upper95_vsmow,D17Ocarb_se_used_permeg,D17O_uncertainty_method,D17Orsw_mean_permeg,D17Orsw_median_permeg,D17Orsw_sd_permeg,D17Orsw_lower95_permeg,D17Orsw_upper95_permeg,T_lower95_C,T_upper95_C,sample_support
CFB,PK95-SC-246,520,10.355071885,0.25766441483458685,0.182196255,2,19.80702415,0.49194031121620696,0.34785433000000054,2,-103.0368666,2.0800701381082725,1.4708316999999975,2,2,2,0,FALSE,2,2.941663399999996,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,10.408871180040302,20.004484800756117,5,38.861749549394446,4.724034754678194,2.1126525679063968,30.596595963339663,42.46841453185152,11.87181856851186,-7.022439147701828,-9.38438042713205,21.2355483738653,"22A, 22B","4703, 4778, 4780, 4857, 4859",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.48,NA,1,-9.4,NA,1,21.22,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,44.08196931859662,5.497802696882869,33.306276032706194,54.85766260448705,520,2210,primary_integrated_screen,Analytically accepted host matrix,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,38.86174954939444,2.1126525679063968,1,U-M,44.08218262011256,TRUE,FALSE,21.22,NA,Koch,NA,38.861749549394446,2.1126525679063968,U-M measured T47,0.15,-4.365231326576409,-4.3660831787210554,0.4175005757782459,-5.187851214003637,-3.5613418616354013,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-26.858055747248976,-26.864578338007973,12.025028896494886,-50.31043515239884,-3.139378356452337,34.720950516297904,43.002548582490974,replicated_concordant
CFB,PK95-SC-279,680,10.63474449,0.20273645199589688,0.14335631999999965,2,20.32928966,0.3978201559995893,0.2813013299999998,2,-99.120450325,7.312595371130883,5.170785775000005,2,2,2,0,FALSE,2,10.341571550000012,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,10.691494380299371,20.537337096289132,3,41.835528870997734,7.897612438554579,4.559688667354823,36.95088770584613,50.946994282214746,13.996106576368618,-8.765962191244217,-9.11751490458566,21.510662709713596,"22A, 22B","4709, 4931, 4952",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.45,NA,1,-9.96,NA,1,20.64,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,42.11001437363409,6.674990953931286,29.027032103928768,55.192996643339406,520,2210,primary_integrated_screen,Analytically accepted host matrix,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,41.835528870997734,4.559688667354823,1,U-M,42.11548093728376,TRUE,FALSE,20.64,NA,Koch,NA,41.835528870997734,4.559688667354823,U-M measured T47,0.15,-4.381521666005768,-4.372590725058387,0.8471534579565801,-6.067929517874234,-2.7383287145598594,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-24.66653643923,-24.52391788162531,12.247171714259665,-48.70519049286116,-0.8610972031405689,32.89853908298228,50.77251865901319,replicated_concordant
CFB,PK95-SC-187,700,10.659890315,0.4498037827699611,0.3180593050000002,2,20.382110285000003,0.8324337153326096,0.5886195250000003,2,-101.863913985,10.27878236834858,7.268196715000001,2,2,2,0,FALSE,2,14.536393430000004,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,10.716909371285332,20.591243939954484,2,35.208298250022864,12.21795563246594,8.63939927995304,26.568898970069824,43.8476975299759,17.27879855990608,-7.083459917489005,-8.403581674617769,22.2466636158198,"22A, 22B","4775, 4957",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.63,NA,1,-8.6,NA,1,22.04,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,34.95574208471798,6.674990953931286,21.872759815012664,48.0387243544233,520,2210,primary_integrated_screen,Analytically accepted host matrix,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,35.208298250022864,8.63939927995304,1,U-M,34.95063948756326,TRUE,FALSE,22.04,NA,Koch,NA,35.208298250022864,8.63939927995304,U-M measured T47,0.15,-4.276168068150973,-4.230297609483046,1.6560862082903858,-7.675226459525336,-1.1843143426932483,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-23.524875044835643,-23.68754871319616,13.067124389503254,-48.61536475112556,2.4967917407798925,18.275075661314908,52.14152083873082,replicated_concordant
CFB,PK95-SC-179,1080,10.70388752,0.4523611546522747,0.31986764,2,20.448900015,0.8406944761616866,0.5944607650000009,2,-93.131688035,8.474471429823707,5.992356215,2,2,2,0,FALSE,2,11.984712430000002,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,10.761379068607855,20.6594112299896,4,31.48245957566337,5.345784593787213,2.672892296893606,27.378900699658175,39.19681520572311,11.817914506064938,-7.58872167578256,-8.222344413618728,22.43350292055632,"22A, 22B","4706, 4850, 4851, 4852",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.945,0.04499999999999993,2,-8.445,0.27500000000000036,2,22.205,0.28499999999999837,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,31.614537985323675,4.251488413306795,23.281620695242356,39.94745527540499,520,2210,primary_integrated_screen,Analytically accepted host matrix,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,31.48245957566337,2.672892296893606,1,U-M,31.61406918971535,TRUE,FALSE,22.205,0.28499999999999837,Koch,NA,31.48245957566337,2.672892296893606,U-M measured T47,0.28499999999999837,-4.7919350325377446,-4.794892247610903,0.5868041476538028,-5.941041343301521,-3.6396836930855105,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-12.913464772263628,-12.971052180503577,12.281952731407646,-36.89693729612543,11.331734302466216,26.243590673751903,36.721328477574836,replicated_concordant
CFB,PK95-SC-118up,1325,11.311104145,0.661216321833932,0.4675505449999999,2,21.59128778,1.2619874023872208,0.8923598500000001,2,-89.09580313500001,5.113024498129056,3.615454294999999,2,2,2,0,FALSE,2,7.2309085899999985,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,11.375316559548043,21.82606631297879,4,35.97504151196699,3.311974298759925,1.6559871493799625,33.48889927495861,40.85733897083941,7.368439695880795,-8.862754346095603,-9.672742966952384,20.93827254793912,"22A, 22B","4700, 4760, 4837, 4839",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.75,0.17785762095938798,3,-9.546666666666669,0.26295331229030844,3,21.066666666666663,0.2716820036570537,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,35.53095621443869,3.847207738001128,27.99042904795648,43.071483380920895,520,2210,primary_integrated_screen,Analytically accepted host matrix,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,35.97504151196699,1.6559871493799625,1,U-M,35.53404017828305,TRUE,FALSE,21.066666666666663,0.2716820036570537,Koch,NA,35.97504151196699,1.6559871493799625,U-M measured T47,0.2716820036570537,-5.043104388783098,-5.04129185121019,0.4132482443427859,-5.863267589929558,-4.235209978639299,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-11.359457016902798,-11.285406891795503,11.971119420321967,-34.99893743369736,12.105798726345729,32.72930669918227,39.22077632475172,replicated_concordant
CFB,PK95-SC-176,1355,12.23592025,0.15448004870877025,0.1092338899999996,2,23.33171675,0.29213006507075706,0.2065671499999997,2,-83.22619893,0.2353763171677037,0.16643618999999887,2,2,2,0,FALSE,2,0.33287237999999775,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,12.311085380844355,23.606030502405066,3,39.42707902288216,4.431738287411428,2.5586652932149594,36.73121143282822,44.54191176807768,7.810700335249464,-9.33821732588113,-8.388947247934126,22.26175039263223,"22A, 22B","4766, 4936, 4946",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.67,NA,1,-8.29,NA,1,22.36,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,35.72958373790885,3.847207738001128,28.189056571426637,43.27011090439106,520,2210,primary_integrated_screen,Analytically accepted host matrix,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,39.42707902288216,2.5586652932149594,1,U-M,35.728941625336226,TRUE,FALSE,22.36,NA,Koch,NA,39.42707902288216,2.5586652932149594,U-M measured T47,0.15,-3.137107231363131,-3.1371377571591665,0.48676426944653406,-4.08394206402659,-2.2009475546168633,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-7.391385445379199,-7.369803265701201,12.085708848452937,-30.959650812518465,16.154646888221013,34.41209504818084,44.442062997583484,replicated_concordant
CFB,PB-00-03-08,1494.4,10.7464615815,1.2224566663743446,0.8644073984999999,2,20.560055375,2.3226823284653366,1.6423844249999997,2,-109.247656,3.919600934033199,2.7715764000000007,2,2,2,0,FALSE,2,5.543152800000001,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,10.804412201763204,20.772869299901853,2,24.856725950918445,0.9643301352108968,0.6818843779101654,24.17484157300828,25.53861032882861,1.363768755820331,-9.32968729613508,-7.52438013876694,23.153041271143778,22B,"4862, 4863",primary,PB-00-03-08,-9.112717832,-7.684135508,0.070237933,22.99827102209264,0.619039024,0.009275489,16.8,4.6,-7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.8,0.05773502691896288,4,-9.1,0.12247448713915884,4,21.538628,0.12626139828150193,4,no_horizon_exclusion,2,2,FALSE,primary_integrated_screen,interpolated,26.51854274828474,6.624157621925449,13.53519380931086,39.50189168725862,520,2210,primary_integrated_screen,Analytically accepted host matrix,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,24.20579145433568,0.6537582527050912,2,"CU, U-M",29.684008145745423,TRUE,FALSE,21.538628,0.12626139828150193,Bowen,NA,24.856725950918445,0.6818843779101654,U-M measured T47,0.12626139828150193,-6.752660656543354,-6.751728385335241,0.1833090352567792,-7.116497399791444,-6.393969971022824,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-25.185140151161075,-25.194808320963077,11.896412154037575,-48.61375608259921,-1.944936204394492,22.924425279033702,25.48715762963766,replicated_concordant
CFB,PK95-SC-23,1495,10.567870544,0.6389032526862084,0.28572622081041743,5,20.201469274,1.202741674029156,0.5378824285002173,5,-98.505231358,7.3312457075406785,3.2786327523629,5,5,6,1,FALSE,5,17.22297109,replicated_concordant,primary,12,5.366563145999495,10.51846376615901,12,5.366563145999495,10.62390771180044,20.40689995637446,3,33.06152864174106,3.1948517092104938,1.8445484943336143,30.195028966788357,36.50586329939961,6.31083433261125,-8.546971333564073,-8.43473776734705,22.214544488264252,22A,"4702, 4741, 4749",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.006666666666668,0.02027587510099413,6,-8.698333333333334,0.06630317572417721,6,21.943333333333335,0.0693140998963734,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,26.37171064188595,7.548395309800006,11.57685583467794,41.166565449093966,520,2210,primary_integrated_screen,Analytically accepted host matrix,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,33.06152864174106,1.8445484943336143,1,U-M,26.70965215116176,TRUE,FALSE,21.943333333333335,0.0693140998963734,Koch,NA,33.06152864174106,1.8445484943336143,U-M measured T47,0.0693140998963734,-4.744905032062745,-4.741575419703111,0.3637741842577502,-5.469792210674996,-4.0251016662634385,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-19.223488119212195,-19.17232462992464,12.159642091628498,-43.32556366193497,4.584020970268676,29.44621359284718,36.676843690634946,replicated_concordant
CFB,PB-00-03-14,1504.9,11.704975739999998,0.06839792982729223,0.04836463999999996,2,22.40176183,0.12867814652734264,0.09098919000000016,2,-93.071422265,0.4558668415809753,0.3223465350000012,2,2,2,0,FALSE,2,0.6446930700000024,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,11.773747028696269,22.654565516540217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-03-14,-12.85556148,-8.368606213,0.104848633,22.29263648289404,0.574361129,0.005036208,31.8,3.8,-4.7,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.875,0.06291528696058978,4,-8.525,0.17969882210706525,4,22.131407,0.185255109686616,4,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,31.7629506742251,2.3999852474157928,27.058979589290143,36.46692175916005,520,2210,primary_integrated_screen,Analytically accepted host matrix,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,31.799999999999997,1.9,1,CU,31.065603435945608,TRUE,FALSE,22.131407,0.185255109686616,Bowen,NA,31.7629506742251,2.3999852474157928,modeled/interpolated T,0.185255109686616,-4.815156232782511,-4.813959502639193,0.5010211608224522,-5.8080031833360115,-3.828009373598604,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-13.118456558845796,-13.159405665558069,12.004574370402048,-36.34999580368221,10.422465025014985,28.075999999999997,35.523999999999994,replicated_concordant
CFB,PB-00-03-16,1507.4,12.056953,0.23077924627758345,0.16318556999999956,2,23.0019247,0.4084951915116735,0.28884972000000175,2,-88.06323903500001,15.093787075681137,10.672919195,2,2,2,0,FALSE,2,21.345838389999997,replicated_concordant,primary,15.093787075681137,10.672919195,20.918921622199996,15.093787075681137,10.672919195,12.129931060578024,23.268509030221377,3,32.47231744925707,2.4192632907351532,1.3967623121465207,29.84261757872582,34.60346623487999,4.760848656154167,-14.733016650655934,-7.697644997568624,22.97442079555653,22B,"4865, 4866, 4868",primary,PB-00-03-16,-14.65522362,-7.830779304,0.118200551,22.84709299992032,0.567372939,0.003250028,34.4,3.6,-3.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.275,0.10307764064044166,4,-8.225,0.12499999999999996,4,22.440683,0.12886500000000023,4,no_horizon_exclusion,2,2,FALSE,primary_integrated_screen,interpolated,33.801978300148946,2.4996519015563003,28.902660573098597,38.70129602719929,520,2210,primary_integrated_screen,Analytically accepted host matrix,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,33.19681030783683,1.1034986380306633,2,"CU, U-M",33.86560343594561,TRUE,FALSE,22.440683,0.12886500000000023,Bowen,NA,32.47231744925707,1.3967623121465207,U-M measured T47,0.12886500000000023,-4.371106781273929,-4.370003072581085,0.2946135119040482,-4.9392654554746285,-3.7975680857370753,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-8.293922801610464,-8.479712247082261,11.960382069614123,-31.612957872323197,15.445621728885545,31.033952977296728,35.359667638376926,replicated_concordant
