section_id,MLA_horizon_id,strat_height_m,IPL17O_mean_dp17Ocarb,IPL17O_sd_dp17Ocarb,IPL17O_se_dp17Ocarb,IPL17O_n_dp17Ocarb,IPL17O_mean_dp18Ocarb,IPL17O_sd_dp18Ocarb,IPL17O_se_dp18Ocarb,IPL17O_n_dp18Ocarb,IPL17O_mean_Dp17Ocarb,IPL17O_sd_Dp17Ocarb,IPL17O_se_Dp17Ocarb,IPL17O_n_Dp17Ocarb,IPL17O_n_analyses,D17O_n_attempted,D17O_n_analysis_excluded,D17O_pending_replicates,D17O_n_retained,D17O_replicate_range_permeg,D17O_replicate_status,D17O_primary_use,IPL17O_sd_Dp17Ocarb_adj,IPL17O_se_Dp17Ocarb_adj,IPL17O_ci95_Dp17Ocarb_adj,D17O_sd_used_permeg,D17O_se_used_permeg,IPL17O_mean_d17Ocarb,IPL17O_mean_d18Ocarb,IPLD47_n_T47,IPLD47_mean_T47_C,IPLD47_sd_T47_C,IPLD47_se_T47_C,IPLD47_min_T47_C,IPLD47_max_T47_C,IPLD47_range_T47_C,IPL_NuDog_d13Ccarb_VPDB,IPL_NuDog_d18Ocarb_VPDB,IPL_NuDog_d18Ocarb_VSMOW,IPLD47_sessions,IPLD47_IPLnums,IPLD47_sample_type,CU_sample_id,CU_mean_d13Ccarb_vpdb,CU_mean_d18Ocarb_vpdb,CU_se_d18Ocarb_vpdb,CU_mean_d18Ocarb_vsmow,CU_mean_D47_ICDES,CU_se_D47_ICDES,CU_mean_T47_C,CU_2se_T47_C,CU_mean_d18Ow_vsmow,CU_se_d18Ow_vsmow,snell2013_age_ma,Snell_sample_id,Snell_sample_type,Snell_mean_d18Ow_vsmow,Snell_mean_d18Ocarb_vsmow,Snell_reported_d13Ccarb_vpdb,Snell_mean_d13Ccarb_vpdb,Snell_mean_D47,Snell_se_D47,Snell_mean_T47_C,Snell_se_T47_C,Comments,Snell_d13C_omitted_from_compilation,Snell_d13C_omission_reason,Snell_sample_group,Koch_mean_d13Ccarb_vpdb,Koch_se_d13Ccarb_vpdb,Koch_n_d13Ccarb,Koch_mean_d18Ocarb_vpdb,Koch_se_d18Ocarb_vpdb,Koch_n_d18Ocarb_vpdb,Koch_mean_d18Ocarb_vsmow,Koch_se_d18Ocarb_vsmow,Koch_n_d18Ocarb_vsmow,Bowen_mean_d13Ccarb_vpdb,Bowen_se_d13Ccarb_vpdb,Bowen_n_d13Ccarb,Bowen_mean_d18Ocarb_vpdb,Bowen_se_d18Ocarb_vpdb,Bowen_n_d18Ocarb_vpdb,Bowen_mean_d18Ocarb_vsmow,Bowen_se_d18Ocarb_vsmow,Bowen_n_d18Ocarb_vsmow,Age_Ma,age_model_position,distance_to_nearest_prior_m,age_control_distance_index,age_model_id
CFB,PB-00-03-18,1508.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.875,0.19311050377094127,4,-7.625,0.10307764064044156,4,23.059235,0.10626480128904336,4,55.88651117318435,extrapolated_above,5.5,0.007681564245810056,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-07,1508.7,12.244618615,0.6596533612890689,0.4664453650000002,2,23.38279018,1.2414450170128,0.8778341899999996,2,-101.494603755,4.170388579857262,2.948910045000005,2,2,2,0,FALSE,2,5.89782009000001,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,12.319890870455152,23.658310908409863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-01-07,-14.63455875,-7.784336778,0.067027511,22.894971528824243,0.570113875,0.004544077,33.4,3.8,-3.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.375,0.1493039405597408,4,-8,0.05773502691896237,4,22.67264,0.059520193951297,4,55.88602067039106,extrapolated_above,5.7000000000000455,0.007960893854748666,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-07.5,1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.275,0.24622144504490223,4,-8.225,0.02500000000000035,4,22.440683,0.02577300000000004,4,55.882832402234634,extrapolated_above,7,0.009776536312849162,BHB_section_linear_GTS2020_v1
CFB,PB-00-03-19,1510.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.5,0.1732050807568878,4,-8.85,0.2327373340628157,4,21.796358,0.23993357243203836,4,55.882587150837985,extrapolated_above,7.099999999999909,0.009916201117318309,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-08,1510.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.95,0.27537852736430507,4,-8.325,0.0946484724300046,4,22.337591,0.09757500319754048,4,55.882096648044694,extrapolated_above,7.2999999999999545,0.01019553072625692,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-67-2,1511.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.87,0.1299999999999999,2,-8.705,0.14499999999999957,2,21.94,0.15000000000000036,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.88013463687151,extrapolated_above,8.099999999999909,0.011312849162011047,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-09D,1511.7,11.1402437675,0.8143104901249798,0.4071552450624899,4,21.2863628125,1.5381771341060526,0.7690885670530263,4,-91.4350268375,10.939458439416024,5.469729219708013,4,4,4,0,FALSE,4,23.330655159999992,replicated_concordant,primary,12,6,11.76,12,6,11.202527353001424,21.514533532392967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.6,0.09128709291752768,4,-8.4,0.08164965809277268,4,22.260272,0.08417426552100128,4,55.87866312849162,extrapolated_above,8.700000000000045,0.01215083798882688,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-09C,1512.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.05,0.04999999999999982,4,-8.75,0.09574271077563394,4,21.89945,0.0987030753928166,4,55.87768212290503,extrapolated_above,9.099999999999909,0.012709497206703784,BHB_section_linear_GTS2020_v1
CFB,PB-00-03-20,1512.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-03-20,-14.49982912,-8.01233627,0.010430627,22.6599222925316,0.564882475,0.004011078,35.3,3.8,-3.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.875,0.02499999999999991,4,-9,0.3027650354097493,4,21.64172,0.3121265303046183,4,55.87719162011173,extrapolated_above,9.299999999999955,0.012988826815642394,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-09B,1512.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.725,0.08539125638299679,4,-8.725,0.09464847243000464,4,21.925223,0.09757500319754048,4,55.87694636871508,extrapolated_above,9.400000000000091,0.013128491620111859,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-09A,1512.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.7,0.14719601443879743,4,-8.174999999999999,0.18874586088176865,4,22.492229,0.19458188290023337,4,55.87596536312849,extrapolated_above,9.799999999999955,0.013687150837988764,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-10D,1513.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.65,0.04999999999999982,2,-7.85,0.05000000000000026,2,22.827278,0.05154600000000009,2,55.8749843575419,extrapolated_above,10.200000000000045,0.014245810055865985,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-10C,1513.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.3,0.2041241452319313,4,-8.7,0.14719601443879743,4,21.950996,0.15174731520524534,4,55.87400335195531,extrapolated_above,10.599999999999909,0.01480446927374289,BHB_section_linear_GTS2020_v1
CFB,PB-00-03-21,1513.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.175,0.02499999999999991,4,-8.525,0.11086778913041724,4,22.131407,0.11429582117032996,4,55.87326759776536,extrapolated_above,10.900000000000091,0.015223463687150964,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-10B,1514.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.875,0.10307764064044166,4,-7.8,0.14719601443879743,4,22.878824,0.15174731520524432,4,55.872777094972065,extrapolated_above,11.099999999999909,0.015502793296089258,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-10A,1514.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.75,0.11902380714238092,4,-7.949999999999999,0.11902380714238066,4,22.724186,0.12270402325922285,4,55.87228659217877,extrapolated_above,11.299999999999955,0.015782122905027868,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-11,1515.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.175,0.06291528696058965,4,-8.775,0.2212653007891956,4,21.873677,0.22810682388959824,4,55.869588826815644,extrapolated_above,12.400000000000091,0.01731843575419007,BHB_section_linear_GTS2020_v1
CFB,PB-00-03-22,1516.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.4,0.21213203435596428,4,-8.7,0.163299316185545,4,21.950996,0.16834853104200256,4,55.8678720670391,extrapolated_above,13.099999999999909,0.018296089385474733,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-12,1516.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.425,0.3424787098005751,4,-8.75,0.2020725942163691,4,21.89945,0.20832067882953953,4,55.86713631284916,extrapolated_above,13.400000000000091,0.018715083798882808,BHB_section_linear_GTS2020_v1
CFB,PB-00-03-23,1517.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.95,0.23273733406281588,4,-8.725,0.0478713553878172,4,21.925223,0.04935153769640829,4,55.863948044692734,extrapolated_above,14.700000000000045,0.020530726256983305,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-13,1517.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.533333333333331,0.5174724898753341,3,-8.7,0.8504900548115384,3,21.950996,0.8767872073063114,3,55.863702793296085,extrapolated_above,14.799999999999955,0.02067039106145245,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-14B,1519.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.7,NA,1,-10.2,NA,1,20.404616,NA,1,55.860024022346366,extrapolated_above,16.299999999999955,0.022765363128491558,BHB_section_linear_GTS2020_v1
CFB,PB-00-02-01,1519.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.9,NA,1,-9.2,NA,1,21.435536,NA,1,55.860024022346366,extrapolated_above,16.299999999999955,0.022765363128491558,BHB_section_linear_GTS2020_v1
CFB,PB-00-03-24,1519.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.275,0.22500000000000003,4,-8.625,0.32499999999999984,4,22.028315,0.33504899999999976,4,55.860024022346366,extrapolated_above,16.299999999999955,0.022765363128491558,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-14A,1519.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.45,0.26299556396765844,4,-9.175,0.4230346715499019,4,21.461309,0.4361149035942246,4,55.85904301675978,extrapolated_above,16.700000000000045,0.023324022346368777,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-67-3,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.23,0.11633285577743416,4,-7.7,0.15005554527129847,4,22.975,0.15505375411987468,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.85830726256983,extrapolated_above,17,0.023743016759776536,BHB_section_linear_GTS2020_v1
CFB,PB-00-02-02,1520.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8,PB-00-02-02,Paleosol Micrite,-3.6,22.4,-13.6,-13.6,0.596,0.008,36.8,2.5,NA,FALSE,NA,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.575,0.1600781059358213,4,-8,0.1080123449734645,4,22.67264,0.11135208668004404,4,55.85708100558659,extrapolated_above,17.5,0.024441340782122904,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-15B,1521.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.025,0.16007810593582147,4,-8.3,0.08164965809277268,4,22.363364,0.08417426552100128,4,55.85536424581005,extrapolated_above,18.200000000000045,0.025418994413407885,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-349-1,1521.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.575,0.08499999999999996,2,-7.745,0.01499999999999967,2,22.925,0.01500000000000056,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.85511899441341,extrapolated_above,18.299999999999955,0.02555865921787703,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-15A,1521.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.35,0.04999999999999982,2,-7.699999999999999,0.10000000000000007,2,22.981916,0.1030919999999984,2,55.853647486033516,extrapolated_above,18.90000000000009,0.026396648044692866,BHB_section_linear_GTS2020_v1
CFB,PB-00-02-03,1522.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.2,0.04082482904638652,4,-7.95,0.06454972243679023,4,22.724186000000003,0.06654559985453595,4,55.851194972067034,extrapolated_above,19.90000000000009,0.0277932960893856,BHB_section_linear_GTS2020_v1
CFB,PB-00-02-04,1523.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.375,0.4090130397269341,4,-8.175,0.06291528696058965,4,22.492229,0.06486062763341112,4,55.84898770949721,extrapolated_above,20.799999999999955,0.029050279329608877,BHB_section_linear_GTS2020_v1
CFB,SNELL-SC-351-n1,1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7,SC-351-Nod1,Paleosol Micrite,-2.3,23,-14.6,-14.6,0.582,0.024,40.4,6.4,NA,FALSE,NA,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.84849720670391,extrapolated_above,21,0.029329608938547486,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-351-?,1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.66,NA,1,-7.51,NA,1,23.17,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.84849720670391,extrapolated_above,21,0.029329608938547486,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-68,1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.13,NA,1,-9.02,NA,1,21.61,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.84849720670391,extrapolated_above,21,0.029329608938547486,BHB_section_linear_GTS2020_v1
CFB,PB-00-02-05,1524.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.875,0.06291528696058978,4,-8.775,0.06291528696058978,4,21.873677,0.06486062763341112,4,55.84800670391061,extrapolated_above,21.200000000000045,0.029608938547486096,BHB_section_linear_GTS2020_v1
