section_id,MLA_horizon_id,strat_height_m,IPL17O_mean_dp17Ocarb,IPL17O_sd_dp17Ocarb,IPL17O_se_dp17Ocarb,IPL17O_n_dp17Ocarb,IPL17O_mean_dp18Ocarb,IPL17O_sd_dp18Ocarb,IPL17O_se_dp18Ocarb,IPL17O_n_dp18Ocarb,IPL17O_mean_Dp17Ocarb,IPL17O_sd_Dp17Ocarb,IPL17O_se_Dp17Ocarb,IPL17O_n_Dp17Ocarb,IPL17O_n_analyses,D17O_n_attempted,D17O_n_analysis_excluded,D17O_pending_replicates,D17O_n_retained,D17O_replicate_range_permeg,D17O_replicate_status,D17O_primary_use,IPL17O_sd_Dp17Ocarb_adj,IPL17O_se_Dp17Ocarb_adj,IPL17O_ci95_Dp17Ocarb_adj,D17O_sd_used_permeg,D17O_se_used_permeg,IPL17O_mean_d17Ocarb,IPL17O_mean_d18Ocarb,IPLD47_n_T47,IPLD47_mean_T47_C,IPLD47_sd_T47_C,IPLD47_se_T47_C,IPLD47_min_T47_C,IPLD47_max_T47_C,IPLD47_range_T47_C,IPL_NuDog_d13Ccarb_VPDB,IPL_NuDog_d18Ocarb_VPDB,IPL_NuDog_d18Ocarb_VSMOW,IPLD47_sessions,IPLD47_IPLnums,IPLD47_sample_type,CU_sample_id,CU_mean_d13Ccarb_vpdb,CU_mean_d18Ocarb_vpdb,CU_se_d18Ocarb_vpdb,CU_mean_d18Ocarb_vsmow,CU_mean_D47_ICDES,CU_se_D47_ICDES,CU_mean_T47_C,CU_2se_T47_C,CU_mean_d18Ow_vsmow,CU_se_d18Ow_vsmow,snell2013_age_ma,Snell_sample_id,Snell_sample_type,Snell_mean_d18Ow_vsmow,Snell_mean_d18Ocarb_vsmow,Snell_reported_d13Ccarb_vpdb,Snell_mean_d13Ccarb_vpdb,Snell_mean_D47,Snell_se_D47,Snell_mean_T47_C,Snell_se_T47_C,Comments,Snell_d13C_omitted_from_compilation,Snell_d13C_omission_reason,Snell_sample_group,Koch_mean_d13Ccarb_vpdb,Koch_se_d13Ccarb_vpdb,Koch_n_d13Ccarb,Koch_mean_d18Ocarb_vpdb,Koch_se_d18Ocarb_vpdb,Koch_n_d18Ocarb_vpdb,Koch_mean_d18Ocarb_vsmow,Koch_se_d18Ocarb_vsmow,Koch_n_d18Ocarb_vsmow,Bowen_mean_d13Ccarb_vpdb,Bowen_se_d13Ccarb_vpdb,Bowen_n_d13Ccarb,Bowen_mean_d18Ocarb_vpdb,Bowen_se_d18Ocarb_vpdb,Bowen_n_d18Ocarb_vpdb,Bowen_mean_d18Ocarb_vsmow,Bowen_se_d18Ocarb_vsmow,Bowen_n_d18Ocarb_vsmow,alteration_likelihood,n_temperature_observations,n_temperature_observations_passing_screen,exclude_from_temp_model,primary_screening_scenario,temperature_model_position,T_model_C,T_model_se_C,T_model_lower95_C,T_model_upper95_C,model_min_strat_height_m,model_max_strat_height_m,screening_scenario_id,screening_scenario,n_excluded_horizons,uncertainty_method,extrapolation_policy,T_measured_C,T_measured_se_C,n_T_obs,T_sources,T_model_anchor_C,has_measured_T47,is_snell,d18Ocarb_vsmow,d18Ocarb_se_vsmow,d18Ocarb_source,d18Ocarb_missing_flag,T_recon_C,T_recon_se_C,T_recon_source,d18Ocarb_se_used_vsmow,d18Ow_mean_vsmow,d18Ow_median_vsmow,d18Ow_sd_vsmow,d18Ow_lower95_vsmow,d18Ow_upper95_vsmow,D17Ocarb_se_used_permeg,D17O_uncertainty_method,D17Orsw_mean_permeg,D17Orsw_median_permeg,D17Orsw_sd_permeg,D17Orsw_lower95_permeg,D17Orsw_upper95_permeg,Age_Ma,age_model_position,distance_to_nearest_prior_m,age_control_distance_index,age_model_id
CFB,PB-00-03-13,1500.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-03-13,-9.924835243,-7.792179248,0.075409558,22.886886569651843,0.584453852,0.004538279,28.2,3.6,-4.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.2,0.10801234497346436,4,-8.65,0.14999999999999997,4,22.002542,0.15463800000000028,4,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,28.836088759096494,1.9720279204845943,24.97091403494669,32.7012634832463,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,28.199999999999996,1.8,1,CU,29.23333333333333,TRUE,FALSE,22.002542,0.15463800000000028,Bowen,NA,28.836088759096494,1.9720279204845943,modeled/interpolated T,0.15463800000000028,-5.5132544085803845,-5.511401502869717,0.4140821360127482,-6.319314081032269,-4.698414389972965,NA,NA,NA,NA,NA,NA,NA,55.9066217877095,interpolated,2.7000000000000455,0.015026918635498666,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-01,1500.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.4,0.0707106781186545,4,-9.075,0.10307764064044146,4,21.564401,0.10626480128904416,4,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,29.2052996504851,1.9720279204845943,25.340124926335292,33.070474374634905,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,21.564401,0.10626480128904416,Bowen,NA,29.2052996504851,1.9720279204845943,modeled/interpolated T,0.10626480128904416,-5.853974469582112,-5.852688863400999,0.4024112835612116,-6.653302753050428,-5.080101076516067,NA,NA,NA,NA,NA,NA,NA,55.905150279329604,interpolated,2.099999999999909,0.011697434536999044,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-02,1502.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.5,0.14142135623730942,4,-8.174999999999999,0.02499999999999991,4,22.492229,0.02577300000000004,4,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,29.979456125681327,1.9720279204845943,26.11428140153152,33.844630849831134,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,22.492229,0.02577300000000004,Bowen,NA,29.979456125681327,1.9720279204845943,modeled/interpolated T,0.02577300000000004,-4.810820970359754,-4.807804355805558,0.3869909636851063,-5.574562382881695,-4.0599040518939,NA,NA,NA,NA,NA,NA,NA,55.90196201117318,interpolated,0.7999999999999545,0.004464280141069029,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-67,1503.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.56,NA,1,-7.58,NA,1,23.1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,30.59092365434304,1.7159632113118517,27.22763576017181,33.954211548514266,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,23.1,NA,Koch,NA,30.59092365434304,1.7159632113118517,modeled/interpolated T,0.15,-4.096390574056298,-4.092416471207798,0.3633750298090057,-4.807375294824189,-3.386820332621923,NA,NA,NA,NA,NA,NA,NA,55.8995094972067,extrapolated_above,0.20000000000004547,2.79329608938611e-4,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-67-1,1503.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.29,0.0699999999999994,2,-8.184999999999999,0.08499999999999996,2,22.47,0.08999999999999986,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,30.59092365434304,1.7159632113118517,27.22763576017181,33.954211548514266,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,22.47,0.08999999999999986,Koch,NA,30.59092365434304,1.7159632113118517,modeled/interpolated T,0.08999999999999986,-4.712934129066242,-4.708804925187678,0.3388210477147889,-5.378162436230337,-4.056148067863453,NA,NA,NA,NA,NA,NA,NA,55.8995094972067,extrapolated_above,0.20000000000004547,2.79329608938611e-4,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-24-LW,1504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.028,0.2534048144767578,5,-7.958,0.1001199280862706,5,22.708,0.10389417693018178,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,31.116853711128737,1.7159632113118517,27.753565816957504,34.48014160529996,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,22.708,0.10389417693018178,Koch,NA,31.116853711128737,1.7159632113118517,modeled/interpolated T,0.10389417693018178,-4.378417326719125,-4.374265210228657,0.3462573032626179,-5.068428996979648,-3.71395580661376,NA,NA,NA,NA,NA,NA,NA,55.89754748603352,extrapolated_above,1,0.0013966480446927375,BHB_section_linear_GTS2020_v1
CFB,PB-00-03-14,1504.9,11.704975739999998,0.06839792982729223,0.04836463999999996,2,22.40176183,0.12867814652734264,0.09098919000000016,2,-93.071422265,0.4558668415809753,0.3223465350000012,2,2,2,0,FALSE,2,0.6446930700000024,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,11.773747028696269,22.654565516540217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-03-14,-12.85556148,-8.368606213,0.104848633,22.29263648289404,0.574361129,0.005036208,31.8,3.8,-4.7,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.875,0.06291528696058978,4,-8.525,0.17969882210706525,4,22.131407,0.185255109686616,4,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,31.772344036254097,2.401600103838998,27.065207832729666,36.47948023977853,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,31.799999999999997,1.9,1,CU,31.065603435945608,TRUE,FALSE,22.131407,0.185255109686616,Bowen,NA,31.772344036254097,2.401600103838998,modeled/interpolated T,0.185255109686616,-4.813347176543633,-4.812072234994673,0.5012878821196126,-5.806685926006574,-3.825640876526066,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-13.123917905098288,-13.16476644324866,12.0046833377877,-36.355592398740995,10.417755796026794,55.895340223463684,extrapolated_above,1.900000000000091,0.002653631284916328,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-03,1504.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.15,0.04999999999999982,2,-8.55,0.04999999999999982,2,22.105634,0.05154600000000009,2,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,31.772344036254097,2.401600103838998,27.065207832729666,36.47948023977853,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,22.105634,0.05154600000000009,Bowen,NA,31.772344036254097,2.401600103838998,modeled/interpolated T,0.05154600000000009,-4.836229487885158,-4.832743086167568,0.4656652241571103,-5.767672222103497,-3.9475906113675703,NA,NA,NA,NA,NA,NA,NA,55.895340223463684,extrapolated_above,1.900000000000091,0.002653631284916328,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-24-UP,1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.625,0.05499999999999971,2,-8.55,0.05999999999999961,2,22.095,0.0649999999999995,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,31.85040326080269,2.401600103838998,27.14326705727825,36.55753946432712,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,22.095,0.0649999999999995,Koch,NA,31.85040326080269,2.401600103838998,modeled/interpolated T,0.0649999999999995,-4.8281350369283595,-4.826931680172493,0.4644597813624182,-5.736870567574806,-3.919675316620299,NA,NA,NA,NA,NA,NA,NA,55.895094972067035,extrapolated_above,2,0.002793296089385475,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-04,1506.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.875,0.1887458608817686,4,-8.95,0.02886751345948118,4,21.693266,0.0297600969756485,4,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,33.0880927329583,2.401600103838998,28.380956529433867,37.79522893648274,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,21.693266,0.0297600969756485,Bowen,NA,33.0880927329583,2.401600103838998,modeled/interpolated T,0.0297600969756485,-4.980769304857621,-4.97656788934313,0.4588707604649893,-5.875001088523538,-4.093659835242756,NA,NA,NA,NA,NA,NA,NA,55.891416201117316,extrapolated_above,3.5,0.004888268156424581,BHB_section_linear_GTS2020_v1
CFB,PB-00-03-15,1506.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.375,0.07500000000000008,4,-7.875,0.118145390656315,4,22.801505,0.1217984461354078,4,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,33.33287775003239,2.401600103838998,28.625741546507953,38.04001395355682,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,22.801505,0.1217984461354078,Bowen,NA,33.33287775003239,2.401600103838998,modeled/interpolated T,0.1217984461354078,-3.8549622656617095,-3.858741782984339,0.474933929425868,-4.800576613511476,-2.9344588325529375,NA,NA,NA,NA,NA,NA,NA,55.89068044692737,extrapolated_above,3.7999999999999545,0.0053072625698323385,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-05,1507.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.875,0.21691835198657455,8,-8.4875,0.11563103266115776,8,22.1700665,0.11920634419104088,8,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,33.722867727346674,2.500576291163719,28.821738196665784,38.623997258027565,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,22.1700665,0.11920634419104088,Bowen,NA,33.722867727346674,2.500576291163719,modeled/interpolated T,0.11920634419104088,-4.400225322846539,-4.397741814714891,0.4952703480418398,-5.390354686094329,-3.435437050952831,NA,NA,NA,NA,NA,NA,NA,55.88945418994413,extrapolated_above,4.2999999999999545,0.006005586592178707,BHB_section_linear_GTS2020_v1
CFB,PB-00-03-16,1507.4,12.056953,0.23077924627758345,0.16318556999999956,2,23.0019247,0.4084951915116735,0.28884972000000175,2,-88.06323903500001,15.093787075681137,10.672919195,2,2,2,0,FALSE,2,21.345838389999997,replicated_concordant,primary,15.093787075681137,10.672919195,20.918921622199996,15.093787075681137,10.672919195,12.129931060578024,23.268509030221377,3,32.47231744925707,2.4192632907351532,1.3967623121465207,29.84261757872582,34.60346623487999,4.760848656154167,-14.733016650655934,-7.697644997568624,22.97442079555653,22B,"4865, 4866, 4868",primary,PB-00-03-16,-14.65522362,-7.830779304,0.118200551,22.84709299992032,0.567372939,0.003250028,34.4,3.6,-3.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.275,0.10307764064044166,4,-8.225,0.12499999999999996,4,22.440683,0.12886500000000023,4,no_horizon_exclusion,2,2,FALSE,primary_integrated_screen,interpolated,33.79723201115198,2.500576291163719,28.896102480471093,38.698361541832874,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,33.19681030783683,1.1034986380306633,2,"CU, U-M",33.86560343594561,TRUE,FALSE,22.440683,0.12886500000000023,Bowen,NA,32.47231744925707,1.3967623121465207,U-M measured T47,0.12886500000000023,-4.371106781273929,-4.370003072581085,0.2946135119040482,-4.9392654554746285,-3.7975680857370753,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-8.293922801610464,-8.479712247082261,11.960382069614123,-31.612957872323197,15.445621728885545,55.88920893854748,extrapolated_above,4.400000000000091,0.006145251396648172,BHB_section_linear_GTS2020_v1
CFB,PB-00-03-17,1507.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-03-17,-14.94855745,-7.704695354,0.097055277,22.977075465654323,0.56147866,0.007038426,36.6,4.8,-3.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.5,0.04082482904638616,4,-9.2,0.07071067811865492,4,21.43305925,0.07409680557596589,4,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,34.07927215709424,2.500576291163719,29.178142626413347,38.98040168777513,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,36.6,2.4,1,CU,34.39893676927894,TRUE,FALSE,21.43305925,0.07409680557596589,Bowen,NA,34.07927215709424,2.500576291163719,modeled/interpolated T,0.07409680557596589,-5.057235885329893,-5.056801310010883,0.4758474275573311,-5.994702573534511,-4.1294221262715265,NA,NA,NA,NA,NA,NA,NA,55.888227932960895,extrapolated_above,4.7999999999999545,0.006703910614525076,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-06,1508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.2375,0.09624652127294184,8,-8.7375,0.04977628523130852,8,21.9123365,0.05131536797066055,8,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,34.209874056200064,2.500576291163719,29.308744525519177,39.111003586880955,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,21.9123365,0.05131536797066055,Bowen,NA,34.209874056200064,2.500576291163719,modeled/interpolated T,0.05131536797066055,-4.559004771411579,-4.558391826573484,0.4821357444917613,-5.522834981173534,-3.614531896416094,NA,NA,NA,NA,NA,NA,NA,55.8877374301676,extrapolated_above,5,0.006983240223463687,BHB_section_linear_GTS2020_v1
CFB,PB-00-03-18,1508.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.875,0.19311050377094127,4,-7.625,0.10307764064044156,4,23.059235,0.10626480128904336,4,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,34.503266519717776,2.500576291163719,29.60213698903689,39.40439605039867,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,23.059235,0.10626480128904336,Bowen,NA,34.503266519717776,2.500576291163719,modeled/interpolated T,0.10626480128904336,-3.389627818355916,-3.3895320208744693,0.48015096778049465,-4.355415759002917,-2.4786335467707143,NA,NA,NA,NA,NA,NA,NA,55.88651117318435,extrapolated_above,5.5,0.007681564245810056,BHB_section_linear_GTS2020_v1
CFB,PB-00-01-07,1508.7,12.244618615,0.6596533612890689,0.4664453650000002,2,23.38279018,1.2414450170128,0.8778341899999996,2,-101.494603755,4.170388579857262,2.948910045000005,2,2,2,0,FALSE,2,5.89782009000001,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,12.319890870455152,23.658310908409863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-01-07,-14.63455875,-7.784336778,0.067027511,22.894971528824243,0.570113875,0.004544077,33.4,3.8,-3.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.375,0.1493039405597408,4,-8,0.05773502691896237,4,22.67264,0.059520193951297,4,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,34.60679784547477,2.500576291163719,29.705668314793883,39.50792737615566,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,33.4,1.9,1,CU,35.1,TRUE,FALSE,22.67264,0.059520193951297,Bowen,NA,34.60679784547477,2.500576291163719,modeled/interpolated T,0.059520193951297,-3.7296020129459126,-3.726676616078919,0.4775403271669033,-4.6728234561504935,-2.7997522979403473,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-22.919357585896208,-22.968842990287364,12.120643840472132,-46.88005971072908,0.5044817951359144,55.88602067039106,extrapolated_above,5.7000000000000455,0.007960893854748666,BHB_section_linear_GTS2020_v1
