MLA_horizon_id,strat_height_m,host_T47_C,host_T47_se_C,host_d18Ocarb_vsmow,host_d18Ocarb_se_vsmow,spar_T47_C,spar_T47_se_C,spar_d18Ocarb_vsmow,spar_d18Ocarb_se_vsmow,host_d18Owater_vsmow,spar_d18Owater_vsmow,d18Owater_shift_host_to_spar,constant_host_water_spar_d18Ocarb_vsmow,spar_offset_from_constant_host_water
PK95-SC-4,1570,47.46073801798836,7.642441734276259,22.673659250159492,NA,78.21981007347776,1.6254575050623143,14.124453606790096,0.0022901887049791,-1.3950132783205618,-4.855996414243236,-3.4609831359226746,17.651448312092043,-3.526994705301947
PK95-SC-54,1700,26.8529819151523,0.3942442013648417,21.44647315975123,NA,68.29372174608528,NA,13.426021936209665,NA,-6.438850151642555,-7.023714264354453,-0.5848641127118981,14.022930965794103,-0.5969090295844381
PK95-SC-111,2005,29.790504319200178,2.0765877511284287,22.780253665861117,NA,52.24971332897212,1.5770394561585022,16.724025850236316,0.02364570238897378,-4.561543227024117,-6.38260141690148,-1.8210581898773626,18.58743284850334,-1.863406998267024
