section_id,MLA_horizon_id,strat_height_m,laboratory_1,study_status_1,T47_C_1,T47_se_C_1,laboratory_2,study_status_2,T47_C_2,T47_se_C_2,laboratory_pair,difference_C,absolute_difference_C,combined_se_C,standardized_difference_z,agrees_within_95pct_analytical,pair_mean_C
CFB,PB-00-03-08,1494.4,CU,Published data,16.8,2.3,U-M,This study,24.856725950918445,0.6818843779101654,CU - U-M,-8.056725950918445,8.056725950918445,2.3989510842945365,-3.3584369450733087,FALSE,20.82836297545922
CFB,PB-00-03-10,1495.4,CU,Published data,29.6,1.7,U-M,This study,24.99658610126673,2.5862487147511217,CU - U-M,4.6034138987332724,4.6034138987332724,3.0949446545216004,1.487397809200838,TRUE,27.298293050633365
CFB,PB-00-04-16,1594.2,CU,Published data,17.5,1.7,U-M,This study,20.63462493029938,1.4338953526741358,CU - U-M,-3.134624930299381,3.134624930299381,2.2239729949845355,-1.4094707702694824,TRUE,19.06731246514969
CFB,PB-00-03-16,1507.4,CU,Published data,34.4,1.8,U-M,This study,32.47231744925707,1.3967623121465207,CU - U-M,1.9276825507429294,1.9276825507429294,2.278364535501923,0.8460817049710008,TRUE,33.436158724628534
CFB,PB-00-04-14,1574.7,CU,Published data,22.4,1.6,U-M,This study,23.468369438698343,0.7791622004459667,CU - U-M,-1.068369438698344,1.068369438698344,1.779633033690879,-0.6003313146433306,TRUE,22.93418471934917
