MLA_horizon_id,IPL17O_mean_dp17Ocarb,IPL17O_sd_dp17Ocarb,IPL17O_se_dp17Ocarb,IPL17O_n_dp17Ocarb,IPL17O_mean_dp18Ocarb,IPL17O_sd_dp18Ocarb,IPL17O_se_dp18Ocarb,IPL17O_n_dp18Ocarb,IPL17O_mean_Dp17Ocarb,IPL17O_sd_Dp17Ocarb,IPL17O_se_Dp17Ocarb,IPL17O_n_Dp17Ocarb,IPL17O_n_analyses,strat_height_m,IPL17O_sd_Dp17Ocarb_adj,IPL17O_se_Dp17Ocarb_adj,IPL17O_ci95_Dp17Ocarb_adj,IPL17O_mean_d17Ocarb,IPL17O_mean_d18Ocarb,IPLD47_n_T47,IPLD47_mean_T47_C,IPLD47_sd_T47_C,IPLD47_se_T47_C,IPLD47_min_T47_C,IPLD47_max_T47_C,IPLD47_range_T47_C,IPL_NuDog_d13Ccarb_VPDB,IPL_NuDog_d18Ocarb_VPDB,IPL_NuDog_d18Ocarb_VSMOW,IPLD47_sessions,IPLD47_IPLnums,IPLD47_sample_type,CU_sample_id,CU_mean_d13Ccarb_vpdb,CU_mean_d18Ocarb_vpdb,CU_se_d18Ocarb_vpdb,CU_mean_d18Ocarb_vsmow,CU_mean_D47_ICDES,CU_se_D47_ICDES,CU_mean_T47_C,CU_2se_T47_C,CU_mean_d18Ow_vsmow,CU_se_d18Ow_vsmow,Snell_sample_id,Snell_Age_Ma,Snell_sample_type,Snell_mean_d18Ow_vsmow,Snell_mean_d18Ocarb_vsmow,Snell_mean_d13Ccarb_vpdb,Snell_mean_D47,Snell_se_D47,Snell_mean_T47_C,Snell_se_T47_C,Snell_sample_group,Koch_mean_d13Ccarb_vpdb,Koch_se_d13Ccarb_vpdb,Koch_n_d13Ccarb,Koch_mean_d18Ocarb_vpdb,Koch_se_d18Ocarb_vpdb,Koch_n_d18Ocarb_vpdb,Koch_mean_d18Ocarb_vsmow,Koch_se_d18Ocarb_vsmow,Koch_n_d18Ocarb_vsmow,Bowen_mean_d13Ccarb_vpdb,Bowen_se_d13Ccarb_vpdb,Bowen_n_d13Ccarb,Bowen_mean_d18Ocarb_vpdb,Bowen_se_d18Ocarb_vpdb,Bowen_n_d18Ocarb_vpdb,Bowen_mean_d18Ocarb_vsmow,Bowen_se_d18Ocarb_vsmow,Bowen_n_d18Ocarb_vsmow,Age_Ma,stage,exclude_nuclear,exclude_moderate,exclude_conservative,exclude_heavy,exclude_heavy_moderate,exclude_all_suspect,exclude_from_temp_model,T_model_C,T_model_se_C,T_model_lower95_C,T_model_upper95_C,T_measured_C,T_measured_se_C,n_T_obs,T_sources,T_model_anchor_C,has_measured_T47,is_snell,d18Ocarb_vsmow,d18Ocarb_se_vsmow,d18Ocarb_source,d18Ocarb_missing_flag,T_recon_C,T_recon_se_C,T_recon_source,d18Ocarb_se_used_vsmow
PB-00-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-02-02,55.8,Paleosol Micrite,-3.6,22.4,-13.6,0.596,0.008,36.8,2.5,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.575,0.1600781059358213,4,-8,0.1080123449734645,4,22.67264,0.11135208668004404,4,55.882038461538464,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.74182159241825,4.309834242962722,30.294546476211313,47.189096708625186,36.8,2.5,1,Snell,39.904761904761905,TRUE,TRUE,22.4,NA,Snell,NA,38.74182159241825,4.309834242962722,modeled/interpolated T,0.15
PB-00-01-15B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1521.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.025,0.16007810593582147,4,-8.3,0.08164965809277268,4,22.363364,0.08417426552100128,4,55.880153846153846,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.831294340969045,4.309834242962722,30.38401922476211,47.278569457175976,NA,NA,0,NA,NA,FALSE,FALSE,22.363364,0.08417426552100128,Bowen,NA,38.831294340969045,4.309834242962722,modeled/interpolated T,0.08417426552100128
PK95-SC-349-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1521.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.575,0.08499999999999996,2,-7.745,0.01499999999999967,2,22.925,0.01500000000000056,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.87988461538462,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.83895069872972,4.309834242962722,30.391675582522783,47.28622581493666,NA,NA,0,NA,NA,FALSE,FALSE,22.925,0.01500000000000056,Koch,NA,38.83895069872972,4.309834242962722,modeled/interpolated T,0.01500000000000056
PB-00-01-15A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1521.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.35,0.04999999999999982,2,-7.699999999999999,0.10000000000000007,2,22.981916,0.1030919999999984,2,55.87826923076923,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.85855164352255,4.309834242962722,30.411276527315614,47.30582675972949,NA,NA,0,NA,NA,FALSE,FALSE,22.981916,0.1030919999999984,Bowen,NA,38.85855164352255,4.309834242962722,modeled/interpolated T,0.1030919999999984
PB-00-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1522.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.2,0.04082482904638652,4,-7.95,0.06454972243679023,4,22.724186000000003,0.06654559985453595,4,55.8758023255814,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.79353127504112,4.309834242962722,30.346256158834183,47.24080639124806,NA,NA,0,NA,NA,FALSE,FALSE,22.724186000000003,0.06654559985453595,Bowen,NA,38.79353127504112,4.309834242962722,modeled/interpolated T,0.06654559985453595
PB-00-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1523.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.375,0.4090130397269341,4,-8.175,0.06291528696058965,4,22.492229,0.06486062763341112,4,55.87360465116279,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.63476314470464,2.5563002957035503,33.62441456512568,43.6451117242836,NA,NA,0,NA,NA,FALSE,FALSE,22.492229,0.06486062763341112,Bowen,NA,38.63476314470464,2.5563002957035503,modeled/interpolated T,0.06486062763341112
PK95-SC-351-?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.66,NA,1,-7.51,NA,1,23.17,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.87311627906977,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.58703272414103,2.5563002957035503,33.57668414456207,43.59738130371999,NA,NA,0,NA,NA,FALSE,FALSE,23.17,NA,Koch,NA,38.58703272414103,2.5563002957035503,modeled/interpolated T,0.15
PK95-SC-68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.13,NA,1,-9.02,NA,1,21.61,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.87311627906977,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.58703272414103,2.5563002957035503,33.57668414456207,43.59738130371999,NA,NA,0,NA,NA,FALSE,FALSE,21.61,NA,Koch,NA,38.58703272414103,2.5563002957035503,modeled/interpolated T,0.15
PB-00-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.875,0.06291528696058978,4,-8.775,0.06291528696058978,4,21.873677,0.06486062763341112,4,55.872627906976746,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.534876613257296,2.5563002957035503,33.52452803367834,43.545225192836256,NA,NA,0,NA,NA,FALSE,FALSE,21.873677,0.06486062763341112,Bowen,NA,38.534876613257296,2.5563002957035503,modeled/interpolated T,0.06486062763341112
PK95-SC-27,11.725799485,0.4597927125722571,0.32512254500000015,2,22.391425325,0.8596765031441984,0.607883085000001,2,-96.873087455,5.883519796004391,4.160276744999997,2,2,1525,12,8.48528137423857,16.631151493507595,11.79481616657041,22.643994897142193,7,42.51428571428571,7.719980261509432,2.9178782711830484,36.4,58.3,21.9,-10.19569898342857,-9.943213275142858,20.66934256857143,"Session 1, Session 2","4696, 4743, 4777, 4890, 4891, 4892, 4945",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.87067441860465,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,38.282928297376415,2.5563002957035503,33.272579717797456,43.293276876955375,42.51428571428571,2.9178782711830484,1,IPL,37.238095238095234,TRUE,FALSE,20.66934256857143,NA,IPL_NuDog,NA,42.51428571428571,2.9178782711830484,IPL measured T47,0.15
PK95-SC-351-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.6,NA,1,-7.82,NA,1,22.85,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.87067441860465,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.282928297376415,2.5563002957035503,33.272579717797456,43.293276876955375,NA,NA,0,NA,NA,FALSE,FALSE,22.85,NA,Koch,NA,38.282928297376415,2.5563002957035503,modeled/interpolated T,0.15
PK95-SC-351-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.67,NA,1,-7.88,NA,1,22.79,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.87067441860465,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.282928297376415,2.5563002957035503,33.272579717797456,43.293276876955375,NA,NA,0,NA,NA,FALSE,FALSE,22.79,NA,Koch,NA,38.282928297376415,2.5563002957035503,modeled/interpolated T,0.15
PB-00-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1525.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.6,0.3651483716701107,4,-8.8,0.13540064007726596,4,21.847904,0.13958722786845532,4,55.86994186046512,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.170010894517105,2.429636393609976,33.40792356304155,42.93209822599266,NA,NA,0,NA,NA,FALSE,FALSE,21.847904,0.13958722786845532,Bowen,NA,38.170010894517105,2.429636393609976,modeled/interpolated T,0.13958722786845532
PB-00-02-07D,12.2621257475,0.213056129274126,0.106528064637063,4,23.4122924125,0.38901079973511293,0.19450539986755647,4,-99.564642855,13.447321414925309,6.7236607074626535,4,4,1526.3,13.447321414925309,6.7236607074626535,13.1783749866268,12.337613844055628,23.68851155938989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-02-07D,-14.0358954,-7.531194091,0.032992648,23.15594138770628,0.572796876,0.006240161,32.4,4.4,-3.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.375,0.04787135538781673,4,-8.725,0.0478713553878172,4,21.925223,0.04935153769640829,4,55.8675,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,37.65181478247844,2.429636393609976,32.889727451002884,42.413902113953995,32.4,2.2,1,CU,39.1047619047619,TRUE,FALSE,21.925223,0.04935153769640829,Bowen,NA,37.65181478247844,2.429636393609976,modeled/interpolated T,0.04935153769640829
PK95-SC-67-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.06,0.02000000000000046,2,-7.455,0.05499999999999971,2,23.225,0.05499999999999971,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.86579069767442,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,37.09232520011039,2.429636393609976,32.33023786863483,41.85441253158594,NA,NA,0,NA,NA,FALSE,FALSE,23.225,0.05499999999999971,Koch,NA,37.09232520011039,2.429636393609976,modeled/interpolated T,0.05499999999999971
PB-00-02-07C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.675,0.17499999999999982,4,-8.3,0.07071067811865492,4,22.363364,0.07289705228608369,4,55.86579069767442,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,37.09232520011039,2.429636393609976,32.33023786863483,41.85441253158594,NA,NA,0,NA,NA,FALSE,FALSE,22.363364,0.07289705228608369,Bowen,NA,37.09232520011039,2.429636393609976,modeled/interpolated T,0.07289705228608369
PB-00-02-07B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.88,0.2576819745345024,5,-8.84,0.4226109321823088,5,21.8066672,0.4356780622053858,5,55.8633488372093,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,36.031069075342366,2.035958857640964,32.04058971436608,40.02154843631865,NA,NA,0,NA,NA,FALSE,FALSE,21.8066672,0.4356780622053858,Bowen,NA,36.031069075342366,2.035958857640964,modeled/interpolated T,0.4356780622053858
PB-00-02-07A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1528.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.85,0.16583123951776982,4,-9.325,0.2286737122335374,4,21.306671,0.23574430341579816,4,55.862127906976745,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,35.40991326008824,2.035958857640964,31.41943389911195,39.400392621064526,NA,NA,0,NA,NA,FALSE,FALSE,21.306671,0.23574430341579816,Bowen,NA,35.40991326008824,2.035958857640964,modeled/interpolated T,0.23574430341579816
PK95-SC-351-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1528.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.98,NA,1,-7.7,NA,1,22.97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.86163953488372,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,35.14816626894292,2.035958857640964,31.157686907966635,39.13864562991921,NA,NA,0,NA,NA,FALSE,FALSE,22.97,NA,Koch,NA,35.14816626894292,2.035958857640964,modeled/interpolated T,0.15
PB-00-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1529.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.825,0.04787135538781712,4,-8.7,0.2041241452319313,4,21.950996,0.2104356638025032,4,55.860662790697674,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,34.605907214183425,2.035958857640964,30.615427853207137,38.59638657515971,NA,NA,0,NA,NA,FALSE,FALSE,21.950996,0.2104356638025032,Bowen,NA,34.605907214183425,2.035958857640964,modeled/interpolated T,0.2104356638025032
PK95-SC-6,10.79859745,0.2013744229139755,0.14239321999999974,2,20.63613357,0.3561840682355915,0.2518601699999987,2,-97.281069785,13.309237678654354,9.411052214999996,2,2,1530,13.309237678654354,9.411052214999996,18.44566234139999,10.857112741459396,20.850530811439505,1,42.4,NA,NA,42.4,42.4,0,-9.345202101,-7.902158765,22.77350649,Session 2,4967,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.85846511627907,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.320992951713286,2.035958857640964,29.330513590737,37.311472312689574,42.4,2.0869560153534854,1,IPL,34,TRUE,FALSE,22.77350649,NA,IPL_NuDog,NA,42.4,2.035958857640964,IPL measured T47,0.15
PB-00-02-09L,10.77847295,NA,NA,1,20.63433014,NA,NA,1,-116.453365,NA,NA,1,1,1530.5,12,12,23.52,10.836769952188964,20.848689780626817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-02-09L,-12.84085808,-7.8678138,0.072516375,22.808913397304003,0.58734529,0.004809248,27.2,3.6,-5.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.32,0.2154065922853801,5,-9.3,0.3987480407475376,5,21.332444,0.4110773301674516,5,55.85724418604651,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,32.590389727228676,2.035958857640964,28.599910366252388,36.58086908820496,27.200000000000003,1.8,1,CU,31.566666666666663,TRUE,FALSE,21.332444,0.4110773301674516,Bowen,NA,32.590389727228676,2.035958857640964,modeled/interpolated T,0.4110773301674516
PK95-SC-349-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.24,NA,1,-8.12,NA,1,22.54,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.85601176470588,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,31.873140091344546,2.035958857640964,27.88266073036825,35.86361945232083,NA,NA,0,NA,NA,FALSE,FALSE,22.54,NA,Koch,NA,31.873140091344546,2.035958857640964,modeled/interpolated T,0.15
PB-00-02-09U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.75,0.11902380714238084,4,-8.850000000000001,0.02886751345948118,4,21.796358,0.0297600969756485,4,55.85601176470588,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,31.873140091344546,2.035958857640964,27.88266073036825,35.86361945232083,NA,NA,0,NA,NA,FALSE,FALSE,21.796358,0.0297600969756485,Bowen,NA,31.873140091344546,2.035958857640964,modeled/interpolated T,0.0297600969756485
PB-00-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1531.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.85,0.0645497224367904,4,-8.125,0.04787135538781673,4,22.543775,0.04935153769640829,4,55.8545294117647,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,31.039222341038755,2.035958857640964,27.048742980062464,35.029701702015046,NA,NA,0,NA,NA,FALSE,FALSE,22.543775,0.04935153769640829,Bowen,NA,31.039222341038755,2.035958857640964,modeled/interpolated T,0.04935153769640829
PB-00-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1532.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.92,0.1462873883832779,5,-8.38,0.35832945734337845,5,22.2808904,0.3694090041644355,5,55.85304705882353,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,30.238408413291516,2.035958857640964,26.24792905231523,34.228887774267804,NA,NA,0,NA,NA,FALSE,FALSE,22.2808904,0.3694090041644355,Bowen,NA,30.238408413291516,2.035958857640964,modeled/interpolated T,0.3694090041644355
PK95-SC-351-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1532.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.83,0.05000000000000071,2,-7.84,0.04000000000000003,2,22.83,0.04000000000000092,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8528,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,30.10844685927495,2.035958857640964,26.11796749829866,34.098926220251236,NA,NA,0,NA,NA,FALSE,FALSE,22.83,0.04000000000000092,Koch,NA,30.10844685927495,2.035958857640964,modeled/interpolated T,0.04000000000000092
PB-00-02-12B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.725,0.2015564437074635,4,-8.85,0.10408329997330662,4,21.796358,0.10730155560848148,4,55.851070588235295,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,29.229265356975784,2.035958857640964,25.238785995999493,33.219744717952075,NA,NA,0,NA,NA,FALSE,FALSE,21.796358,0.10730155560848148,Bowen,NA,29.229265356975784,2.035958857640964,modeled/interpolated T,0.10730155560848148
PB-00-02-12A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1533.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.2,0.04082482904638652,4,-9.525,0.16007810593582109,4,21.100487,0.16502772097135623,4,55.849835294117646,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,28.63648724440603,2.035958857640964,24.646007883429743,32.62696660538232,NA,NA,0,NA,NA,FALSE,FALSE,21.100487,0.16502772097135623,Bowen,NA,28.63648724440603,2.035958857640964,modeled/interpolated T,0.16502772097135623
PK95-SC-349-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.8,0.05999999999999961,2,-7.92,0.07000000000000027,2,22.745,0.07499999999999928,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8486,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,28.07574920773737,2.035958857640964,24.08526984676108,32.06622856871366,NA,NA,0,NA,NA,FALSE,FALSE,22.745,0.07499999999999928,Koch,NA,28.07574920773737,2.035958857640964,modeled/interpolated T,0.07499999999999928
