reactor_id,reference_origin,n,mean_difference,median_difference,rmse,max_abs_difference,n_within_5,cached_O2_mean_difference,cached_O2_max_abs_difference
31,IPL R pipeline,9,0.11032815015756449,0.09424016111363187,0.17693608344696665,0.30610813717798635,9,2.5854281678524178e-11,1.3858425518264994e-10
32,IPL R pipeline,11,3.1453393794137052,2.828257129075638,3.2825515997945276,4.715707346972067,11,-10.75881146130264,11.20226388749046
33,manual Excel,4,-1.23254855018447,-1.170386452876464,1.2444146123925932,1.510941380278318,4,-0.29632747899421474,0.5747203118531274
34,BP manual Excel,17,-0.2356972998057513,-0.12686956271487304,0.4765372288488114,1.319257833865521,17,1.1658218045352153,2.5025816829185032
35,compiled workbook/no independent manual,7,-0.08830428778595412,-0.022950644419239552,0.2535459715593654,0.49329314534476154,7,-6.088336184412973e-12,9.947598300641403e-11
36,compiled workbook/no manual,43,-0.024784485015439107,-0.024784488300454655,0.024784485015446004,0.024784527791169353,43,-2.108824742737302e-12,1.1900169738510158e-10
