MLA_sample_id,MLA_horizon_id,reactor_id,IPL_num,Name_full,comments,d17O,d.17O,d17O.err,d18O,d.18O,d18O.err,CAP.17O,CAP17O.err,d33,d33.err,d34,d34.err,d35,d35.err,d36,d36.err,33_mismatch,34_mismatch,dp17O_O2_SMOWSLAP,dp18O_O2_SMOWSLAP,Dp17O_O2_SMOWSLAP2,dp17Ocarb_SMOWSLAP,dp18Ocarb_SMOWSLAP,Dp17Ocarb_permeg_final_correction,final_correction?
PK95-SC-27,PK95-SC-27,32,5700,Data_3466 IPL-17O-5700 SC-27-PK95-R32-01 1,,12.4379759460659,12.361259463592,0.00418835493758262,24.1156397740998,23.8294496566728,0.00166407846670464,-0.220689955131231,0.00412552236332274,2.11617929928328,0.00414565469423211,3.73972338929712,0.00163096978016619,4.147139030317,0.138446165842817,480.536667167064,0.109398700207153,0.0465083495440189,0.0428601257090307,13.239098561251494,25.43163339174191,-188.80386958823613,11.306693673706933,21.68525002376647,-100.61400337092437,TRUE
PK95-SC-27,PK95-SC-27,32,5701,Data_3467 IPL-17O-5701 SC-27-PK95-R32-02 1,,12.9570354131802,12.8738106925637,0.00491713424929996,25.0962282797267,24.7864893892854,0.00152278935989445,-0.21345570497893,0.00506615081954353,2.6299469594974,0.00486700410699796,4.70080199914408,0.00149249177682337,5.60164572809335,0.14257346518799,431.874329076598,0.0876616242589468,0.0452682157504726,0.050596675557801,13.77389016197158,26.429341810521372,-180.80231398370472,11.965026892368058,22.91693877955535,-92.61244776632543,TRUE
PK95-SC-23,PK95-SC-23,32,5702,Data_3468 IPL-17O-5702 SC-23-PK95-R32-02 1,,12.3750902817728,12.2991444287958,0.00420493442873594,23.9785809231952,23.6956092814888,0.00163754751403125,-0.212137271830308,0.0042490813884312,2.0539347538086,0.00416206515761062,3.60539147622779,0.00160496669022151,3.9284928991882,0.125695739211384,490.39022513443,0.107893119092878,0.0029615222206576,0.00401010635220323,13.1742874718794,25.292102332504857,-179.94255968316608,11.224605098762218,21.512996453975,-91.7526934657406,TRUE
PB-00-02-09L,PB-00-02-09L,33,5780,Data_3552 IPL-17O-5780 PB-00-02-09-R33-02 1,,13.1995264462601,13.1131688889482,0.0131693880998264,25.452894920222,25.1343618599838,0.0106876051873519,-0.158090856067188,0.0135119628229511,2.86476599256568,0.0157125339115161,5.05684382258449,0.00998573245486104,6.33528752759786,0.264081251932334,776.387799993631,0.223368204282471,0.00472651800339799,0.00382622564154749,14.053938666961667,26.858462181897522,-127.32936508022519,10.622220640934259,20.272470597098287,-52.49696978027832,TRUE
PB-00-03-14,PB-00-03-14,33,5781,Data_3553 IPL-17O-5781 PB-00-03-14-R33-01 1,,13.5463594984966,13.4554275283737,0.00408754092004636,26.2133032889482,25.8756230251978,0.00177048894172592,-0.20690142893073,0.00423633568271342,3.21326289072222,0.00404586847475817,5.79565156223492,0.00173526310077954,6.94137817599703,0.139325939967388,517.243158147112,0.0906596942751421,0.041564025203183,0.0356469731525827,14.412703516645692,27.61626856567306,-168.68628602968448,11.046275452057277,21.153932210871954,-93.85389072975717,TRUE
PB-00-03-14,PB-00-03-14,33,5782,Data_3554 IPL-17O-5782 PB-00-03-14-R33-02 1,,13.4648629747858,13.3750167720518,0.00534848947667154,26.0579962333366,25.7242716405241,0.00170274886351981,-0.207398654144961,0.00489801975570321,3.13259722338496,0.00529396167145444,5.64343451272826,0.00166887078655132,5.8427606654366,0.152966170023052,476.319536291188,0.0993039538570683,0.0250426578238766,0.0229418724826006,14.329672600958883,27.46018417608616,-169.3046440146091,10.949796848418034,20.97237871531458,-94.47224871470664,TRUE
PB-00-01-09D,PB-00-01-09D,33,5783,Data_3555 IPL-17O-5783 PB-00-01-09D-R33-01 1,,13.6219740211296,13.530028755821,0.00339071876917802,26.3403567056858,25.9994233887333,0.00129428328625162,-0.197666793430169,0.00334991671194153,3.28810652393314,0.00335615041985416,5.92017711034578,0.00126853208492793,6.76060389247404,0.146600316099696,449.327175815514,0.106741285783059,0.00622012095455639,0.00856061631406787,14.489735521484684,27.7439397879367,-159.0646865458947,11.134307165208238,21.30243621402953,-84.23229124599577,TRUE
PK95-SC-160,PK95-SC-160,34,5829,Data_3606 IPL-17O-5829 PK95-SC-160-R34-01 1,,12.746042400648,12.6654950627105,0.0036630100646051,24.7301711185446,24.4293301699285,0.00201585533761965,-0.23319126701173,0.00353701819745716,2.42110501895286,0.00362566570781443,4.34202795113649,0.00197574766011698,5.24719707080103,0.148841301194581,102.213729632683,0.0592384947279382,4.33781370144587e-5,1.05993440066536e-5,14.042534570321987,26.94905215067405,-186.5649652339112,11.1964497741259,21.47221441025232,-128.1043256182916,TRUE
PK95-SC-49,PK95-SC-49,34,5830,Data_3607 IPL-17O-5830 Pk95-SC-49-R34-01 1,,11.1390772816835,11.0774910879398,0.014232355117343099,21.4605215576371,21.2334864831741,0.005515812186492,-0.142054650472607,0.0139776904464589,0.817523459603531,0.0151045123946487,1.13612930772219,0.00542066453621202,11.7024720912587,0.512205295133926,724.638629404391,0.26849542656149,0.0977150055180367,0.0975659110853135,12.345754614380143,23.566730561666965,-97.47912218001531,9.538051548326477,18.16258549196977,-39.018482564530714,TRUE
PK95-SC-176,PK95-SC-176,34,5831,Data_3608 IPL-17O-5831 PK95-SC-176-R34-01 1,,13.5718803183046,13.48060686988,0.00450268054965516,26.2369156713034,25.8986319976049,0.00172732239516614,-0.193870824855376,0.00458604640193922,3.23852352598691,0.00445677575933406,5.81879415005726,0.00169295540053827,7.80478260614282,0.138067926810196,106.930531956552,0.0622825772475034,0.033144024058635,0.0259956642576524,14.906353962883303,28.503245570999788,-143.35969860458596,12.042632572744663,22.99300519053553,-84.89905898906407,TRUE
PK95-SC-54,PK95-SC-54,34,5832,Data_3609 IPL-17O-5832 PK95-SC-54-R34-01 1,,13.5238318796772,13.4332006560197,0.00466009350902742,26.1296552732883,25.7941083449379,0.00210089869224316,-0.186088550107488,0.00497637398051004,3.19096494078714,0.00461258389490917,5.7136678166111,0.00205909898288953,7.69923251869026,0.138186298065638,96.3601774362932,0.0615104495448362,0.0431059815387818,0.049662941074911,14.856116146262478,28.39268725824109,-135.22272608881815,11.993649343901373,22.884822990991886,-76.76208647331045,TRUE
PK95-SC-118up,PK95-SC-118up,34,5833,Data_3610 IPL-17O-5833 PK95-SC-118UPPER-R34-01 1,,12.3250469221992,12.2497115727694,0.00417750381526718,23.8466852042459,23.5667938812525,0.00158028070464895,-0.193555596531889,0.00423316902271593,2.00440158586476,0.00413491419901862,3.4761199688777,0.00154883926751699,3.17252323917982,0.151928418151134,92.280089357957,0.0620748684000566,0.0415504251895415,0.0444399884864354,13.601889584388198,26.0366197150122,-145.44562513824388,10.766158840755445,20.579391922627256,-86.98498552271488,TRUE
